1310973234918: started, mId = 5104
1310973234918: region (-1, -1) out of bounds, dormant
1310973234923: UserClient started
1310973244572: Received UDP payload: 470
1310973246446: Received UDP payload: 698
1310973246481: Received UDP payload: 851
1310973246531: Received UDP payload: 881
1310973246535: Received UDP payload: 698
1310973247945: Received UDP payload: 698
1310973247967: Received UDP payload: 851
1310973247990: Received UDP payload: 881
1310973247995: Received UDP payload: 698
1310973249270: Received UDP payload: 698
1310973249290: Received UDP payload: 851
1310973249314: Received UDP payload: 881
1310973249321: Received UDP payload: 698
1310973250170: Received UDP payload: 698
1310973250195: Received UDP payload: 851
1310973250216: Received UDP payload: 881
1310973250221: Received UDP payload: 698
1310973254580: Received UDP payload: 470
1310973261084: Received UDP payload: 470
1310973261645: Received UDP payload: 470
1310973262241: Received UDP payload: 470
1310973264578: Received UDP payload: 470
1310973265597: Received UDP payload: 851
1310973265638: Received UDP payload: 881
1310973266538: Received UDP payload: 470
1310973270712: Received UDP payload: 698
1310973270736: Received UDP payload: 851
1310973270757: Received UDP payload: 881
1310973270760: Received UDP payload: 698
1310973274586: Received UDP payload: 470
1310973276540: Received UDP payload: 470
1310973280093: Received UDP payload: 698
1310973280114: Received UDP payload: 851
1310973280137: Received UDP payload: 881
1310973280139: Received UDP payload: 698
1310973284596: Received UDP payload: 470
1310973286549: Received UDP payload: 470
1310973291198: Received UDP payload: 470
1310973291768: Received UDP payload: 470
1310973292360: Received UDP payload: 470
1310973294603: Received UDP payload: 470
1310973295646: Received UDP payload: 698
1310973295675: Received UDP payload: 851
1310973295700: Received UDP payload: 881
1310973295721: Received UDP payload: 698
1310973296551: Received UDP payload: 470
1310973298439: Received UDP payload: 851
1310973298478: Received UDP payload: 881
1310973298668: Received UDP payload: 11046
1310973298686: Received UDP payload: 470
1310973304610: Received UDP payload: 470
1310973306354: Received UDP payload: 487
1310973306552: Received UDP payload: 470
1310973308588: Received UDP payload: 470
1310973310668: Received UDP payload: 698
1310973310731: Received UDP payload: 851
1310973310765: Received UDP payload: 698
1310973313556: moving from region (-1,-1), to (0,1)
1310973313558: sending LEADER_REQUEST
1310973313601: Sending UDP payload: 470
1310973313608: UserClient received REGION_CHANGE message.
1310973313825: Received UDP payload: 11063
1310973313841: heard LEADER_REPLY from 5110
1310973313842: now NONLEADER following LEADER 5110
1310973313877: Received UDP payload: 470
1310973314067: Received UDP payload: 11063
1310973314477: Received UDP payload: 470
1310973314688: Received UDP payload: 11063
1310973314924: sending LEADER_REQUEST
1310973314941: Sending UDP payload: 470
1310973315129: Received UDP payload: 470
1310973315149: Received UDP payload: 11063
1310973315165: heard LEADER_REPLY from 5110
1310973315166: now NONLEADER following LEADER 5110
1310973315317: Received UDP payload: 11063
1310973316550: Received UDP payload: 470
1310973316617: Requesting spot in (0,1)
1310973316649: Sending UDP payload: 698
1310973316723: Received UDP payload: 851
1310973316731: Received UDP payload: 881
1310973316742: Received UDP payload: 698
1310973316752: UserClient decrement on (0,1) from (0,1) succeeded, value=18,latency=133
1310973317819: Releasing ticket in (0,1)
1310973317825: Sending UDP payload: 698
1310973317911: Received UDP payload: 851
1310973317950: Received UDP payload: 881
1310973317989: Received UDP payload: 698
1310973318001: UserClient increment on (0,1) from (0,1) succeeded, value=19,latency=180
1310973318598: Received UDP payload: 470
1310973319251: Reading spot in (0,0)
1310973319264: Sending UDP payload: 698
1310973319348: Received UDP payload: 851
1310973319408: Received UDP payload: 881
1310973319426: Received UDP payload: 698
1310973319428: UserClient read on (0,0) from (0,1)succeeded, value=20,latency=175
1310973320305: Requesting spot in (0,1)
1310973320326: Sending UDP payload: 698
1310973320409: Received UDP payload: 851
1310973320418: Received UDP payload: 881
1310973320432: Received UDP payload: 698
1310973320450: UserClient decrement on (0,1) from (0,1) succeeded, value=18,latency=142
1310973320838: Received UDP payload: 698
1310973320897: Received UDP payload: 851
1310973320922: Received UDP payload: 881
1310973320941: Received UDP payload: 698
1310973321280: Releasing ticket in (0,1)
1310973321305: Sending UDP payload: 698
1310973321383: Received UDP payload: 851
1310973321392: Received UDP payload: 881
1310973321399: Received UDP payload: 698
1310973321409: UserClient increment on (0,1) from (0,1) succeeded, value=20,latency=127
