1310975645227: started, mId = 5104
1310975645228: region (-1, -1) out of bounds, dormant
1310975645228: UserClient started
1310975672079: Received UDP payload: 698
1310975677087: Received UDP payload: 698
1310975680699: Received UDP payload: 470
1310975681295: Received UDP payload: 470
1310975681901: Received UDP payload: 470
1310975682099: Received UDP payload: 698
1310975682171: Received UDP payload: 470
1310975682748: Received UDP payload: 470
1310975683358: Received UDP payload: 470
1310975686501: Received UDP payload: 851
1310975686536: Received UDP payload: 881
1310975686747: Received UDP payload: 11757
1310975687127: Received UDP payload: 698
1310975687199: Received UDP payload: 851
1310975688354: Received UDP payload: 851
1310975688738: Received UDP payload: 470
1310975688880: Received UDP payload: 470
1310975688946: Received UDP payload: 11199
1310975689062: Received UDP payload: 11199
1310975689080: Received UDP payload: 851
1310975689130: Received UDP payload: 698
1310975689189: Received UDP payload: 851
1310975689520: Received UDP payload: 470
1310975689619: Received UDP payload: 851
1310975689642: Received UDP payload: 698
1310975689994: moving from region (-1,-1), to (0,0)
1310975689996: sending LEADER_REQUEST
1310975690034: Sending UDP payload: 470
1310975690040: UserClient received REGION_CHANGE message.
1310975690097: Received UDP payload: 470
1310975690246: Received UDP payload: 11222
1310975690266: heard LEADER_REPLY from 5107
1310975690267: now NONLEADER following LEADER 5107
1310975690276: Received UDP payload: 851
1310975690324: Received UDP payload: 470
1310975690333: Received UDP payload: 470
1310975690613: Received UDP payload: 11222
1310975690701: Received UDP payload: 470
1310975690860: Received UDP payload: 851
1310975691490: Received UDP payload: 851
1310975691514: Received UDP payload: 698
1310975691685: Received UDP payload: 698
1310975691708: Received UDP payload: 851
1310975692709: Received UDP payload: 698
1310975692729: Received UDP payload: 851
1310975692753: Received UDP payload: 851
1310975692861: Received UDP payload: 698
1310975692907: Received UDP payload: 470
1310975692923: Received UDP payload: 851
1310975692948: Received UDP payload: 881
1310975692952: Received UDP payload: 698
1310975693025: Received UDP payload: 470
1310975693241: Received UDP payload: 11344
1310975693312: Received UDP payload: 851
1310975693335: Received UDP payload: 881
1310975693365: Received UDP payload: 851
1310975693505: Received UDP payload: 470
1310975693521: Received UDP payload: 11046
1310975694005: Received UDP payload: 851
1310975694048: Received UDP payload: 851
1310975694051: Received UDP payload: 698
1310975694068: Received UDP payload: 698
