1310975004658: started, mId = 5109
1310975004658: region (-1, -1) out of bounds, dormant
1310975004674: UserClient started
1310975005073: Received UDP payload: 698
1310975005126: Received UDP payload: 851
1310975005132: Received UDP payload: 881
1310975005139: Received UDP payload: 698
1310975005188: Received UDP payload: 470
1310975005283: Received UDP payload: 3472
1310975005464: Received UDP payload: 470
1310975005755: Received UDP payload: 698
1310975005784: Received UDP payload: 698
1310975005821: Received UDP payload: 851
1310975005829: Received UDP payload: 881
1310975005836: Received UDP payload: 698
1310975005850: Received UDP payload: 851
1310975006162: Received UDP payload: 698
1310975006197: Received UDP payload: 851
1310975006266: Received UDP payload: 698
1310975006307: Received UDP payload: 881
1310975006312: Received UDP payload: 851
1310975006316: Received UDP payload: 881
1310975006353: Received UDP payload: 698
1310975006360: Received UDP payload: 698
1310975006455: Received UDP payload: 698
1310975006671: Received UDP payload: 851
1310975007139: Received UDP payload: 698
1310975007171: Received UDP payload: 851
1310975007317: Received UDP payload: 851
1310975007445: Received UDP payload: 698
1310975007477: Received UDP payload: 470
1310975007569: Received UDP payload: 470
1310975007871: Received UDP payload: 698
1310975007901: Received UDP payload: 698
1310975007937: Received UDP payload: 851
1310975007955: Received UDP payload: 851
1310975007959: Received UDP payload: 851
1310975007962: Received UDP payload: 851
1310975007985: Received UDP payload: 881
1310975007999: Received UDP payload: 698
1310975008016: Received UDP payload: 881
1310975008036: Received UDP payload: 698
1310975008051: Received UDP payload: 470
1310975008396: Received UDP payload: 698
1310975008435: Received UDP payload: 851
1310975008470: Received UDP payload: 698
1310975008486: Received UDP payload: 851
1310975008489: Received UDP payload: 881
1310975008493: Received UDP payload: 698
1310975008527: Received UDP payload: 851
1310975008537: Received UDP payload: 851
1310975008546: Received UDP payload: 698
1310975008651: Received UDP payload: 470
1310975009130: Received UDP payload: 851
1310975009175: Received UDP payload: 851
1310975009503: Received UDP payload: 698
1310975009779: Received UDP payload: 851
1310975009825: Received UDP payload: 851
1310975009836: Received UDP payload: 698
1310975010021: Received UDP payload: 698
1310975010087: Received UDP payload: 851
1310975010131: Received UDP payload: 470
1310975010135: Received UDP payload: 698
1310975010144: Received UDP payload: 851
1310975010157: Received UDP payload: 881
1310975010172: Received UDP payload: 698
1310975010412: Received UDP payload: 851
1310975010533: Received UDP payload: 698
1310975010587: Received UDP payload: 698
1310975010617: Received UDP payload: 851
1310975010708: Received UDP payload: 851
1310975010749: Received UDP payload: 470
1310975011005: Received UDP payload: 851
1310975011051: Received UDP payload: 851
1310975011086: Received UDP payload: 698
1310975011305: Received UDP payload: 470
1310975011475: Received UDP payload: 698
1310975011635: Received UDP payload: 851
1310975011666: Received UDP payload: 851
1310975011706: Received UDP payload: 851
1310975011841: Received UDP payload: 698
1310975011875: Received UDP payload: 851
1310975012240: Received UDP payload: 698
1310975012276: Received UDP payload: 851
1310975012295: Received UDP payload: 851
1310975012298: Received UDP payload: 698
1310975012301: Received UDP payload: 851
1310975012324: Received UDP payload: 851
1310975012336: Received UDP payload: 881
1310975012350: Received UDP payload: 698
1310975012397: Received UDP payload: 470
1310975012445: Received UDP payload: 698
1310975012620: Received UDP payload: 470
1310975012885: Received UDP payload: 851
1310975012944: Received UDP payload: 851
1310975012956: Received UDP payload: 698
1310975012959: Received UDP payload: 851
1310975012964: Received UDP payload: 698
1310975012996: Received UDP payload: 470
1310975013076: Received UDP payload: 698
1310975013142: Received UDP payload: 851
1310975013183: Received UDP payload: 881
1310975013198: Received UDP payload: 698
1310975013210: Received UDP payload: 470
1310975013531: Received UDP payload: 851
1310975013639: Received UDP payload: 470
1310975013831: Received UDP payload: 470
1310975014166: Received UDP payload: 851
1310975014201: Received UDP payload: 698
1310975014439: Received UDP payload: 698
1310975014521: Received UDP payload: 851
1310975014583: Received UDP payload: 698
1310975014611: Received UDP payload: 881
1310975014627: Received UDP payload: 698
1310975014982: Received UDP payload: 698
1310975015011: Received UDP payload: 698
1310975015038: Received UDP payload: 698
1310975015074: Received UDP payload: 851
1310975015099: Received UDP payload: 851
1310975015101: Received UDP payload: 698
1310975015184: Received UDP payload: 698
1310975015242: Received UDP payload: 851
1310975015292: Received UDP payload: 881
1310975015330: Received UDP payload: 698
1310975015476: Received UDP payload: 470
