1310690431448: started, mId = 5107
1310690431448: region (-1, -1) out of bounds, dormant
1310690431450: UserClient started
1310690442287: Received UDP payload: 698
1310690543379: Received UDP payload: 470
1310690544002: Received UDP payload: 470
1310690544589: Received UDP payload: 470
1310690548344: Received UDP payload: 3629
1310690548386: Received UDP payload: 470
1310690553345: Received UDP payload: 470
1310690558333: Received UDP payload: 470
1310690563347: Received UDP payload: 470
1310690563550: Received UDP payload: 698
1310690563590: Received UDP payload: 851
1310690563604: Received UDP payload: 881
1310690563610: Received UDP payload: 698
1310690564630: Received UDP payload: 698
1310690564679: Received UDP payload: 851
1310690564696: Received UDP payload: 881
1310690564700: Received UDP payload: 698
1310690565727: Received UDP payload: 698
1310690565758: Received UDP payload: 851
1310690567028: Received UDP payload: 851
1310690567351: Received UDP payload: 851
1310690567689: Received UDP payload: 851
1310690568038: Received UDP payload: 851
1310690568339: Received UDP payload: 851
1310690568384: Received UDP payload: 470
1310690568678: Received UDP payload: 851
1310690569013: Received UDP payload: 851
1310690569061: Received UDP payload: 698
1310690570021: Received UDP payload: 698
1310690570032: Received UDP payload: 851
1310690571106: Received UDP payload: 851
1310690571449: Received UDP payload: 851
1310690571787: Received UDP payload: 851
1310690572117: Received UDP payload: 851
1310690572460: Received UDP payload: 851
1310690572797: Received UDP payload: 851
1310690573155: Received UDP payload: 851
1310690573200: Received UDP payload: 698
1310690573347: Received UDP payload: 470
1310690574212: Received UDP payload: 698
1310690574250: Received UDP payload: 851
1310690575296: Received UDP payload: 851
1310690575575: Received UDP payload: 851
1310690575878: Received UDP payload: 851
1310690576178: Received UDP payload: 851
1310690576480: Received UDP payload: 851
1310690576821: Received UDP payload: 851
1310690577133: Received UDP payload: 851
1310690577494: Received UDP payload: 851
1310690577539: Received UDP payload: 698
1310690578345: Received UDP payload: 470
1310690578546: Received UDP payload: 698
1310690578596: Received UDP payload: 851
1310690578603: Received UDP payload: 881
1310690578608: Received UDP payload: 698
1310690579620: Received UDP payload: 698
1310690579672: Received UDP payload: 851
1310690579687: Received UDP payload: 881
1310690579691: Received UDP payload: 698
1310690580676: Received UDP payload: 698
1310690580725: Received UDP payload: 851
1310690582032: Received UDP payload: 851
1310690582362: Received UDP payload: 851
1310690582671: Received UDP payload: 851
1310690583029: Received UDP payload: 851
1310690583371: Received UDP payload: 851
1310690583419: Received UDP payload: 470
1310690583653: Received UDP payload: 851
1310690583998: Received UDP payload: 851
1310690584081: Received UDP payload: 698
1310690588348: Received UDP payload: 470
1310690593347: Received UDP payload: 470
1310690598349: Received UDP payload: 470
1310690603356: Received UDP payload: 470
1310690608351: Received UDP payload: 470
1310690613348: Received UDP payload: 470
1310690618352: Received UDP payload: 470
1310690623340: Received UDP payload: 470
1310690628356: Received UDP payload: 470
1310690629697: Received UDP payload: 698
1310690629772: Received UDP payload: 851
1310690629786: Received UDP payload: 881
1310690629792: Received UDP payload: 698
1310690633352: Received UDP payload: 470
1310690638355: Received UDP payload: 470
1310690638474: Requesting spot in (0,0)
1310690638537: Sending UDP payload: 698
1310690638606: Received UDP payload: 851
1310690638618: Received UDP payload: 881
1310690638631: Received UDP payload: 1158
1310690638652: Received UDP payload: 698
1310690643352: Received UDP payload: 470
1310690648842: Received UDP payload: 470
1310690653540: Received UDP payload: 470
1310690653847: Received UDP payload: 470
1310690654134: Received UDP payload: 470
1310690654756: Received UDP payload: 470
1310690658853: Received UDP payload: 470
1310690663092: Received UDP payload: 851
1310690663144: Received UDP payload: 881
1310690663521: Received UDP payload: 9848
1310690663554: Received UDP payload: 470
1310690663911: Received UDP payload: 470
1310690668368: Received UDP payload: 470
1310690668870: Received UDP payload: 470
1310690673351: Received UDP payload: 470
1310690673848: Received UDP payload: 470
1310690678850: Received UDP payload: 470
1310690683852: Received UDP payload: 470
1310690688856: Received UDP payload: 470
1310690693850: Received UDP payload: 470
1310690698863: Received UDP payload: 470
1310690703856: Received UDP payload: 470
1310690708860: Received UDP payload: 470
1310690713856: Received UDP payload: 470
1310690718856: Received UDP payload: 470
1310690723858: Received UDP payload: 470
1310690728858: Received UDP payload: 470
1310690733089: Received UDP payload: 698
1310690733144: Received UDP payload: 851
1310690733179: Received UDP payload: 881
1310690733210: Received UDP payload: 1158
1310690733217: Received UDP payload: 698
1310690733857: Received UDP payload: 470
1310690738859: Received UDP payload: 470
1310690743860: Received UDP payload: 470
1310690748868: Received UDP payload: 470
1310690753871: Received UDP payload: 470
1310690758871: Received UDP payload: 470
1310690760718: Received UDP payload: 470
1310690761305: Received UDP payload: 470
1310690761937: Received UDP payload: 470
1310690763617: Received UDP payload: 470
1310690763746: Received UDP payload: 4073
1310690763871: Received UDP payload: 470
1310690765478: Received UDP payload: 2508
1310690765501: Received UDP payload: 470
1310690768875: Received UDP payload: 470
1310690770694: Received UDP payload: 470
1310690771337: Received UDP payload: 470
1310690771949: Received UDP payload: 470
1310690773879: Received UDP payload: 470
1310690773934: Received UDP payload: 470
1310690774049: Received UDP payload: 4073
1310690774733: Received UDP payload: 470
1310690774850: Received UDP payload: 4073
1310690775456: Received UDP payload: 470
1310690775503: Received UDP payload: 470
1310690775574: Received UDP payload: 4073
1310690778620: Received UDP payload: 470
1310690778874: Received UDP payload: 470
1310690779260: Received UDP payload: 470
1310690779373: Received UDP payload: 4073
1310690779498: Received UDP payload: 470
1310690780137: Received UDP payload: 470
1310690780271: x,y from GPS: 36, 26
1310690780271: moving from region (-1,-1), to (1,0)
1310690780272: retry sending LEADER_REQUEST
1310690780272: UserClient received REGION_CHANGE message.
1310690780278: Sending UDP payload: 470
1310690780496: Received UDP payload: 470
1310690780873: retry sending LEADER_REQUEST
1310690780887: Sending UDP payload: 470
1310690781476: retry sending LEADER_REQUEST
1310690781515: Sending UDP payload: 470
1310690781772: LEADER_REQUEST timed out
1310690782615: x,y from GPS: 26, 18
1310690782616: moving from region (1,0), to (0,0)
1310690782616: UserClient received REGION_CHANGE message.
1310690783873: Received UDP payload: 470
1310690785494: Received UDP payload: 470
1310690785691: cloud accepted leadership request, returned csm bytes size 920
1310690785815: CSMLayer starting
1310690785823: UserServer started.
1310690785823: loaded csm data from cloud
1310690785869: Sending UDP payload: 2659
1310690785871: now fully up as LEADER
1310690785878: Sending UDP payload: 470
1310690785882: LEADER_REQUEST timed out
1310690786137: Received UDP payload: 470
1310690786720: Received UDP payload: 470
1310690787351: Received UDP payload: 470
1310690787645: x,y from GPS: 25, 8
1310690787645: moving from region (1,0), to (0,0)
1310690787645: broadcasting LEADER_ELECT to old (1,0)
1310690787648: Sending UDP payload: 487
1310690787649: UserClient received REGION_CHANGE message.
1310690788047: UserServer stopped.
1310690788064: CSMLayer stopped
1310690788066: serializing CSMLayer to JSON
1310690788813: previous region empty, uploaded state to cloud in 745ms, json 919 bytes
1310690788823: retry sending LEADER_REQUEST
1310690788861: Sending UDP payload: 470
1310690788876: Received UDP payload: 470
1310690788991: Received UDP payload: 4073
1310690789026: heard LEADER_REPLY from 5104
1310690789027: CSMLayer stopped
1310690789029: now NONLEADER following LEADER 5104
1310690790527: Received UDP payload: 470
1310690790873: retry sending LEADER_REQUEST
1310690790905: Sending UDP payload: 470
1310690791040: Received UDP payload: 4073
1310690791086: heard LEADER_REPLY from 5104
1310690791089: now NONLEADER following LEADER 5104
1310690793873: Received UDP payload: 470
1310690795514: Received UDP payload: 470
1310690798872: Received UDP payload: 470
1310690800527: Received UDP payload: 470
1310690803882: Received UDP payload: 470
1310690805527: Received UDP payload: 470
1310690807299: Received UDP payload: 470
1310690807889: Received UDP payload: 470
1310690808498: Received UDP payload: 470
1310690808883: Received UDP payload: 470
1310690810514: Received UDP payload: 470
1310690813862: Received UDP payload: 470
1310690815531: Received UDP payload: 470
1310690816611: x,y from GPS: 28, 3
1310690817660: Received UDP payload: 487
1310690818881: Received UDP payload: 470
1310690821792: Received UDP payload: 470
1310690822417: Received UDP payload: 470
1310690822649: Received UDP payload: 470
1310690822663: x,y from GPS: 27, -2
