1310973337407: *** Opened log file for writing ***
1310973337408: *** Application started ***
1310973350505: Moved to region (0,0)
1310973485413: Moved to region (0,0)
1310973491699: Requesting ticket in (0,0)
1310973495038: Ticket request succeeded, value=18,latency=3298
1310973509641: Releasing ticket in (0,0)
1310973511787: Ticket release succeeded, value=19,latency=2111
1310973518177: Moved to region (0,1)
1310973522817: Requesting ticket in (0,1)
1310973525086: Ticket request succeeded, value=18,latency=2258
1310973538981: Moved to region (1,1)
1310973556558: Moved to region (1,1)
1310973582328: Releasing ticket in (0,1)
1310973584568: Ticket release succeeded, value=19,latency=2199
1310973590616: Moved to region (1,0)
1310973597633: Requesting ticket in (1,0)
1310973599904: Ticket request succeeded, value=18,latency=2222
1310973607647: Releasing ticket in (1,0)
1310973609936: Ticket release succeeded, value=19,latency=2247
1310973622728: Moved to region (0,0)
1310973626073: Requesting ticket in (0,0)
1310973628288: Ticket request succeeded, value=18,latency=2206
1310973662702: Releasing ticket in (0,0)
1310973687559: Ticket release succeeded, value=20,latency=24848
1310973689672: Moved to region (0,1)
1310973694148: Requesting ticket in (0,1)
1310973712813: Ticket request succeeded, value=19,latency=18656
1310973718867: Releasing ticket in (0,1)
1310973737420: Ticket release succeeded, value=20,latency=18542
1310973741856: Moved to region (1,1)
1310973744491: Requesting ticket in (1,1)
1310973747035: Ticket request succeeded, value=19,latency=2534
1310973759563: Releasing ticket in (1,1)
1310973761712: Ticket release succeeded, value=20,latency=2141
1310973778054: Moved to region (1,0)
1310973780902: Requesting ticket in (1,0)
1310973783114: Ticket request succeeded, value=19,latency=2203
1310973792731: Releasing ticket in (1,0)
1310973795029: Ticket release succeeded, value=20,latency=2285
1310973820133: Moved to region (1,0)
1310973823498: Requesting ticket in (1,0)
1310973825723: Ticket request succeeded, value=18,latency=2198
1310973845166: Releasing ticket in (1,0)
1310973868478: Ticket release succeeded, value=20,latency=23283
1310973870575: Moved to region (1,0)
1310973873966: Requesting ticket in (1,0)
1310973875507: Ticket request succeeded, value=18,latency=1536
1310973887585: Releasing ticket in (1,0)
1310973889775: Ticket release succeeded, value=19,latency=2186
1310973892708: Moved to region (1,1)
1310973895184: Requesting ticket in (1,1)
1310973896334: Ticket request succeeded, value=18,latency=1143
1310973909557: Releasing ticket in (1,1)
1310973911853: Ticket release succeeded, value=20,latency=2256
1310973921408: Moved to region (0,0)
1310973925863: Requesting ticket in (0,0)
1310973928259: Ticket request succeeded, value=18,latency=2386
1310973938572: Releasing ticket in (0,0)
1310973940756: Ticket release succeeded, value=19,latency=2175
1310973954290: Moved to region (0,1)
1310973956277: Requesting ticket in (0,1)
1310973958906: Ticket request succeeded, value=17,latency=2601
1310973971146: Releasing ticket in (0,1)
1310973973639: Ticket release succeeded, value=18,latency=2461
1310973992865: Moved to region (1,1)
1310973995460: Requesting ticket in (1,1)
1310973997782: Ticket request succeeded, value=16,latency=2313
1310974010862: Releasing ticket in (1,1)
1310974017442: Ticket release succeeded, value=17,latency=6571
