1310975034094: started, mId = 5103
1310975034094: region (-1, -1) out of bounds, dormant
1310975034133: UserClient started
1310975049237: Received UDP payload: 470
1310975049847: Received UDP payload: 470
1310975050440: Received UDP payload: 470
1310975053182: Received UDP payload: 3586
1310975058466: Received UDP payload: 698
1310975059226: Received UDP payload: 470
1310975061494: Received UDP payload: 470
1310975062081: Received UDP payload: 470
1310975062679: Received UDP payload: 470
1310975063529: Received UDP payload: 698
1310975066717: Received UDP payload: 470
1310975067347: Received UDP payload: 470
1310975067952: Received UDP payload: 470
1310975068116: Received UDP payload: 470
1310975068538: Received UDP payload: 698
1310975068693: Received UDP payload: 470
1310975069222: Received UDP payload: 470
1310975069301: Received UDP payload: 470
1310975070630: Received UDP payload: 3586
1310975070737: Received UDP payload: 470
1310975071313: Received UDP payload: 470
1310975071476: Received UDP payload: 470
1310975071917: Received UDP payload: 470
1310975072749: Received UDP payload: 3804
1310975073324: Received UDP payload: 851
1310975073358: Received UDP payload: 698
1310975073568: Received UDP payload: 698
1310975075824: Received UDP payload: 470
1310975078597: Received UDP payload: 698
1310975078856: moving from region (-1,-1), to (0,1)
1310975078858: sending LEADER_REQUEST
1310975078930: Sending UDP payload: 470
1310975078933: UserClient received REGION_CHANGE message.
1310975079083: Received UDP payload: 3603
1310975079126: heard LEADER_REPLY from 5101
1310975079127: now NONLEADER following LEADER 5101
1310975079228: Received UDP payload: 470
1310975079636: Received UDP payload: 470
1310975079736: Received UDP payload: 3603
1310975080363: Requesting spot in (1,0)
1310975080374: Sending UDP payload: 698
1310975080443: Received UDP payload: 851
1310975080842: Received UDP payload: 698
1310975080870: Received UDP payload: 851
1310975080896: Received UDP payload: 881
1310975080918: Received UDP payload: 698
1310975081448: Received UDP payload: 851
1310975081486: Received UDP payload: 470
1310975082073: Received UDP payload: 851
1310975082415: Received UDP payload: 698
1310975082435: Received UDP payload: 851
1310975082473: Received UDP payload: 881
1310975082497: Received UDP payload: 698
1310975082702: Received UDP payload: 851
1310975082726: Received UDP payload: 698
1310975082744: UserClient decrement on (1,0) failed, value=?,latency=2371
1310975082908: Received UDP payload: 698
1310975082940: Received UDP payload: 851
1310975083004: Received UDP payload: 881
1310975083028: Received UDP payload: 698
1310975083616: Received UDP payload: 698
1310975083680: Received UDP payload: 851
