1310975645764: started, mId = 5103
1310975645764: region (-1, -1) out of bounds, dormant
1310975645765: UserClient started
1310975671862: Received UDP payload: 698
1310975676870: Received UDP payload: 698
1310975680482: Received UDP payload: 470
1310975681078: Received UDP payload: 470
1310975681684: Received UDP payload: 470
1310975681882: Received UDP payload: 698
1310975681954: Received UDP payload: 470
1310975682531: Received UDP payload: 470
1310975683141: Received UDP payload: 470
1310975686283: Received UDP payload: 851
1310975686322: Received UDP payload: 881
1310975686530: Received UDP payload: 11757
1310975686909: Received UDP payload: 698
1310975686983: Received UDP payload: 851
1310975688136: Received UDP payload: 851
1310975688521: Received UDP payload: 470
1310975688658: Received UDP payload: 470
1310975688729: Received UDP payload: 11199
1310975688845: Received UDP payload: 11199
1310975688863: Received UDP payload: 851
1310975688913: Received UDP payload: 698
1310975688972: Received UDP payload: 851
1310975689303: Received UDP payload: 470
1310975689402: Received UDP payload: 851
1310975689425: Received UDP payload: 698
1310975689825: Received UDP payload: 470
1310975689882: Received UDP payload: 470
1310975690028: Received UDP payload: 11222
1310975690048: Received UDP payload: 851
1310975690068: Received UDP payload: 470
1310975690115: Received UDP payload: 470
1310975690395: Received UDP payload: 11222
1310975690483: Received UDP payload: 470
1310975690641: Received UDP payload: 851
1310975691273: Received UDP payload: 851
1310975691298: Received UDP payload: 698
1310975691468: Received UDP payload: 698
1310975691490: Received UDP payload: 851
1310975692492: Received UDP payload: 698
1310975692513: Received UDP payload: 851
1310975692536: Received UDP payload: 851
1310975692644: Received UDP payload: 698
1310975692689: Received UDP payload: 470
1310975692705: Received UDP payload: 851
1310975692732: Received UDP payload: 881
1310975692734: Received UDP payload: 698
1310975692807: Received UDP payload: 470
1310975693024: Received UDP payload: 11344
1310975693095: Received UDP payload: 851
1310975693118: Received UDP payload: 881
1310975693148: Received UDP payload: 851
1310975693288: Received UDP payload: 470
1310975693304: Received UDP payload: 11046
1310975693788: Received UDP payload: 851
1310975693813: Received UDP payload: 851
1310975693833: Received UDP payload: 698
1310975693849: Received UDP payload: 698
1310975693863: Received UDP payload: 851
1310975693872: Received UDP payload: 881
1310975693878: Received UDP payload: 698
1310975693898: Received UDP payload: 698
1310975693955: Received UDP payload: 851
1310975693974: Received UDP payload: 881
1310975693996: Received UDP payload: 698
1310975694080: Received UDP payload: 470
1310975694124: Received UDP payload: 470
1310975694404: moving from region (-1,-1), to (0,1)
1310975694406: sending LEADER_REQUEST
1310975694445: Received UDP payload: 851
1310975694450: Sending UDP payload: 470
1310975694450: UserClient received REGION_CHANGE message.
1310975694740: Received UDP payload: 470
1310975694777: Received UDP payload: 698
1310975695019: sending LEADER_REQUEST
1310975695029: Sending UDP payload: 470
1310975695048: Requesting spot in (0,0)
1310975695050: Sending UDP payload: 698
1310975695333: Received UDP payload: 470
1310975695623: sending LEADER_REQUEST
1310975695636: Sending UDP payload: 470
1310975695921: LEADER_REQUEST timed out
1310975695927: Received UDP payload: 698
1310975696018: Received UDP payload: 698
1310975696503: Received UDP payload: 698
1310975696946: Received UDP payload: 470
1310975697534: Received UDP payload: 470
1310975697557: Received UDP payload: 698
1310975697772: Received UDP payload: 470
1310975698004: Received UDP payload: 851
1310975698028: Received UDP payload: 881
1310975698126: Received UDP payload: 470
1310975698332: Received UDP payload: 11063
1310975698393: Received UDP payload: 470
1310975698982: Received UDP payload: 470
1310975699772: Received UDP payload: 698
1310975700052: UserClient request timed out. (0,0)=?
1310975700052: Requesting spot in (0,1)
1310975700054: Sending UDP payload: 698
1310975700127: Received UDP payload: 851
1310975700134: Received UDP payload: 881
1310975700142: Received UDP payload: 698
1310975700151: UserClient decrement on (0,1) from (0,1) succeeded, value=19,latency=97
1310975700466: cloud rejected leadership request or request failed, wait to retry
1310975700475: heard LEADER_REPLY from 5106
1310975700481: now NONLEADER following LEADER 5106
1310975700954: Received UDP payload: 698
1310975701041: Received UDP payload: 698
1310975701520: Received UDP payload: 698
1310975702156: Releasing ticket in (0,1)
1310975702179: Sending UDP payload: 698
1310975702213: Received UDP payload: 851
1310975702221: Received UDP payload: 881
1310975702227: Received UDP payload: 698
1310975702229: UserClient increment on (0,1) from (0,1) succeeded, value=20,latency=64
1310975702522: Received UDP payload: 698
1310975702733: Received UDP payload: 470
1310975703326: Received UDP payload: 470
1310975703524: Received UDP payload: 470
1310975703596: Received UDP payload: 698
1310975703615: Received UDP payload: 851
1310975703673: Received UDP payload: 881
1310975703762: Received UDP payload: 11181
1310975703780: Received UDP payload: 698
1310975703927: Received UDP payload: 470
1310975704124: Received UDP payload: 470
1310975704231: Reading spot in (0,0)
1310975704233: Sending UDP payload: 698
1310975704314: Received UDP payload: 851
1310975704798: Received UDP payload: 698
1310975705217: Received UDP payload: 851
1310975705490: Received UDP payload: 470
1310975705694: Received UDP payload: 698
1310975705713: Received UDP payload: 851
1310975705826: Received UDP payload: 851
1310975705971: Received UDP payload: 698
1310975706063: Received UDP payload: 698
1310975706463: Received UDP payload: 851
1310975706488: Received UDP payload: 851
1310975706505: Received UDP payload: 698
1310975706507: UserClient read on (0,0) failed, value=?,latency=2275
1310975706525: Received UDP payload: 698
1310975706544: Received UDP payload: 851
1310975706560: Received UDP payload: 881
1310975706722: Received UDP payload: 11046
1310975707065: Received UDP payload: 851
1310975707545: Received UDP payload: 698
1310975707584: Received UDP payload: 470
1310975707699: Received UDP payload: 851
1310975708324: Received UDP payload: 851
1310975708348: Received UDP payload: 698
1310975708512: Requesting spot in (0,0)
1310975708534: Sending UDP payload: 698
1310975708663: Received UDP payload: 851
1310975709573: Received UDP payload: 851
1310975709817: Received UDP payload: 698
1310975710173: Received UDP payload: 851
1310975710373: Received UDP payload: 698
1310975710427: Received UDP payload: 851
1310975710781: Received UDP payload: 851
1310975710806: Received UDP payload: 698
1310975710824: UserClient decrement on (0,0) failed, value=?,latency=2299
1310975710994: Received UDP payload: 698
1310975711086: Received UDP payload: 698
1310975711427: Received UDP payload: 851
1310975711547: Received UDP payload: 698
1310975711567: Received UDP payload: 851
1310975711591: Received UDP payload: 470
1310975711628: Received UDP payload: 881
1310975711645: Received UDP payload: 698
1310975711706: Received UDP payload: 470
1310975712044: Received UDP payload: 851
