1310974733672: started, mId = 5103
1310974733672: region (-1, -1) out of bounds, dormant
1310974733673: UserClient started
1310974733677: Received UDP payload: 470
1310974734067: Received UDP payload: 851
1310974734678: Received UDP payload: 851
1310974734722: Received UDP payload: 698
1310974734739: Received UDP payload: 698
1310974735212: Received UDP payload: 698
1310974735273: Received UDP payload: 851
1310974735403: Received UDP payload: 698
1310974735433: Received UDP payload: 851
1310974735466: Received UDP payload: 881
1310974735471: Received UDP payload: 698
1310974735507: Received UDP payload: 698
1310974735516: Received UDP payload: 851
1310974735571: Received UDP payload: 881
1310974735589: Received UDP payload: 698
1310974735921: moving from region (-1,-1), to (0,0)
1310974735925: sending LEADER_REQUEST
1310974735954: Sending UDP payload: 470
1310974735959: UserClient received REGION_CHANGE message.
1310974736011: Received UDP payload: 698
1310974736054: Received UDP payload: 3551
1310974736059: heard LEADER_REPLY from 5106
1310974736059: now NONLEADER following LEADER 5106
1310974736080: Received UDP payload: 698
1310974736505: Received UDP payload: 851
1310974736627: moving from region (0,0), to (1,0)
1310974736631: sending LEADER_REQUEST
1310974736657: Sending UDP payload: 470
1310974736676: UserClient received REGION_CHANGE message.
1310974736721: Received UDP payload: 698
1310974736776: Received UDP payload: 851
1310974736797: Received UDP payload: 3324
1310974736810: heard LEADER_REPLY from 5102
1310974736811: now NONLEADER following LEADER 5102
1310974736823: Received UDP payload: 470
1310974736846: Received UDP payload: 698
1310974736869: Received UDP payload: 881
1310974736874: Received UDP payload: 851
1310974736880: Received UDP payload: 698
1310974736884: Received UDP payload: 881
1310974736894: Received UDP payload: 698
1310974737134: Received UDP payload: 851
1310974737473: Received UDP payload: 698
1310974737503: Received UDP payload: 851
1310974737517: Received UDP payload: 881
1310974737521: Received UDP payload: 698
1310974737599: Received UDP payload: 698
1310974737617: Received UDP payload: 851
1310974737720: Received UDP payload: 881
1310974737759: Received UDP payload: 851
1310974737767: Received UDP payload: 698
1310974737786: Received UDP payload: 698
1310974738384: Received UDP payload: 698
1310974738436: Received UDP payload: 470
1310974738901: Received UDP payload: 698
1310974738945: Received UDP payload: 851
1310974738953: Received UDP payload: 881
1310974738957: Received UDP payload: 698
1310974738966: Received UDP payload: 698
1310974738979: Received UDP payload: 851
1310974739000: Received UDP payload: 470
1310974739330: Received UDP payload: 470
1310974739507: Reading spot in (0,0)
1310974739509: Sending UDP payload: 698
1310974739530: Received UDP payload: 851
1310974739553: Received UDP payload: 698
1310974739570: Received UDP payload: 851
1310974739579: Received UDP payload: 881
1310974739587: Received UDP payload: 881
1310974739595: Received UDP payload: 698
1310974739598: UserClient read on (0,0) from (1,0)succeeded, value=17,latency=91
1310974739607: Received UDP payload: 698
1310974739615: Received UDP payload: 470
1310974739737: Received UDP payload: 698
1310974739778: Received UDP payload: 698
1310974739842: Received UDP payload: 698
1310974739868: Received UDP payload: 851
1310974739888: Received UDP payload: 851
1310974739892: Received UDP payload: 881
1310974739896: Received UDP payload: 851
1310974739900: Received UDP payload: 698
1310974740511: Received UDP payload: 851
1310974740790: Received UDP payload: 851
1310974740960: Received UDP payload: 698
1310974741009: Received UDP payload: 851
1310974741051: Received UDP payload: 881
1310974741056: Received UDP payload: 698
1310974741060: Received UDP payload: 698
1310974741082: Received UDP payload: 698
1310974741097: Received UDP payload: 851
1310974741107: Received UDP payload: 698
1310974741248: Received UDP payload: 470
1310974741422: Received UDP payload: 851
1310974741537: Received UDP payload: 470
1310974741601: Reading spot in (1,1)
1310974741628: Sending UDP payload: 698
1310974741636: Received UDP payload: 698
1310974741650: Received UDP payload: 851
1310974741699: Received UDP payload: 851
1310974741852: Received UDP payload: 470
1310974741924: Received UDP payload: 698
1310974741975: Received UDP payload: 851
