1310974884632: started, mId = 5103
1310974884633: region (-1, -1) out of bounds, dormant
1310974884633: UserClient started
1310974885120: Received UDP payload: 851
1310974885587: Received UDP payload: 698
1310974885645: Received UDP payload: 698
1310974885652: Received UDP payload: 851
1310974885661: Received UDP payload: 881
1310974885668: Received UDP payload: 698
1310974885706: Received UDP payload: 851
1310974885786: Received UDP payload: 470
1310974885952: Received UDP payload: 3847
1310974886009: Received UDP payload: 698
1310974886038: Received UDP payload: 698
1310974886053: Received UDP payload: 698
1310974886094: Received UDP payload: 851
1310974886277: Received UDP payload: 698
1310974886332: Received UDP payload: 851
1310974886371: Received UDP payload: 851
1310974886392: Received UDP payload: 698
1310974886395: Received UDP payload: 881
1310974886398: Received UDP payload: 698
1310974887217: moving from region (-1,-1), to (0,1)
1310974887217: sending LEADER_REQUEST
1310974887223: Sending UDP payload: 470
1310974887228: UserClient received REGION_CHANGE message.
1310974887393: Received UDP payload: 3202
1310974887420: heard LEADER_REPLY from 5102
1310974887422: now NONLEADER following LEADER 5102
1310974887557: Received UDP payload: 470
1310974887581: Received UDP payload: 851
1310974887625: Received UDP payload: 3952
1310974887689: Received UDP payload: 698
1310974887731: Received UDP payload: 851
1310974887738: Received UDP payload: 881
1310974887743: Received UDP payload: 698
1310974888197: Received UDP payload: 851
1310974888237: Reading spot in (1,0)
1310974888254: Received UDP payload: 698
1310974888263: Sending UDP payload: 698
1310974888326: Received UDP payload: 851
1310974888392: Received UDP payload: 698
1310974888400: Received UDP payload: 851
1310974888412: Received UDP payload: 698
1310974888425: Received UDP payload: 881
1310974888444: Received UDP payload: 698
1310974888457: Received UDP payload: 851
1310974888461: Received UDP payload: 881
1310974888472: Received UDP payload: 698
1310974888722: Received UDP payload: 698
1310974888904: Received UDP payload: 698
1310974889200: Received UDP payload: 851
1310974889755: Received UDP payload: 698
1310974889797: Received UDP payload: 851
1310974889804: Received UDP payload: 851
1310974889962: Received UDP payload: 470
1310974890282: Received UDP payload: 698
1310974890355: Received UDP payload: 851
1310974890397: Received UDP payload: 881
1310974890400: Received UDP payload: 698
1310974890416: Received UDP payload: 851
1310974890439: Received UDP payload: 698
1310974890471: Received UDP payload: 851
1310974890484: Received UDP payload: 881
1310974890503: Received UDP payload: 698
1310974890517: Received UDP payload: 698
1310974890544: Received UDP payload: 851
1310974890577: Received UDP payload: 698
1310974891005: Received UDP payload: 698
1310974891063: Received UDP payload: 851
1310974891103: Received UDP payload: 851
1310974891111: Received UDP payload: 698
1310974891113: Received UDP payload: 698
1310974891116: UserClient read on (1,0) failed, value=?,latency=2877
1310974891694: Received UDP payload: 851
1310974891729: Received UDP payload: 851
1310974892344: Received UDP payload: 851
1310974892382: Received UDP payload: 851
1310974892388: Received UDP payload: 698
1310974892411: Received UDP payload: 698
1310974892424: Received UDP payload: 851
1310974892514: Received UDP payload: 698
1310974892553: Received UDP payload: 851
1310974892564: Received UDP payload: 881
1310974892568: Received UDP payload: 698
1310974892943: Received UDP payload: 851
1310974892985: Received UDP payload: 698
1310974893120: Reading spot in (0,1)
1310974893160: Sending UDP payload: 698
1310974893222: Received UDP payload: 470
1310974893229: Received UDP payload: 851
1310974893261: Received UDP payload: 881
1310974893292: Received UDP payload: 698
1310974893301: UserClient read on (0,1) from (0,1)succeeded, value=19,latency=170
1310974893644: Received UDP payload: 851
1310974893729: Received UDP payload: 698
1310974893826: Received UDP payload: 470
1310974893889: Received UDP payload: 698
1310974894279: Received UDP payload: 851
1310974894383: Received UDP payload: 698
1310974894415: Received UDP payload: 851
1310974894448: Received UDP payload: 470
1310974894478: Received UDP payload: 881
1310974894490: Received UDP payload: 698
1310974894568: Received UDP payload: 698
1310974894602: Received UDP payload: 851
1310974894637: Received UDP payload: 881
1310974894656: Received UDP payload: 698
1310974894866: Received UDP payload: 851
1310974894888: Received UDP payload: 698
1310974895020: Received UDP payload: 698
1310974895048: Received UDP payload: 470
1310974895074: Received UDP payload: 851
1310974895121: Received UDP payload: 3590
1310974895303: Reading spot in (1,1)
1310974895308: Sending UDP payload: 698
1310974895394: Received UDP payload: 851
1310974895634: Received UDP payload: 698
1310974895705: Received UDP payload: 851
1310974895982: Received UDP payload: 851
1310974896058: Received UDP payload: 698
1310974896156: Received UDP payload: 698
1310974896521: Received UDP payload: 698
1310974896584: Received UDP payload: 851
1310974896623: Received UDP payload: 851
1310974896630: Received UDP payload: 851
1310974896644: Received UDP payload: 698
1310974896651: Received UDP payload: 851
1310974896677: Received UDP payload: 851
1310974896931: Received UDP payload: 698
1310974896987: Received UDP payload: 851
1310974897047: Received UDP payload: 881
1310974897087: Received UDP payload: 698
1310974897258: Received UDP payload: 851
1310974897294: Received UDP payload: 851
1310974897302: Received UDP payload: 698
1310974897316: Received UDP payload: 851
1310974897511: Received UDP payload: 3940
1310974897851: Received UDP payload: 851
1310974897883: Received UDP payload: 851
1310974897896: Received UDP payload: 698
1310974897899: UserClient read on (1,1) failed, value=?,latency=2595
1310974897913: Received UDP payload: 881
1310974897921: Received UDP payload: 851
1310974897926: Received UDP payload: 698
1310974897936: Received UDP payload: 851
1310974897943: Received UDP payload: 698
1310974897953: Received UDP payload: 881
1310974897965: Received UDP payload: 698
1310974898103: Received UDP payload: 851
1310974898157: Received UDP payload: 851
1310974898172: Received UDP payload: 698
1310974898175: Received UDP payload: 698
1310974898781: Received UDP payload: 698
1310974898848: Received UDP payload: 851
1310974898895: Received UDP payload: 698
1310974898923: Received UDP payload: 851
1310974898942: Received UDP payload: 881
1310974898946: Received UDP payload: 881
1310974898949: Received UDP payload: 698
1310974898951: Received UDP payload: 698
1310974899097: Received UDP payload: 698
1310974899152: Received UDP payload: 851
1310974899205: Received UDP payload: 881
1310974899241: Received UDP payload: 698
1310974899326: Received UDP payload: 698
1310974899384: Received UDP payload: 851
1310974899429: Received UDP payload: 881
1310974899433: Received UDP payload: 698
1310974899436: Received UDP payload: 470
1310974899902: Reading spot in (0,1)
1310974899944: Sending UDP payload: 698
1310974899961: Received UDP payload: 698
1310974899973: Received UDP payload: 470
1310974899984: Received UDP payload: 851
1310974899991: Received UDP payload: 881
1310974899999: Received UDP payload: 851
1310974900008: Received UDP payload: 698
1310974900017: Received UDP payload: 698
1310974900023: Received UDP payload: 698
1310974900031: Received UDP payload: 851
1310974900039: Received UDP payload: 881
1310974900050: Received UDP payload: 698
1310974900053: UserClient read on (0,1) from (0,1)succeeded, value=19,latency=140
1310974900061: Received UDP payload: 881
1310974900092: Received UDP payload: 851
1310974900104: Received UDP payload: 881
1310974900115: Received UDP payload: 698
1310974900933: Received UDP payload: 698
1310974900964: Received UDP payload: 851
1310974900992: Received UDP payload: 851
1310974900999: Received UDP payload: 698
1310974901012: Received UDP payload: 851
