1310975648158: started, mId = 5102
1310975648158: region (-1, -1) out of bounds, dormant
1310975648159: UserClient started
1310975672641: Received UDP payload: 698
1310975677649: Received UDP payload: 698
1310975681261: Received UDP payload: 470
1310975681857: Received UDP payload: 470
1310975682463: Received UDP payload: 470
1310975682661: Received UDP payload: 698
1310975682734: Received UDP payload: 470
1310975683307: Received UDP payload: 470
1310975683921: Received UDP payload: 470
1310975687062: Received UDP payload: 851
1310975687097: Received UDP payload: 881
1310975687309: Received UDP payload: 11757
1310975687688: Received UDP payload: 698
1310975687761: Received UDP payload: 851
1310975688916: Received UDP payload: 851
1310975689300: Received UDP payload: 470
1310975689437: Received UDP payload: 470
1310975689624: Received UDP payload: 11199
1310975689643: Received UDP payload: 851
1310975689692: Received UDP payload: 698
1310975689751: Received UDP payload: 851
1310975690082: Received UDP payload: 470
1310975690182: Received UDP payload: 851
1310975690205: Received UDP payload: 698
1310975690605: Received UDP payload: 470
1310975690662: Received UDP payload: 470
1310975690808: Received UDP payload: 11222
1310975690828: Received UDP payload: 851
1310975690850: Received UDP payload: 470
1310975690898: Received UDP payload: 470
1310975691175: Received UDP payload: 11222
1310975691262: Received UDP payload: 470
1310975691422: Received UDP payload: 851
1310975692052: Received UDP payload: 851
1310975692076: Received UDP payload: 698
1310975692247: Received UDP payload: 698
1310975692312: Received UDP payload: 851
1310975693272: Received UDP payload: 698
1310975693298: Received UDP payload: 851
1310975693322: Received UDP payload: 851
1310975693421: Received UDP payload: 698
1310975693469: Received UDP payload: 470
1310975693485: Received UDP payload: 851
1310975693510: Received UDP payload: 881
1310975693512: Received UDP payload: 698
1310975693587: Received UDP payload: 470
1310975693893: Received UDP payload: 851
1310975693917: Received UDP payload: 881
1310975693927: Received UDP payload: 851
1310975694067: Received UDP payload: 470
1310975694084: Received UDP payload: 11046
1310975694567: Received UDP payload: 851
1310975694593: Received UDP payload: 851
1310975694612: Received UDP payload: 698
1310975694628: Received UDP payload: 698
1310975694642: Received UDP payload: 851
1310975694651: Received UDP payload: 881
1310975694657: Received UDP payload: 698
1310975694678: Received UDP payload: 698
1310975694736: Received UDP payload: 851
1310975694762: Received UDP payload: 881
1310975694785: Received UDP payload: 698
1310975694862: Received UDP payload: 470
1310975694904: Received UDP payload: 470
1310975695223: Received UDP payload: 851
1310975695248: Received UDP payload: 470
1310975695518: Received UDP payload: 470
1310975695557: Received UDP payload: 698
1310975695818: Received UDP payload: 470
1310975695838: Received UDP payload: 698
1310975696112: Received UDP payload: 470
1310975696424: Received UDP payload: 470
1310975696706: Received UDP payload: 698
1310975696798: Received UDP payload: 698
1310975697282: Received UDP payload: 698
1310975697725: Received UDP payload: 470
1310975698313: Received UDP payload: 470
1310975698336: Received UDP payload: 698
1310975698551: Received UDP payload: 470
1310975698782: Received UDP payload: 851
1310975698806: Received UDP payload: 881
1310975698905: Received UDP payload: 470
1310975699111: Received UDP payload: 11063
1310975699172: Received UDP payload: 470
1310975699761: Received UDP payload: 470
1310975700551: Received UDP payload: 698
1310975700843: Received UDP payload: 698
1310975700908: Received UDP payload: 851
1310975700934: Received UDP payload: 881
1310975700956: Received UDP payload: 698
1310975701733: Received UDP payload: 698
1310975701820: Received UDP payload: 698
1310975702299: Received UDP payload: 698
1310975702970: Received UDP payload: 698
1310975702994: Received UDP payload: 851
1310975703020: Received UDP payload: 881
1310975703042: Received UDP payload: 698
1310975703300: Received UDP payload: 698
1310975703512: Received UDP payload: 470
1310975704105: Received UDP payload: 470
1310975704234: moving from region (-1,-1), to (0,1)
1310975704235: sending LEADER_REQUEST
1310975704295: Sending UDP payload: 470
1310975704298: UserClient received REGION_CHANGE message.
1310975704374: Received UDP payload: 698
1310975704381: Received UDP payload: 851
1310975704452: Received UDP payload: 881
1310975704541: Received UDP payload: 11181
1310975704559: heard LEADER_REPLY from 5106
1310975704561: now NONLEADER following LEADER 5106
1310975704570: Received UDP payload: 698
1310975704709: Received UDP payload: 470
1310975704874: Received UDP payload: 470
1310975705022: Received UDP payload: 698
1310975705093: Received UDP payload: 851
1310975705577: Received UDP payload: 698
1310975705996: Received UDP payload: 851
1310975706269: Received UDP payload: 470
1310975706473: Received UDP payload: 698
1310975706495: Received UDP payload: 851
1310975706605: Received UDP payload: 851
1310975706750: Received UDP payload: 698
1310975706842: Received UDP payload: 698
1310975707242: Received UDP payload: 851
1310975707268: Received UDP payload: 851
1310975707287: Received UDP payload: 698
1310975707304: Received UDP payload: 698
1310975707323: Received UDP payload: 851
1310975707340: Received UDP payload: 881
1310975707502: Received UDP payload: 11046
1310975707844: Received UDP payload: 851
1310975708325: Received UDP payload: 698
1310975708362: Received UDP payload: 470
1310975708479: Received UDP payload: 851
1310975709103: Received UDP payload: 851
1310975709127: Received UDP payload: 698
1310975709329: Received UDP payload: 698
1310975710596: Received UDP payload: 698
1310975710952: Received UDP payload: 851
1310975711152: Received UDP payload: 698
1310975711206: Received UDP payload: 851
1310975711561: Received UDP payload: 851
1310975711584: Received UDP payload: 698
1310975711773: Received UDP payload: 698
1310975711865: Received UDP payload: 698
1310975712206: Received UDP payload: 851
1310975712326: Received UDP payload: 698
1310975712347: Received UDP payload: 851
1310975712371: Received UDP payload: 470
1310975712407: Received UDP payload: 881
1310975712419: Received UDP payload: 698
1310975712484: Received UDP payload: 470
1310975712823: Received UDP payload: 851
1310975712979: Received UDP payload: 470
1310975713100: Received UDP payload: 470
1310975713370: Received UDP payload: 698
1310975713455: Received UDP payload: 851
1310975713512: Received UDP payload: 698
1310975713579: Received UDP payload: 470
1310975713648: Received UDP payload: 698
1310975713705: Received UDP payload: 470
1310975713722: Received UDP payload: 851
1310975713746: Received UDP payload: 881
1310975713751: Received UDP payload: 698
1310975713967: Received UDP payload: 470
1310975714162: Received UDP payload: 11189
1310975714463: Received UDP payload: 698
1310975714519: Received UDP payload: 881
1310975714545: Received UDP payload: 698
1310975714877: Received UDP payload: 470
1310975715507: Received UDP payload: 698
1310975715541: Received UDP payload: 851
1310975715603: Received UDP payload: 881
1310975715628: Received UDP payload: 698
1310975715647: Received UDP payload: 698
1310975715798: Received UDP payload: 698
1310975715868: Received UDP payload: 851
1310975715923: Received UDP payload: 881
1310975715948: Received UDP payload: 698
1310975716270: Received UDP payload: 470
1310975716562: Received UDP payload: 698
1310975716589: Received UDP payload: 851
1310975716669: Received UDP payload: 881
1310975716724: Received UDP payload: 698
1310975716785: Received UDP payload: 698
1310975716874: Received UDP payload: 698
1310975717101: Received UDP payload: 698
1310975717175: Received UDP payload: 851
1310975717199: Received UDP payload: 881
1310975717221: Received UDP payload: 698
1310975717648: Received UDP payload: 698
1310975717715: Received UDP payload: 851
1310975717774: Received UDP payload: 881
1310975717800: Received UDP payload: 698
1310975718011: Received UDP payload: 698
1310975718111: Received UDP payload: 851
1310975718137: Received UDP payload: 851
1310975718330: Received UDP payload: 698
1310975718368: Received UDP payload: 470
1310975718759: Received UDP payload: 698
1310975718799: Received UDP payload: 851
1310975718865: Received UDP payload: 881
1310975718892: Received UDP payload: 851
1310975718909: Received UDP payload: 851
1310975718917: Received UDP payload: 698
1310975719487: Received UDP payload: 851
1310975719512: Received UDP payload: 851
1310975719806: Received UDP payload: 698
1310975719847: Received UDP payload: 851
1310975719919: Received UDP payload: 881
1310975719944: Received UDP payload: 698
1310975720110: Received UDP payload: 851
1310975720134: Received UDP payload: 851
1310975720639: Received UDP payload: 698
1310975720741: Received UDP payload: 851
1310975720795: Received UDP payload: 698
1310975720955: Received UDP payload: 698
1310975720980: Received UDP payload: 851
1310975721808: Received UDP payload: 851
1310975721833: Received UDP payload: 698
1310975721894: Received UDP payload: 698
1310975721964: Received UDP payload: 698
1310975722056: Received UDP payload: 881
1310975722082: Received UDP payload: 698
1310975722113: Received UDP payload: 698
1310975722125: Received UDP payload: 851
1310975722133: Received UDP payload: 881
1310975722140: Received UDP payload: 698
1310975722431: Received UDP payload: 851
1310975722824: Received UDP payload: 698
1310975722892: Received UDP payload: 851
1310975722946: Received UDP payload: 881
1310975722971: Received UDP payload: 698
1310975723027: Received UDP payload: 851
1310975723399: Received UDP payload: 698
1310975723659: Received UDP payload: 851
1310975723688: Received UDP payload: 698
1310975724097: Received UDP payload: 698
1310975724125: Received UDP payload: 851
1310975724167: Received UDP payload: 881
1310975724192: Received UDP payload: 698
1310975724212: Received UDP payload: 698
1310975724255: Received UDP payload: 851
1310975724316: Received UDP payload: 881
1310975724340: Received UDP payload: 698
1310975724874: Received UDP payload: 470
1310975724920: Received UDP payload: 698
1310975724940: Received UDP payload: 851
1310975724985: Received UDP payload: 881
1310975725010: Received UDP payload: 698
1310975725029: Received UDP payload: 698
1310975725062: Received UDP payload: 851
1310975725069: Received UDP payload: 881
1310975725077: Received UDP payload: 698
1310975725679: Received UDP payload: 698
1310975725749: Received UDP payload: 698
1310975725768: Received UDP payload: 851
1310975725813: Received UDP payload: 881
1310975725838: Received UDP payload: 698
1310975725865: Received UDP payload: 470
1310975726027: Received UDP payload: 470
1310975726208: Received UDP payload: 698
1310975726240: Received UDP payload: 851
1310975726264: Received UDP payload: 470
1310975726280: Received UDP payload: 470
1310975726309: Received UDP payload: 881
1310975726321: Received UDP payload: 698
1310975726362: Received UDP payload: 698
1310975726384: Received UDP payload: 851
1310975726436: Received UDP payload: 470
1310975726650: Received UDP payload: 470
1310975726816: Received UDP payload: 470
1310975726846: Received UDP payload: 698
1310975726909: Received UDP payload: 698
1310975727024: Received UDP payload: 698
1310975727080: Received UDP payload: 851
1310975727120: Received UDP payload: 698
1310975727176: Received UDP payload: 851
1310975727184: Received UDP payload: 881
1310975727191: Received UDP payload: 698
1310975727240: Received UDP payload: 470
1310975727406: Received UDP payload: 470
1310975727587: Received UDP payload: 851
1310975727893: Received UDP payload: 698
1310975727914: Received UDP payload: 851
1310975727951: Received UDP payload: 881
1310975727989: Received UDP payload: 698
1310975728193: Received UDP payload: 470
1310975728232: Received UDP payload: 851
1310975728256: Received UDP payload: 851
1310975728293: Received UDP payload: 881
1310975728319: Received UDP payload: 698
1310975728338: Received UDP payload: 698
1310975728340: Received UDP payload: 851
1310975728356: Received UDP payload: 881
1310975728362: Received UDP payload: 470
1310975728368: Received UDP payload: 698
1310975728376: Received UDP payload: 698
1310975728785: Received UDP payload: 470
1310975728869: Received UDP payload: 851
1310975728892: Received UDP payload: 698
1310975729206: Received UDP payload: 698
1310975729260: Received UDP payload: 851
1310975729402: Received UDP payload: 470
1310975730016: Received UDP payload: 698
1310975730071: Received UDP payload: 851
1310975730335: Received UDP payload: 698
1310975730372: Received UDP payload: 851
1310975730401: Received UDP payload: 851
1310975730455: Received UDP payload: 698
1310975730471: Received UDP payload: 851
1310975730477: Received UDP payload: 881
1310975730479: Received UDP payload: 881
1310975730482: Received UDP payload: 698
1310975730516: Received UDP payload: 698
