1310976500472: started, mId = 5102
1310976500472: region (-1, -1) out of bounds, dormant
1310976500476: UserClient started
1310976511289: Received UDP payload: 698
1310976512875: Received UDP payload: 470
1310976513024: Received UDP payload: 470
1310976513497: Received UDP payload: 470
1310976513628: Received UDP payload: 470
1310976514113: Received UDP payload: 470
1310976514218: Received UDP payload: 470
1310976515107: Received UDP payload: 470
1310976515691: Received UDP payload: 470
1310976516285: Received UDP payload: 698
1310976516325: Received UDP payload: 470
1310976516345: Received UDP payload: 470
1310976516694: Received UDP payload: 470
1310976516939: Received UDP payload: 470
1310976517277: Received UDP payload: 470
1310976517315: Received UDP payload: 851
1310976517379: Received UDP payload: 881
1310976517392: Received UDP payload: 698
1310976517520: Received UDP payload: 470
1310976517629: Received UDP payload: 11489
1310976517915: Received UDP payload: 11642
1310976517935: Received UDP payload: 851
1310976517943: Received UDP payload: 698
1310976517951: Received UDP payload: 11659
1310976517958: Received UDP payload: 11686
1310976517972: Received UDP payload: 470
1310976518064: Received UDP payload: 11686
1310976518168: Received UDP payload: 11686
1310976518226: Received UDP payload: 470
1310976518431: Received UDP payload: 11686
1310976518742: Received UDP payload: 470
1310976518976: Received UDP payload: 698
1310976519025: Received UDP payload: 851
1310976519069: Received UDP payload: 881
1310976519216: Received UDP payload: 12106
1310976519474: Received UDP payload: 470
1310976519479: Received UDP payload: 470
1310976519724: Received UDP payload: 12276
1310976519789: Received UDP payload: 470
1310976519957: Received UDP payload: 470
1310976520033: Received UDP payload: 698
1310976520131: Received UDP payload: 470
1310976520160: Received UDP payload: 851
1310976520195: Received UDP payload: 698
1310976520353: Received UDP payload: 470
1310976520571: Received UDP payload: 12303
1310976520604: Received UDP payload: 698
1310976520947: Received UDP payload: 470
1310976521137: Received UDP payload: 698
1310976521169: Received UDP payload: 851
1310976521190: Received UDP payload: 881
1310976521260: Received UDP payload: 851
1310976521279: Received UDP payload: 881
1310976521307: Received UDP payload: 698
1310976521420: Received UDP payload: 12723
1310976521633: Received UDP payload: 698
1310976521637: Received UDP payload: 851
1310976521663: Received UDP payload: 881
1310976521673: Received UDP payload: 698
1310976521679: Received UDP payload: 11489
1310976521802: Received UDP payload: 11642
1310976521805: Received UDP payload: 11659
1310976521808: Received UDP payload: 470
1310976521863: Received UDP payload: 851
1310976522039: Received UDP payload: 470
1310976522089: Received UDP payload: 470
1310976522183: Received UDP payload: 470
1310976522211: Received UDP payload: 698
1310976522225: Received UDP payload: 470
1310976522228: Received UDP payload: 698
1310976522244: Received UDP payload: 851
1310976522259: Received UDP payload: 851
1310976522266: Received UDP payload: 698
1310976522436: Received UDP payload: 13095
1310976522555: Received UDP payload: 13095
1310976523122: Received UDP payload: 851
1310976523155: Received UDP payload: 881
1310976523366: Received UDP payload: 11489
1310976523556: Received UDP payload: 11642
1310976523559: Received UDP payload: 698
1310976523586: Received UDP payload: 851
1310976523607: Received UDP payload: 851
1310976523615: Received UDP payload: 851
1310976523640: Received UDP payload: 881
1310976523649: Received UDP payload: 851
1310976523657: Received UDP payload: 698
1310976523695: moving from region (-1,-1), to (1,1)
1310976523697: sending LEADER_REQUEST
1310976523697: UserClient received REGION_CHANGE message.
1310976523725: Received UDP payload: 698
1310976523747: Sending UDP payload: 470
1310976523756: Received UDP payload: 881
1310976523759: Received UDP payload: 698
1310976524094: Received UDP payload: 851
1310976524298: sending LEADER_REQUEST
1310976524327: Received UDP payload: 698
1310976524355: Sending UDP payload: 470
1310976524491: Received UDP payload: 698
1310976524520: Received UDP payload: 851
1310976524538: Received UDP payload: 881
1310976524578: Received UDP payload: 470
1310976524823: Received UDP payload: 851
1310976524852: Received UDP payload: 698
1310976524891: Received UDP payload: 12357
1310976524900: sending LEADER_REQUEST
1310976525075: Sending UDP payload: 470
1310976525078: Received UDP payload: 12353
1310976525080: heard LEADER_REPLY from 5107
1310976525080: now NONLEADER following LEADER 5107
1310976525117: Received UDP payload: 11659
1310976525228: Received UDP payload: 11659
1310976525346: Received UDP payload: 851
1310976525421: Received UDP payload: 881
1310976525492: Received UDP payload: 698
1310976525576: Received UDP payload: 12192
1310976525759: Received UDP payload: 698
1310976525819: Received UDP payload: 851
1310976525829: Received UDP payload: 851
1310976525840: Received UDP payload: 851
1310976525846: Received UDP payload: 698
1310976525860: Received UDP payload: 881
1310976525873: Received UDP payload: 698
1310976525879: Received UDP payload: 698
1310976525887: Received UDP payload: 851
1310976525903: Received UDP payload: 851
1310976525938: Received UDP payload: 881
1310976525951: Received UDP payload: 698
1310976526125: Received UDP payload: 12205
1310976526376: Received UDP payload: 851
1310976526378: Received UDP payload: 851
1310976526947: Received UDP payload: 698
1310976527014: Received UDP payload: 881
1310976527048: Received UDP payload: 698
1310976527282: Received UDP payload: 698
1310976527309: Received UDP payload: 881
1310976527335: Received UDP payload: 698
1310976527585: Received UDP payload: 698
1310976527650: Received UDP payload: 881
1310976527684: Received UDP payload: 698
1310976527909: Received UDP payload: 698
1310976527943: Received UDP payload: 851
1310976527973: Received UDP payload: 698
1310976528023: Received UDP payload: 698
1310976528049: Received UDP payload: 881
1310976528085: Received UDP payload: 851
1310976528106: Received UDP payload: 881
1310976528113: Received UDP payload: 698
1310976528127: Received UDP payload: 698
1310976528228: Received UDP payload: 851
1310976528259: Received UDP payload: 881
1310976528471: Received UDP payload: 851
1310976528506: Received UDP payload: 851
1310976528608: Received UDP payload: 851
1310976528671: Received UDP payload: 851
1310976529097: Received UDP payload: 698
1310976529167: Received UDP payload: 881
1310976529213: Received UDP payload: 698
1310976529316: Received UDP payload: 698
1310976529366: Received UDP payload: 881
1310976529399: Received UDP payload: 698
1310976529537: Received UDP payload: 698
1310976529564: Received UDP payload: 851
1310976529584: Received UDP payload: 881
1310976529748: Received UDP payload: 698
1310976529777: Received UDP payload: 698
1310976529834: Received UDP payload: 881
1310976529843: Received UDP payload: 698
1310976529910: Received UDP payload: 470
1310976529975: Received UDP payload: 851
1310976530024: Received UDP payload: 470
1310976530144: Received UDP payload: 698
1310976530175: Received UDP payload: 881
1310976530190: Received UDP payload: 698
1310976530200: Received UDP payload: 698
1310976530214: Received UDP payload: 881
1310976530221: Received UDP payload: 698
1310976530484: sending LEADER_REQUEST
1310976530542: Sending UDP payload: 470
1310976530723: Received UDP payload: 698
1310976530791: Received UDP payload: 881
1310976530826: Received UDP payload: 698
1310976530926: Received UDP payload: 470
1310976531086: sending LEADER_REQUEST
1310976531117: Sending UDP payload: 470
1310976531249: Received UDP payload: 698
1310976531349: Received UDP payload: 12419
1310976531371: heard LEADER_REPLY from 5107
1310976531375: now NONLEADER following LEADER 5107
1310976531388: Received UDP payload: 698
1310976531420: Received UDP payload: 698
1310976531434: Received UDP payload: 851
1310976531478: Received UDP payload: 881
1310976531489: Received UDP payload: 698
1310976531673: Received UDP payload: 13534
1310976531886: Received UDP payload: 470
1310976531890: Received UDP payload: 698
1310976531895: Received UDP payload: 851
1310976531899: Received UDP payload: 698
1310976531904: Received UDP payload: 851
1310976531921: Received UDP payload: 851
1310976531929: Received UDP payload: 851
1310976531944: Received UDP payload: 851
1310976531978: Received UDP payload: 698
1310976531999: Received UDP payload: 881
1310976532014: Received UDP payload: 698
1310976532407: Received UDP payload: 698
1310976532434: Received UDP payload: 881
1310976532451: Received UDP payload: 698
1310976532454: Received UDP payload: 698
1310976532456: Received UDP payload: 851
1310976532459: Received UDP payload: 881
1310976532462: Received UDP payload: 698
1310976532894: Received UDP payload: 698
1310976532963: Received UDP payload: 851
1310976532991: Received UDP payload: 470
1310976533005: Received UDP payload: 881
1310976533238: Received UDP payload: 13019
1310976533458: Received UDP payload: 698
1310976533475: Received UDP payload: 851
1310976533497: Received UDP payload: 698
1310976533531: Received UDP payload: 698
1310976533555: Received UDP payload: 881
1310976533577: Received UDP payload: 851
1310976533579: Received UDP payload: 881
1310976533582: Received UDP payload: 698
1310976533584: Received UDP payload: 698
1310976533900: Received UDP payload: 698
1310976533952: Received UDP payload: 851
1310976533984: Received UDP payload: 881
1310976534022: Received UDP payload: 698
1310976534047: Received UDP payload: 851
1310976534156: Received UDP payload: 698
1310976534181: Received UDP payload: 881
1310976534283: Received UDP payload: 13452
1310976534490: Received UDP payload: 851
1310976534494: Received UDP payload: 851
1310976534497: Received UDP payload: 698
1310976534499: Received UDP payload: 851
1310976534502: Received UDP payload: 698
1310976534504: Received UDP payload: 851
1310976534507: Received UDP payload: 881
1310976534509: Received UDP payload: 698
1310976534555: Received UDP payload: 698
1310976534632: Received UDP payload: 851
1310976534662: Received UDP payload: 851
1310976534713: Received UDP payload: 881
1310976534728: Received UDP payload: 698
1310976534894: Received UDP payload: 12862
1310976535097: Received UDP payload: 851
1310976535131: Received UDP payload: 851
1310976535141: Received UDP payload: 851
1310976535584: Received UDP payload: 698
1310976535617: Received UDP payload: 881
1310976535628: Received UDP payload: 698
1310976535644: Received UDP payload: 698
1310976535660: Received UDP payload: 851
1310976535669: Received UDP payload: 881
1310976535676: Received UDP payload: 698
1310976536074: Received UDP payload: 698
1310976536105: Received UDP payload: 851
1310976536177: Received UDP payload: 881
1310976536205: Received UDP payload: 698
1310976536517: Received UDP payload: 24570
1310976536924: Received UDP payload: 698
1310976536930: Received UDP payload: 851
1310976536934: Received UDP payload: 851
1310976536937: Received UDP payload: 881
1310976536940: Received UDP payload: 851
1310976536943: Received UDP payload: 698
1310976536945: Received UDP payload: 698
1310976536948: Received UDP payload: 698
1310976536950: Received UDP payload: 851
1310976537008: Received UDP payload: 881
1310976537027: Received UDP payload: 698
1310976537065: Received UDP payload: 881
1310976537098: Received UDP payload: 13653
1310976537341: Received UDP payload: 15099
1310976537472: Received UDP payload: 698
1310976537475: Received UDP payload: 851
1310976537478: Received UDP payload: 851
1310976537488: Received UDP payload: 851
1310976537563: Received UDP payload: 851
1310976537575: Received UDP payload: 851
1310976537647: Received UDP payload: 698
1310976537673: Received UDP payload: 881
1310976537700: Received UDP payload: 698
1310976537780: Received UDP payload: 698
1310976537856: Received UDP payload: 851
1310976537867: Received UDP payload: 14086
1310976538031: Received UDP payload: 698
1310976538078: Received UDP payload: 851
1310976538103: Received UDP payload: 851
1310976538124: Received UDP payload: 881
1310976538127: Received UDP payload: 698
1310976538373: Received UDP payload: 12880
1310976538577: Received UDP payload: 851
1310976538580: Received UDP payload: 851
1310976538583: Received UDP payload: 881
1310976538586: Received UDP payload: 698
1310976538588: Received UDP payload: 698
1310976538590: Received UDP payload: 881
1310976538593: Received UDP payload: 698
1310976538595: Received UDP payload: 851
1310976538600: Received UDP payload: 851
1310976538608: Received UDP payload: 851
1310976538690: Received UDP payload: 851
1310976538702: Received UDP payload: 851
1310976538790: Received UDP payload: 851
1310976538939: Received UDP payload: 13505
1310976539144: Received UDP payload: 698
1310976539149: Received UDP payload: 851
1310976539176: Received UDP payload: 851
1310976539207: Received UDP payload: 698
1310976539225: Received UDP payload: 881
1310976539252: Received UDP payload: 881
1310976539257: Received UDP payload: 698
1310976539279: Received UDP payload: 698
1310976539418: Received UDP payload: 14221
1310976539660: Received UDP payload: 698
1310976539662: Received UDP payload: 851
1310976539665: Received UDP payload: 851
1310976539667: Received UDP payload: 881
1310976539671: Received UDP payload: 698
1310976539679: Received UDP payload: 851
1310976539686: Received UDP payload: 851
1310976539693: Received UDP payload: 698
1310976539714: Received UDP payload: 851
1310976539723: Received UDP payload: 851
1310976539732: Received UDP payload: 851
1310976539740: Received UDP payload: 698
1310976539886: Received UDP payload: 14199
1310976540165: Received UDP payload: 470
1310976540167: Received UDP payload: 14177
1310976540318: Received UDP payload: 470
1310976540325: Received UDP payload: 13653
1310976540480: Received UDP payload: 698
1310976540484: sending LEADER_REQUEST
1310976540500: Sending UDP payload: 470
1310976540500: Received UDP payload: 881
1310976540507: Received UDP payload: 851
1310976540510: Received UDP payload: 698
1310976540513: Received UDP payload: 698
1310976540515: Received UDP payload: 881
1310976540517: Received UDP payload: 698
1310976540767: Received UDP payload: 13165
1310976540784: heard LEADER_REPLY from 5107
1310976540786: now NONLEADER following LEADER 5107
1310976540926: Received UDP payload: 470
1310976541324: Received UDP payload: 698
1310976541349: Received UDP payload: 698
1310976541385: Received UDP payload: 881
1310976541413: Received UDP payload: 698
1310976541431: Received UDP payload: 851
1310976541443: Received UDP payload: 881
1310976541456: Received UDP payload: 698
1310976541570: Received UDP payload: 470
1310976541818: Received UDP payload: 851
1310976541860: Received UDP payload: 698
1310976541867: Received UDP payload: 851
1310976541877: Received UDP payload: 851
1310976541885: Received UDP payload: 851
1310976541892: Received UDP payload: 851
1310976541910: Received UDP payload: 881
1310976541919: Received UDP payload: 698
1310976541925: Received UDP payload: 698
1310976541932: Received UDP payload: 851
1310976542395: Received UDP payload: 14199
1310976542621: Received UDP payload: 881
1310976542624: Received UDP payload: 13576
1310976542744: Received UDP payload: 698
1310976542746: Received UDP payload: 851
1310976542748: Received UDP payload: 851
1310976542750: Received UDP payload: 851
1310976542753: Received UDP payload: 698
1310976542755: Received UDP payload: 698
1310976542794: Received UDP payload: 851
1310976542815: Received UDP payload: 851
1310976542823: Received UDP payload: 881
