1310975954982: started, mId = 5102
1310975954983: region (-1, -1) out of bounds, dormant
1310975954986: UserClient started
1310975980249: Received UDP payload: 698
1310975980435: Received UDP payload: 470
1310975981002: Received UDP payload: 470
1310975981030: Received UDP payload: 470
1310975981046: Received UDP payload: 470
1310975981582: Received UDP payload: 470
1310975981633: Received UDP payload: 470
1310975981659: Received UDP payload: 470
1310975982196: Received UDP payload: 470
1310975982252: Received UDP payload: 470
1310975982590: Received UDP payload: 698
1310975982878: Received UDP payload: 698
1310975983079: Received UDP payload: 470
1310975983414: Received UDP payload: 470
1310975983498: Received UDP payload: 470
1310975983699: Received UDP payload: 470
1310975983879: Received UDP payload: 470
1310975983989: Received UDP payload: 470
1310975984107: Received UDP payload: 470
1310975984139: Received UDP payload: 698
1310975984305: Received UDP payload: 470
1310975984506: Received UDP payload: 470
1310975984588: Received UDP payload: 470
1310975984717: Received UDP payload: 470
1310975984748: Received UDP payload: 470
1310975985070: Received UDP payload: 698
1310975985104: Received UDP payload: 470
1310975985124: Received UDP payload: 698
1310975985287: Received UDP payload: 470
1310975985293: Received UDP payload: 698
1310975985323: Received UDP payload: 470
1310975985436: Received UDP payload: 851
1310975985502: Received UDP payload: 881
1310975985518: Received UDP payload: 851
1310975985786: Received UDP payload: 11489
1310975986051: Received UDP payload: 11489
1310975986214: Received UDP payload: 11642
1310975986220: Received UDP payload: 11642
1310975986222: Received UDP payload: 470
1310975986225: Received UDP payload: 11659
1310975986502: Received UDP payload: 470
1310975986539: Received UDP payload: 470
1310975986700: Received UDP payload: 11659
1310975986803: Received UDP payload: 11659
1310975986830: Received UDP payload: 851
1310975987107: Received UDP payload: 851
1310975987156: Received UDP payload: 11716
1310975987164: Received UDP payload: 470
1310975987261: Received UDP payload: 11716
1310975987402: Received UDP payload: 12427
1310975987530: Received UDP payload: 11716
1310975987563: Received UDP payload: 851
1310975987604: Received UDP payload: 881
1310975987623: Received UDP payload: 698
1310975987691: Received UDP payload: 851
1310975987717: Received UDP payload: 698
1310975987915: Received UDP payload: 698
1310975987975: Received UDP payload: 851
1310975988020: Received UDP payload: 698
1310975988030: Received UDP payload: 11642
1310975988035: Received UDP payload: 470
1310975988791: Received UDP payload: 851
1310975988838: Received UDP payload: 881
1310975989218: Received UDP payload: 698
1310975989260: Received UDP payload: 851
1310975989264: Received UDP payload: 698
1310975989266: Received UDP payload: 698
1310975989270: Received UDP payload: 851
1310975989274: Received UDP payload: 851
1310975989278: Received UDP payload: 851
1310975989284: Received UDP payload: 698
1310975989867: Received UDP payload: 698
1310975989939: Received UDP payload: 851
1310975989980: Received UDP payload: 881
1310975989987: Received UDP payload: 698
1310975989991: Received UDP payload: 698
1310975989996: Received UDP payload: 851
1310975990004: Received UDP payload: 881
1310975990012: Received UDP payload: 698
1310975990089: Received UDP payload: 698
1310975990132: Received UDP payload: 698
1310975990182: Received UDP payload: 881
1310975990219: Received UDP payload: 698
1310975990228: Received UDP payload: 851
1310975990231: Received UDP payload: 881
1310975990233: Received UDP payload: 698
1310975990255: Received UDP payload: 698
1310975990268: Received UDP payload: 851
1310975990275: Received UDP payload: 698
1310975991280: Received UDP payload: 698
1310975991311: Received UDP payload: 881
1310975991345: Received UDP payload: 698
1310975991370: Received UDP payload: 698
1310975991372: Received UDP payload: 851
1310975991381: Received UDP payload: 698
1310975992023: Received UDP payload: 698
1310975992070: Received UDP payload: 698
1310975992102: Received UDP payload: 881
1310975992118: Received UDP payload: 851
1310975992121: Received UDP payload: 698
1310975992124: Received UDP payload: 881
1310975992126: Received UDP payload: 698
1310975992228: Received UDP payload: 698
1310975992256: Received UDP payload: 698
1310975992303: Received UDP payload: 851
1310975992338: Received UDP payload: 698
1310975992373: Received UDP payload: 881
1310975992383: Received UDP payload: 698
1310975992386: Received UDP payload: 881
1310975992389: Received UDP payload: 698
1310975992394: Received UDP payload: 851
1310975992397: Received UDP payload: 881
1310975992400: Received UDP payload: 698
1310975992477: Received UDP payload: 698
1310975992485: Received UDP payload: 851
1310975992514: Received UDP payload: 698
1310975992816: Received UDP payload: 470
1310975993378: Received UDP payload: 851
1310975993421: Received UDP payload: 881
1310975993425: Received UDP payload: 698
1310975993442: Received UDP payload: 698
1310975993455: Received UDP payload: 851
1310975993463: Received UDP payload: 698
1310975994156: Received UDP payload: 698
1310975994181: Received UDP payload: 881
1310975994211: Received UDP payload: 698
1310975994234: Received UDP payload: 698
1310975994265: Received UDP payload: 881
1310975994272: Received UDP payload: 698
1310975994366: Received UDP payload: 698
1310975994382: Received UDP payload: 698
1310975994424: Received UDP payload: 698
1310975994449: Received UDP payload: 851
1310975994468: Received UDP payload: 851
1310975994472: Received UDP payload: 881
1310975994475: Received UDP payload: 881
1310975994488: Received UDP payload: 698
1310975994496: Received UDP payload: 698
1310975994546: Received UDP payload: 881
1310975994553: Received UDP payload: 698
1310975994632: Received UDP payload: 698
1310975994709: Received UDP payload: 13134
1310975994944: Received UDP payload: 851
1310975994949: Received UDP payload: 881
1310975994952: Received UDP payload: 851
1310975994962: Received UDP payload: 851
1310975995010: Received UDP payload: 851
1310975995072: Received UDP payload: 851
1310975995433: Received UDP payload: 698
1310975995468: Received UDP payload: 851
1310975995493: Received UDP payload: 881
1310975995519: Received UDP payload: 698
1310975995533: Received UDP payload: 698
1310975995572: Received UDP payload: 881
1310975995603: Received UDP payload: 698
1310975995675: Received UDP payload: 12276
1310975995929: Received UDP payload: 851
1310975995936: Received UDP payload: 470
1310975995937: Received UDP payload: 851
1310975995950: Received UDP payload: 851
1310975996215: Received UDP payload: 698
1310975996251: Received UDP payload: 881
1310975996258: Received UDP payload: 698
1310975996388: Received UDP payload: 698
1310975996444: Received UDP payload: 851
1310975996479: Received UDP payload: 470
1310975996487: Received UDP payload: 881
1310975996490: Received UDP payload: 698
1310975996513: Received UDP payload: 698
1310975996526: Received UDP payload: 881
1310975996533: Received UDP payload: 698
1310975996539: Received UDP payload: 698
1310975996548: Received UDP payload: 881
1310975996555: Received UDP payload: 698
1310975996616: Received UDP payload: 698
1310975996681: Received UDP payload: 851
1310975996753: Received UDP payload: 698
1310975996890: Received UDP payload: 698
1310975996920: Received UDP payload: 881
1310975996951: Received UDP payload: 698
1310975997281: Received UDP payload: 470
1310975997550: Received UDP payload: 698
1310975997596: Received UDP payload: 881
1310975997626: Received UDP payload: 698
1310975997640: Received UDP payload: 698
1310975997642: Received UDP payload: 851
1310975997645: Received UDP payload: 881
1310975997651: Received UDP payload: 698
1310975997787: Received UDP payload: 470
1310975998004: Received UDP payload: 11934
1310975998279: Received UDP payload: 698
1310975998304: Received UDP payload: 851
