1310973349866: started, mId = 5102
1310973349866: region (-1, -1) out of bounds, dormant
1310973349867: UserClient started
1310973351284: moving from region (-1,-1), to (0,0)
1310973351285: sending LEADER_REQUEST
1310973351299: Sending UDP payload: 470
1310973351301: UserClient received REGION_CHANGE message.
1310973351563: Received UDP payload: 11185
1310973351599: heard LEADER_REPLY from 5103
1310973351600: now NONLEADER following LEADER 5103
1310973356054: Received UDP payload: 470
1310973356290: Received UDP payload: 11489
1310973356659: Received UDP payload: 470
1310973357305: Received UDP payload: 470
1310973359376: Received UDP payload: 470
1310973367316: Received UDP payload: 470
1310973369359: Received UDP payload: 470
1310973375800: Received UDP payload: 487
1310973375842: Received UDP payload: 470
1310973375860: Received UDP payload: 470
1310973376462: Received UDP payload: 11489
1310973376526: Received UDP payload: 487
1310973378904: Received UDP payload: 470
1310973379112: Received UDP payload: 11185
1310973379363: Received UDP payload: 470
1310973382717: Received UDP payload: 11472
1310973386039: Received UDP payload: 470
1310973386659: Received UDP payload: 470
1310973386857: Received UDP payload: 11185
1310973389377: Received UDP payload: 470
1310973395321: Received UDP payload: 487
1310973395362: Received UDP payload: 470
1310973395992: Received UDP payload: 11489
1310973396045: Received UDP payload: 487
1310973396062: Received UDP payload: 470
1310973397784: Received UDP payload: 698
1310973397843: Received UDP payload: 851
1310973397887: Received UDP payload: 881
1310973397894: Received UDP payload: 698
1310973398309: Received UDP payload: 470
1310973398526: Received UDP payload: 11198
1310973399377: Received UDP payload: 470
1310973403574: Received UDP payload: 698
1310973403640: Received UDP payload: 851
1310973403666: Received UDP payload: 881
1310973403682: Received UDP payload: 698
1310973405743: Received UDP payload: 470
1310973409378: Received UDP payload: 470
1310973415746: Received UDP payload: 470
1310973418943: Received UDP payload: 470
1310973419385: Received UDP payload: 470
1310973419558: Received UDP payload: 470
1310973419953: Received UDP payload: 470
1310973420154: Received UDP payload: 11189
1310973420175: Received UDP payload: 470
1310973422502: Received UDP payload: 698
1310973422836: Received UDP payload: 2685
1310973425113: Received UDP payload: 470
1310973425373: Received UDP payload: 11189
1310973425751: Received UDP payload: 470
1310973426045: Received UDP payload: 470
1310973429393: Received UDP payload: 470
1310973434578: Received UDP payload: 698
1310973434636: Received UDP payload: 851
1310973434662: Received UDP payload: 881
1310973434682: Received UDP payload: 698
1310973435154: Received UDP payload: 698
1310973435210: Received UDP payload: 851
1310973435751: Received UDP payload: 470
1310973436050: Received UDP payload: 470
1310973436243: Received UDP payload: 698
1310973436312: Received UDP payload: 851
1310973436338: Received UDP payload: 881
1310973436354: Received UDP payload: 698
