1310976825051: started, mId = 5102
1310976825052: region (-1, -1) out of bounds, dormant
1310976825053: UserClient started
1310976825096: Received UDP payload: 851
1310976825113: Received UDP payload: 698
1310976825117: Received UDP payload: 470
1310976825466: Received UDP payload: 470
1310976825697: Received UDP payload: 470
1310976826098: Received UDP payload: 470
1310976826830: Received UDP payload: 698
1310976827142: Received UDP payload: 698
1310976827197: Received UDP payload: 851
1310976828141: Received UDP payload: 851
1310976828196: Received UDP payload: 698
1310976828233: Received UDP payload: 698
1310976828785: Received UDP payload: 851
1310976829408: Received UDP payload: 851
1310976829450: Received UDP payload: 698
1310976829564: Received UDP payload: 698
1310976830611: Received UDP payload: 470
1310976831181: Received UDP payload: 470
1310976831256: Received UDP payload: 698
1310976831467: Received UDP payload: 698
1310976831499: Received UDP payload: 851
1310976831534: Received UDP payload: 851
1310976831790: Received UDP payload: 470
1310976831854: Received UDP payload: 470
1310976831885: Received UDP payload: 698
1310976832126: Received UDP payload: 470
1310976832456: Received UDP payload: 851
1310976832505: Received UDP payload: 851
1310976832527: Received UDP payload: 470
1310976833068: Received UDP payload: 851
1310976833116: Received UDP payload: 470
1310976833118: Received UDP payload: 851
1310976833165: Received UDP payload: 698
1310976833231: Received UDP payload: 698
1310976833702: Received UDP payload: 851
1310976833735: Received UDP payload: 698
1310976834296: moving from region (-1,-1), to (1,0)
1310976834299: sending LEADER_REQUEST
1310976834346: Sending UDP payload: 470
1310976834347: UserClient received REGION_CHANGE message.
1310976834504: Received UDP payload: 470
1310976834565: Received UDP payload: 470
1310976834589: Received UDP payload: 698
1310976834900: sending LEADER_REQUEST
1310976834902: Sending UDP payload: 470
1310976835004: Received UDP payload: 470
1310976835109: Received UDP payload: 470
1310976835501: sending LEADER_REQUEST
1310976835526: Sending UDP payload: 470
1310976835603: Received UDP payload: 470
1310976835716: Received UDP payload: 470
1310976835749: Received UDP payload: 698
1310976835782: Received UDP payload: 881
1310976835812: LEADER_REQUEST timed out
1310976835830: Received UDP payload: 698
1310976836178: Received UDP payload: 470
1310976836304: Received UDP payload: 698
1310976836637: Received UDP payload: 698
1310976836886: Received UDP payload: 698
1310976837807: Received UDP payload: 698
1310976837842: Received UDP payload: 851
1310976838213: Received UDP payload: 698
1310976838309: Received UDP payload: 698
1310976839069: Received UDP payload: 470
1310976839125: Received UDP payload: 851
1310976839594: Received UDP payload: 698
1310976839696: Received UDP payload: 470
1310976839766: Received UDP payload: 470
1310976839915: Received UDP payload: 698
1310976840105: Received UDP payload: 470
1310976840353: Received UDP payload: 851
1310976840389: Received UDP payload: 698
1310976840400: Received UDP payload: 470
1310976840684: Received UDP payload: 470
1310976840960: Received UDP payload: 470
1310976841325: Received UDP payload: 470
1310976841351: Received UDP payload: 698
1310976841684: Received UDP payload: 698
1310976841921: Received UDP payload: 698
1310976842125: Received UDP payload: 470
1310976842170: Received UDP payload: 698
1310976842428: Received UDP payload: 698
1310976842451: Received UDP payload: 851
1310976842477: Received UDP payload: 881
1310976843196: Received UDP payload: 44441
