1310690384177: started, mId = 5109
1310690384178: region (-1, -1) out of bounds, dormant
1310690384193: UserClient started
1310690443157: Received UDP payload: 698
1310690544375: Received UDP payload: 470
1310690544998: Received UDP payload: 470
1310690545585: Received UDP payload: 470
1310690549340: Received UDP payload: 3629
1310690549368: Received UDP payload: 470
1310690554341: Received UDP payload: 470
1310690559329: Received UDP payload: 470
1310690564343: Received UDP payload: 470
1310690564545: Received UDP payload: 698
1310690564585: Received UDP payload: 851
1310690564593: Received UDP payload: 881
1310690564597: Received UDP payload: 698
1310690565626: Received UDP payload: 698
1310690565693: Received UDP payload: 851
1310690565698: Received UDP payload: 881
1310690565701: Received UDP payload: 698
1310690566723: Received UDP payload: 698
1310690566757: Received UDP payload: 851
1310690568023: Received UDP payload: 851
1310690568347: Received UDP payload: 851
1310690568684: Received UDP payload: 851
1310690569034: Received UDP payload: 851
1310690569335: Received UDP payload: 851
1310690569368: Received UDP payload: 470
1310690569674: Received UDP payload: 851
1310690570008: Received UDP payload: 851
1310690570058: Received UDP payload: 698
1310690571019: Received UDP payload: 698
1310690571055: Received UDP payload: 851
1310690572101: Received UDP payload: 851
1310690572445: Received UDP payload: 851
1310690572783: Received UDP payload: 851
1310690573113: Received UDP payload: 851
1310690573456: Received UDP payload: 851
1310690573793: Received UDP payload: 851
1310690574151: Received UDP payload: 851
1310690574184: Received UDP payload: 698
1310690574342: Received UDP payload: 470
1310690575208: Received UDP payload: 698
1310690575256: Received UDP payload: 851
1310690576292: Received UDP payload: 851
1310690576570: Received UDP payload: 851
1310690576874: Received UDP payload: 851
1310690577174: Received UDP payload: 851
1310690577476: Received UDP payload: 851
1310690577817: Received UDP payload: 851
1310690578129: Received UDP payload: 851
1310690578490: Received UDP payload: 851
1310690578527: Received UDP payload: 698
1310690579341: Received UDP payload: 470
1310690579542: Received UDP payload: 698
1310690579580: Received UDP payload: 851
1310690579601: Received UDP payload: 881
1310690579605: Received UDP payload: 698
1310690580615: Received UDP payload: 698
1310690580645: Received UDP payload: 851
1310690580660: Received UDP payload: 881
1310690580664: Received UDP payload: 698
1310690581672: Received UDP payload: 698
1310690581726: Received UDP payload: 851
1310690583027: Received UDP payload: 851
1310690583358: Received UDP payload: 851
1310690583667: Received UDP payload: 851
1310690584024: Received UDP payload: 851
1310690584365: Received UDP payload: 851
1310690584390: Received UDP payload: 470
1310690584648: Received UDP payload: 851
1310690584994: Received UDP payload: 851
1310690585036: Received UDP payload: 698
1310690589343: Received UDP payload: 470
1310690594343: Received UDP payload: 470
1310690599345: Received UDP payload: 470
1310690604352: Received UDP payload: 470
1310690609348: Received UDP payload: 470
1310690614344: Received UDP payload: 470
1310690619348: Received UDP payload: 470
1310690624336: Received UDP payload: 470
1310690629352: Received UDP payload: 470
1310690630692: Received UDP payload: 698
1310690630770: Received UDP payload: 851
1310690630803: Received UDP payload: 881
1310690630816: Received UDP payload: 698
1310690634348: Received UDP payload: 470
1310690639351: Received UDP payload: 470
1310690639543: Received UDP payload: 698
1310690639603: Received UDP payload: 851
1310690639642: Received UDP payload: 881
1310690639646: Received UDP payload: 1158
1310690639653: Received UDP payload: 698
1310690644349: Received UDP payload: 470
1310690649348: Received UDP payload: 470
1310690654046: Received UDP payload: 470
1310690654353: Received UDP payload: 470
1310690654640: Received UDP payload: 470
1310690655261: Received UDP payload: 470
1310690659358: Received UDP payload: 470
1310690663598: Received UDP payload: 851
1310690663634: Received UDP payload: 881
1310690664027: Received UDP payload: 9848
1310690664050: Received UDP payload: 470
1310690664417: Received UDP payload: 470
1310690668874: Received UDP payload: 470
1310690669377: Received UDP payload: 470
1310690673857: Received UDP payload: 470
1310690674354: Received UDP payload: 470
1310690679356: Received UDP payload: 470
1310690684358: Received UDP payload: 470
1310690689361: Received UDP payload: 470
