1310695973282: *** Opened log file for writing ***
1310695973282: *** Application started ***
1310696075989: Requesting spot in (1,0)
1310696077798: Reading spot in (1,0)
1310696078867: Parking request succeeded, spots=19,latency=2872
1310696079867: Parking read succeeded, spots=19,latency=2060
1310696080405: Releasing spot in (1,0)
1310696081185: Parking release succeeded, spots=19,latency=767
1310696641420: *** benchmark starting ***
1310696641466: Reading spot in (1,1)
1310696645569: Parking read succeeded, spots=20,latency=4101
1310696646580: Reading spot in (0,1)
1310696647500: Parking read succeeded, spots=20,latency=903
1310696648510: Reading spot in (1,1)
1310696649337: Parking read succeeded, spots=20,latency=804
1310696650347: Reading spot in (1,1)
1310696650703: Parking read succeeded, spots=20,latency=288
1310696651712: Reading spot in (1,1)
1310696652685: Parking read succeeded, spots=20,latency=960
1310696653695: Reading spot in (1,0)
1310696654089: Parking read succeeded, spots=20,latency=356
1310696655105: Reading spot in (0,1)
1310696655451: Parking read succeeded, spots=20,latency=337
1310696656463: Reading spot in (0,0)
1310696657673: Parking read succeeded, spots=19,latency=1199
1310696658676: Reading spot in (1,0)
1310696658990: Parking read succeeded, spots=20,latency=308
1310696660007: Reading spot in (0,1)
1310696660410: Parking read succeeded, spots=20,latency=396
1310696661416: Reading spot in (1,1)
1310696661675: Parking read succeeded, spots=20,latency=251
1310696662683: Reading spot in (0,0)
1310696663030: Parking read succeeded, spots=19,latency=316
1310696664033: Reading spot in (0,0)
1310696664673: Parking read succeeded, spots=19,latency=632
1310696665677: Reading spot in (1,0)
1310696666129: Parking read succeeded, spots=20,latency=444
1310696667133: Reading spot in (0,1)
1310696667399: Parking read succeeded, spots=20,latency=257
1310696668413: Reading spot in (1,1)
1310696668848: Parking read succeeded, spots=20,latency=411
1310696669857: Reading spot in (1,1)
1310696670180: Parking read succeeded, spots=20,latency=318
1310696671182: Reading spot in (1,0)
1310696672675: Parking read succeeded, spots=20,latency=1485
1310696673678: Reading spot in (1,1)
1310696674036: Parking read succeeded, spots=20,latency=312
1310696675052: Reading spot in (0,0)
1310696675376: Parking read succeeded, spots=19,latency=307
1310696676386: Reading spot in (0,0)
1310696679442: Parking read succeeded, spots=19,latency=3049
1310696680451: Requesting spot in (1,0)
1310696681677: Parking request succeeded, spots=19,latency=1217
1310696682681: Reading spot in (1,1)
1310696683153: Parking read succeeded, spots=20,latency=466
1310696684156: Reading spot in (1,0)
1310696684473: Parking read succeeded, spots=19,latency=295
1310696685482: Reading spot in (0,0)
1310696687656: Parking read succeeded, spots=19,latency=2163
1310696688669: Reading spot in (0,0)
1310696689656: Parking read succeeded, spots=19,latency=974
1310696690665: Reading spot in (0,0)
1310696691210: Parking read succeeded, spots=19,latency=532
1310696692212: Reading spot in (1,0)
1310696692523: Parking read succeeded, spots=19,latency=295
1310696693532: Reading spot in (0,1)
1310696693886: Parking read succeeded, spots=19,latency=340
1310696694899: Reading spot in (1,0)
1310696695240: Parking read succeeded, spots=19,latency=292
1310696696247: Releasing spot in (1,0)
1310696697145: Parking release succeeded, spots=20,latency=890
1310696698149: Reading spot in (1,0)
1310696698468: Parking read succeeded, spots=20,latency=298
1310696699481: Requesting spot in (1,1)
1310696699901: Parking request succeeded, spots=19,latency=414
1310696700910: Reading spot in (1,1)
1310696702334: Parking read succeeded, spots=19,latency=1417
1310696703344: Reading spot in (1,1)
1310696703711: Parking read succeeded, spots=18,latency=351
1310696704720: Reading spot in (0,1)
1310696705150: Parking read succeeded, spots=20,latency=418
1310696706152: Reading spot in (0,0)
1310696706894: Parking read succeeded, spots=19,latency=734
1310696707905: Reading spot in (1,0)
1310696708243: Parking read succeeded, spots=20,latency=327
1310696709252: Reading spot in (1,0)
1310696709915: Parking read succeeded, spots=20,latency=652
1310696710918: Reading spot in (0,0)
1310696711361: Parking read succeeded, spots=19,latency=406
1310696712367: Reading spot in (0,0)
1310696712725: Parking read succeeded, spots=19,latency=351
1310696713735: Reading spot in (1,1)
1310696714897: Parking read succeeded, spots=19,latency=1152
1310696715907: Reading spot in (0,0)
1310696716253: Parking read succeeded, spots=19,latency=340
1310696717261: Reading spot in (1,0)
1310696717655: Parking read succeeded, spots=20,latency=376
1310696718666: Reading spot in (0,0)
1310696718973: Parking read succeeded, spots=19,latency=295
1310696719984: Reading spot in (0,0)
1310696720302: Parking read succeeded, spots=19,latency=311
1310696721311: Reading spot in (1,1)
1310696721693: Parking read succeeded, spots=19,latency=370
1310696722703: Reading spot in (1,0)
1310696723212: Parking read succeeded, spots=20,latency=503
1310696724217: Reading spot in (0,0)
1310696724744: Parking read succeeded, spots=19,latency=520
1310696725753: Reading spot in (0,1)
1310696726224: Parking read succeeded, spots=20,latency=456
1310696727232: Reading spot in (0,1)
1310696727863: Parking read succeeded, spots=20,latency=622
1310696728872: Reading spot in (0,0)
1310696729483: Parking read succeeded, spots=18,latency=579
1310696730496: Reading spot in (1,1)
1310696731446: Parking read succeeded, spots=19,latency=936
1310696732454: Reading spot in (1,1)
1310696733132: Parking read succeeded, spots=19,latency=669
1310696734134: Reading spot in (0,1)
1310696734723: Parking read succeeded, spots=20,latency=580
1310696735732: Reading spot in (1,1)
1310696736344: Parking read succeeded, spots=19,latency=598
1310696737353: Reading spot in (1,0)
1310696737986: Parking read succeeded, spots=20,latency=624
1310696739011: Reading spot in (1,1)
1310696739684: Parking read succeeded, spots=19,latency=615
1310696740693: Reading spot in (0,0)
1310696741323: Parking read succeeded, spots=19,latency=578
1310696742332: Reading spot in (1,0)
1310696742943: Parking read succeeded, spots=20,latency=604
1310696743953: Reading spot in (0,0)
1310696744564: Parking read succeeded, spots=19,latency=589
1310696745573: Reading spot in (1,0)
1310696746242: Parking read succeeded, spots=20,latency=661
1310696747254: Reading spot in (1,1)
1310696747887: Parking read succeeded, spots=19,latency=626
1310696748898: Reading spot in (0,0)
1310696749527: Parking read succeeded, spots=19,latency=622
1310696750540: Reading spot in (1,0)
1310696751184: Parking read succeeded, spots=20,latency=632
1310696752186: Reading spot in (1,0)
1310696752825: Parking read succeeded, spots=20,latency=631
1310696753834: Reading spot in (1,1)
1310696754748: Parking read succeeded, spots=19,latency=903
1310696755759: Releasing spot in (1,1)
1310696756426: Parking release succeeded, spots=20,latency=660
1310696757438: Reading spot in (1,0)
1310696758124: Parking read succeeded, spots=20,latency=681
1310696759127: Reading spot in (0,0)
1310696759714: Parking read succeeded, spots=19,latency=572
1310696760755: Reading spot in (0,1)
1310696761427: Parking read succeeded, spots=20,latency=603
1310696762438: Reading spot in (0,1)
1310696763086: Parking read succeeded, spots=20,latency=641
1310696764088: Reading spot in (1,1)
1310696764784: Parking read succeeded, spots=19,latency=687
1310696765796: Reading spot in (0,1)
1310696766425: Parking read succeeded, spots=20,latency=603
1310696767434: Reading spot in (1,1)
1310696768113: Parking read succeeded, spots=19,latency=661
1310696769114: Reading spot in (1,1)
1310696769696: Parking read succeeded, spots=19,latency=572
1310696769779: Requesting spot in (0,0)
1310696770344: Parking request succeeded, spots=18,latency=562
1310696770705: Reading spot in (1,1)
1310696771325: Parking read succeeded, spots=19,latency=607
1310696771355: Reading spot in (0,0)
1310696772049: Parking read succeeded, spots=18,latency=690
1310696772333: Reading spot in (0,0)
1310696772946: Parking read succeeded, spots=18,latency=595
1310696773050: Reading spot in (1,0)
1310696773624: Parking read succeeded, spots=20,latency=568
1310696773957: Reading spot in (0,1)
1310696774584: Parking read succeeded, spots=20,latency=616
1310696774631: Reading spot in (1,1)
1310696775184: Parking read succeeded, spots=19,latency=551
1310696775594: Reading spot in (1,0)
1310696776187: Reading spot in (1,1)
1310696776243: Parking read succeeded, spots=20,latency=636
1310696776838: Parking read succeeded, spots=20,latency=644
1310696777246: Releasing spot in (0,0)
1310696777848: Reading spot in (1,0)
1310696777919: Parking release succeeded, spots=19,latency=655
1310696778524: Parking read succeeded, spots=20,latency=609
1310696778923: Reading spot in (1,1)
1310696779532: Reading spot in (1,1)
1310696779578: Parking read succeeded, spots=20,latency=642
1310696780164: Parking read succeeded, spots=20,latency=611
1310696780581: Reading spot in (1,1)
1310696781166: Reading spot in (0,0)
1310696781196: Parking read succeeded, spots=20,latency=604
1310696781787: Parking read succeeded, spots=19,latency=608
1310696782198: Reading spot in (1,1)
1310696782797: Reading spot in (1,1)
1310696782850: Parking read succeeded, spots=20,latency=640
1310696783447: Parking read succeeded, spots=20,latency=643
1310696783853: Reading spot in (1,1)
1310696784456: Reading spot in (1,0)
1310696784507: Parking read succeeded, spots=20,latency=630
1310696785085: Parking read succeeded, spots=20,latency=621
1310696785509: Reading spot in (1,0)
1310696786087: Reading spot in (1,1)
1310696786189: Parking read succeeded, spots=20,latency=671
1310696786786: Parking read succeeded, spots=20,latency=642
1310696787190: Reading spot in (0,0)
1310696787770: Parking read succeeded, spots=19,latency=572
1310696787797: Reading spot in (0,0)
1310696788376: Parking read succeeded, spots=19,latency=574
1310696788779: Reading spot in (0,1)
1310696789385: Reading spot in (0,1)
1310696789830: Parking read succeeded, spots=20,latency=1039
1310696790199: Parking read succeeded, spots=20,latency=802
1310696790833: Reading spot in (0,0)
1310696791206: Reading spot in (1,0)
1310696791456: Parking read succeeded, spots=19,latency=613
1310696791814: Parking read succeeded, spots=19,latency=590
1310696792465: Requesting spot in (0,1)
1310696792830: Reading spot in (0,1)
1310696793124: Parking request succeeded, spots=19,latency=648
1310696793528: Parking read succeeded, spots=19,latency=687
1310696794126: Reading spot in (0,1)
1310696794535: Reading spot in (1,0)
1310696794825: Parking read succeeded, spots=19,latency=688
1310696795173: Parking read succeeded, spots=19,latency=618
1310696795830: Reading spot in (0,1)
1310696796174: Reading spot in (0,1)
1310696796477: Parking read succeeded, spots=19,latency=619
1310696796827: Parking read succeeded, spots=19,latency=646
1310696797486: Reading spot in (1,1)
1310696797836: Reading spot in (1,0)
1310696798187: Parking read succeeded, spots=20,latency=693
