1310975646826: started, mId = 5105
1310975646841: region (-1, -1) out of bounds, dormant
1310975646854: UserClient started
1310975671353: Received UDP payload: 698
1310975676361: Received UDP payload: 698
1310975679972: Received UDP payload: 470
1310975680569: Received UDP payload: 470
1310975681175: Received UDP payload: 470
1310975681373: Received UDP payload: 698
1310975681445: Received UDP payload: 470
1310975682021: Received UDP payload: 470
1310975682632: Received UDP payload: 470
1310975685774: Received UDP payload: 851
1310975685807: Received UDP payload: 881
1310975686021: Received UDP payload: 11757
1310975686400: Received UDP payload: 698
1310975686473: Received UDP payload: 851
1310975687628: Received UDP payload: 851
1310975688012: Received UDP payload: 470
1310975688080: moving from region (-1,-1), to (0,0)
1310975688082: sending LEADER_REQUEST
1310975688140: Sending UDP payload: 470
1310975688141: UserClient received REGION_CHANGE message.
1310975688218: Received UDP payload: 11199
1310975688336: Received UDP payload: 11199
1310975688353: heard LEADER_REPLY from 5107
1310975688354: now NONLEADER following LEADER 5107
1310975688365: Received UDP payload: 851
1310975688402: Received UDP payload: 698
1310975688461: Received UDP payload: 851
1310975688794: Received UDP payload: 470
1310975688893: Received UDP payload: 851
1310975688916: Received UDP payload: 698
1310975689316: Received UDP payload: 470
1310975689373: Received UDP payload: 470
1310975689519: Received UDP payload: 11222
1310975689540: Received UDP payload: 851
1310975689560: Received UDP payload: 470
1310975689609: Received UDP payload: 470
1310975689886: Received UDP payload: 11222
1310975689974: Received UDP payload: 470
1310975690142: Received UDP payload: 851
1310975690764: Received UDP payload: 851
1310975690789: Received UDP payload: 698
1310975690957: Received UDP payload: 698
1310975690981: Received UDP payload: 851
1310975691983: Received UDP payload: 698
1310975692025: Received UDP payload: 851
1310975692028: Received UDP payload: 851
1310975692111: Requesting spot in (0,0)
1310975692123: Sending UDP payload: 698
1310975692178: Received UDP payload: 470
1310975692195: Received UDP payload: 851
1310975692204: Received UDP payload: 881
1310975692210: Received UDP payload: 698
1310975692212: UserClient decrement on (0,0) from (0,0) succeeded, value=19,latency=101
1310975692299: Received UDP payload: 470
1310975692515: Received UDP payload: 11344
1310975692585: Received UDP payload: 851
1310975692608: Received UDP payload: 881
1310975692639: Received UDP payload: 851
1310975692778: Received UDP payload: 470
1310975692794: Received UDP payload: 11046
1310975693279: Received UDP payload: 851
1310975693304: Received UDP payload: 851
1310975693322: Received UDP payload: 698
1310975693340: Received UDP payload: 698
1310975693353: Received UDP payload: 851
1310975693363: Received UDP payload: 881
1310975693369: Received UDP payload: 698
1310975693389: Received UDP payload: 698
1310975693447: Received UDP payload: 851
1310975693472: Received UDP payload: 881
1310975693490: Received UDP payload: 698
1310975693574: Received UDP payload: 470
1310975693616: Received UDP payload: 470
1310975693934: Received UDP payload: 851
1310975693960: Received UDP payload: 470
1310975694216: Releasing ticket in (0,0)
1310975694236: Received UDP payload: 470
1310975694240: Sending UDP payload: 698
1310975694530: Received UDP payload: 470
1310975694550: Received UDP payload: 698
1310975694824: Received UDP payload: 470
1310975695137: Received UDP payload: 470
1310975695418: Received UDP payload: 698
1310975695510: Received UDP payload: 698
1310975695994: Received UDP payload: 698
1310975696436: Received UDP payload: 470
1310975697025: Received UDP payload: 470
1310975697048: Received UDP payload: 698
1310975697262: Received UDP payload: 470
1310975697495: Received UDP payload: 851
1310975697518: Received UDP payload: 881
1310975697614: Received UDP payload: 470
1310975697822: Received UDP payload: 11063
1310975697884: Received UDP payload: 470
1310975698473: Received UDP payload: 470
1310975699229: UserClient request timed out. (0,0)=?
1310975699240: Releasing ticket in (0,0)
1310975699250: Sending UDP payload: 698
1310975699555: Received UDP payload: 698
1310975699620: Received UDP payload: 851
1310975699640: Received UDP payload: 881
1310975699642: Received UDP payload: 698
1310975700445: Received UDP payload: 698
1310975700531: Received UDP payload: 698
1310975701010: Received UDP payload: 698
1310975701682: Received UDP payload: 698
1310975701705: Received UDP payload: 851
1310975701731: Received UDP payload: 881
1310975701754: Received UDP payload: 698
1310975702011: Received UDP payload: 698
1310975702224: Received UDP payload: 470
1310975702816: Received UDP payload: 470
1310975703015: Received UDP payload: 470
1310975703087: Received UDP payload: 698
1310975703108: Received UDP payload: 851
1310975703163: Received UDP payload: 881
1310975703259: Received UDP payload: 698
1310975703420: Received UDP payload: 470
1310975703585: Received UDP payload: 470
1310975703734: Received UDP payload: 698
1310975703804: Received UDP payload: 851
1310975704248: UserClient request timed out. (0,0)=?
1310975704250: Releasing ticket in (0,0)
1310975704277: Sending UDP payload: 698
1310975704706: Received UDP payload: 851
1310975704981: Received UDP payload: 470
1310975705185: Received UDP payload: 698
1310975705206: Received UDP payload: 851
1310975705317: Received UDP payload: 851
1310975705463: Received UDP payload: 698
1310975705554: Received UDP payload: 698
1310975705953: Received UDP payload: 851
1310975705979: Received UDP payload: 851
1310975705998: Received UDP payload: 698
1310975706016: Received UDP payload: 698
