1310976500058: started, mId = 5105
1310976500058: region (-1, -1) out of bounds, dormant
1310976500059: UserClient started
1310976510031: Received UDP payload: 698
1310976511618: Received UDP payload: 470
1310976511768: Received UDP payload: 470
1310976512240: Received UDP payload: 470
1310976512367: Received UDP payload: 470
1310976512855: Received UDP payload: 470
1310976512961: Received UDP payload: 470
1310976513849: Received UDP payload: 470
1310976514433: Received UDP payload: 470
1310976515027: Received UDP payload: 698
1310976515059: Received UDP payload: 470
1310976515088: Received UDP payload: 470
1310976515436: Received UDP payload: 470
1310976515681: Received UDP payload: 470
1310976516020: Received UDP payload: 470
1310976516059: Received UDP payload: 851
1310976516101: Received UDP payload: 881
1310976516124: Received UDP payload: 698
1310976516264: Received UDP payload: 470
1310976516369: Received UDP payload: 11489
1310976516412: moving from region (-1,-1), to (0,0)
1310976516414: sending LEADER_REQUEST
1310976516645: Received UDP payload: 11642
1310976516647: Received UDP payload: 851
1310976516652: Received UDP payload: 698
1310976516655: Received UDP payload: 11659
1310976516689: Sending UDP payload: 470
1310976516696: Received UDP payload: 11686
1310976516700: UserClient received REGION_CHANGE message.
1310976516804: Received UDP payload: 11686
1310976516910: Received UDP payload: 11686
1310976516968: Received UDP payload: 470
1310976517174: Received UDP payload: 11686
1310976517483: Received UDP payload: 470
1310976517718: Received UDP payload: 698
1310976517789: Received UDP payload: 851
1310976517827: Received UDP payload: 881
1310976517959: Received UDP payload: 12106
1310976518121: Received UDP payload: 698
1310976518217: Received UDP payload: 470
1310976518223: Received UDP payload: 470
1310976518532: Received UDP payload: 470
1310976518699: Received UDP payload: 470
1310976518775: Received UDP payload: 698
1310976518873: Received UDP payload: 470
1310976518903: Received UDP payload: 851
1310976518937: Received UDP payload: 698
1310976519096: Received UDP payload: 470
1310976519268: Requesting spot in (1,1)
1310976519313: Received UDP payload: 12303
1310976519337: Sending UDP payload: 698
1310976519689: Received UDP payload: 470
1310976519879: Received UDP payload: 698
1310976519908: Received UDP payload: 851
1310976519933: Received UDP payload: 881
1310976520002: Received UDP payload: 851
1310976520021: Received UDP payload: 881
1310976520049: Received UDP payload: 698
1310976520169: Received UDP payload: 698
1310976520201: Received UDP payload: 851
1310976520235: Received UDP payload: 881
1310976520238: Received UDP payload: 698
1310976520297: Received UDP payload: 11489
1310976520458: Received UDP payload: 11642
1310976520463: heard LEADER_REPLY from 5104
1310976520463: now NONLEADER following LEADER 5104
1310976520503: Received UDP payload: 11659
