1310697155143: started, mId = 5108
1310697155143: retry sending LEADER_REQUEST
1310697155151: Sending UDP payload: 470
1310697155152: UserClient started
1310697155268: Received UDP payload: 2261
1310697155285: heard LEADER_REPLY from 5105
1310697155285: now NONLEADER following LEADER 5105
1310697159652: Received UDP payload: 470
1310697164603: Received UDP payload: 470
1310697169613: Received UDP payload: 470
1310697170221: Received UDP payload: 470
1310697170318: Received UDP payload: 2261
1310697173842: Received UDP payload: 470
1310697173924: Received UDP payload: 2261
1310697174617: Received UDP payload: 470
1310697179713: Received UDP payload: 470
1310697180754: Received UDP payload: 470
1310697180835: Received UDP payload: 2261
1310697181417: Received UDP payload: 470
1310697181488: Received UDP payload: 2261
1310697184254: Received UDP payload: 470
1310697184637: Received UDP payload: 470
1310697184913: Received UDP payload: 470
1310697185495: Received UDP payload: 470
1310697186496: Received UDP payload: 470
1310697187097: Received UDP payload: 470
1310697187477: Received UDP payload: 470
1310697187557: Received UDP payload: 2261
1310697187703: Received UDP payload: 470
1310697187852: Received UDP payload: 470
1310697187922: Received UDP payload: 2261
1310697188900: Received UDP payload: 851
1310697188947: Received UDP payload: 881
1310697189104: Received UDP payload: 7634
1310697189185: Received UDP payload: 7651
1310697189252: Received UDP payload: 7651
1310697189328: Received UDP payload: 7651
1310697189643: Received UDP payload: 470
1310697190756: Received UDP payload: 470
1310697194639: Received UDP payload: 470
1310697195561: Received UDP payload: 470
1310697195765: Received UDP payload: 7651
1310697195792: Received UDP payload: 470
1310697197206: Received UDP payload: 470
1310697197340: Received UDP payload: 2261
1310697197437: Received UDP payload: 470
1310697197591: Received UDP payload: 7651
1310697198886: Received UDP payload: 698
1310697199606: Received UDP payload: 470
1310697199647: Received UDP payload: 470
1310697199758: Received UDP payload: 7651
1310697200762: Received UDP payload: 470
1310697202815: Received UDP payload: 470
1310697202854: moving from region (0,0), to (1,0)
1310697202854: retry sending LEADER_REQUEST
1310697202855: Sending UDP payload: 470
1310697202857: UserClient received REGION_CHANGE message.
1310697202991: Received UDP payload: 7651
1310697203074: Received UDP payload: 7651
1310697203095: heard LEADER_REPLY from 5101
1310697203098: now NONLEADER following LEADER 5101
1310697204652: Received UDP payload: 470
1310697204979: Received UDP payload: 470
1310697205125: Received UDP payload: 7651
1310697205152: retry sending LEADER_REQUEST
1310697205188: Sending UDP payload: 470
1310697205368: Received UDP payload: 7651
1310697205396: heard LEADER_REPLY from 5101
1310697205398: now NONLEADER following LEADER 5101
1310697205762: Received UDP payload: 470
1310697207265: Received UDP payload: 470
1310697207414: Received UDP payload: 7651
1310697208865: Received UDP payload: 698
1310697208933: Received UDP payload: 851
1310697208975: Received UDP payload: 881
1310697208979: Received UDP payload: 698
1310697209659: Received UDP payload: 470
1310697209975: Received UDP payload: 470
1310697210121: Received UDP payload: 7651
1310697210768: Received UDP payload: 470
1310697213386: Received UDP payload: 470
1310697213531: Received UDP payload: 7651
1310697214231: Received UDP payload: 698
1310697214304: Received UDP payload: 851
1310697214345: Received UDP payload: 881
1310697214349: Received UDP payload: 698
1310697214656: Received UDP payload: 470
1310697214849: Received UDP payload: 698
1310697214912: Received UDP payload: 851
1310697214946: Received UDP payload: 881
1310697214958: Received UDP payload: 698
1310697214980: Received UDP payload: 470
1310697215093: Received UDP payload: 7651
1310697215781: Received UDP payload: 470
1310697218911: Received UDP payload: 698
1310697218976: Received UDP payload: 851
1310697219017: Received UDP payload: 881
1310697219028: Received UDP payload: 698
1310697219657: Received UDP payload: 470
1310697220069: Received UDP payload: 698
1310697220135: Received UDP payload: 851
1310697220173: Received UDP payload: 881
1310697220184: Received UDP payload: 698
1310697220785: Received UDP payload: 470
1310697224661: Received UDP payload: 470
1310697225789: Received UDP payload: 470
1310697228939: Received UDP payload: 698
1310697229049: Received UDP payload: 851
1310697229057: Received UDP payload: 881
1310697229064: Received UDP payload: 698
1310697229666: Received UDP payload: 470
1310697230197: Received UDP payload: 698
1310697230276: Received UDP payload: 851
1310697230339: Received UDP payload: 881
1310697230395: Received UDP payload: 698
1310697230798: Received UDP payload: 470
1310697231488: Received UDP payload: 698
1310697231547: Received UDP payload: 851
1310697231589: Received UDP payload: 881
1310697231595: Received UDP payload: 698
1310697232663: Received UDP payload: 698
1310697232750: Received UDP payload: 851
1310697232789: Received UDP payload: 881
1310697232798: Received UDP payload: 698
1310697233854: Received UDP payload: 698
1310697233916: Received UDP payload: 851
1310697233956: Received UDP payload: 881
1310697233965: Received UDP payload: 698
1310697234666: Received UDP payload: 470
1310697235018: Received UDP payload: 698
1310697235080: Received UDP payload: 851
1310697235143: Received UDP payload: 881
1310697235158: Received UDP payload: 698
1310697235802: Received UDP payload: 470
1310697236249: Received UDP payload: 698
1310697236311: Received UDP payload: 851
1310697236374: Received UDP payload: 881
1310697236407: Received UDP payload: 698
1310697239669: Received UDP payload: 470
1310697240844: Received UDP payload: 470
1310697244676: Received UDP payload: 470
1310697245802: Received UDP payload: 470
1310697249684: Received UDP payload: 470
1310697250799: Received UDP payload: 470
1310697253975: Received UDP payload: 698
1310697254007: Received UDP payload: 851
1310697254092: Received UDP payload: 881
1310697254150: Received UDP payload: 698
1310697254677: Received UDP payload: 470
1310697255222: Received UDP payload: 698
1310697255282: Received UDP payload: 851
1310697255294: Received UDP payload: 881
1310697255301: Received UDP payload: 698
1310697259983: Received UDP payload: 851
1310697260047: Received UDP payload: 881
1310697260070: Received UDP payload: 698
1310697260664: Received UDP payload: 470
1310697261159: Received UDP payload: 698
1310697261215: Received UDP payload: 851
1310697261225: Received UDP payload: 881
1310697261232: Received UDP payload: 698
1310697262304: Received UDP payload: 698
1310697262365: Received UDP payload: 851
1310697262398: Received UDP payload: 881
1310697262411: Received UDP payload: 698
1310697264540: Received UDP payload: 470
1310697265669: Received UDP payload: 470
1310697268851: Received UDP payload: 698
1310697268912: Received UDP payload: 851
1310697268949: Received UDP payload: 881
1310697268957: Received UDP payload: 698
1310697269547: Received UDP payload: 470
1310697270044: Received UDP payload: 698
1310697270105: Received UDP payload: 851
1310697270202: Received UDP payload: 881
1310697270309: Received UDP payload: 698
1310697270678: Received UDP payload: 470
1310697271387: Received UDP payload: 698
1310697271460: Received UDP payload: 851
1310697271527: Received UDP payload: 881
1310697271560: Received UDP payload: 698
1310697272620: Received UDP payload: 698
1310697272683: Received UDP payload: 851
1310697272720: Received UDP payload: 881
1310697272727: Received UDP payload: 698
1310697273764: Received UDP payload: 698
1310697273828: Received UDP payload: 851
1310697273862: Received UDP payload: 881
1310697273875: Received UDP payload: 698
1310697274551: Received UDP payload: 470
1310697274928: Received UDP payload: 698
1310697275034: Received UDP payload: 851
1310697275096: Received UDP payload: 881
1310697275165: Received UDP payload: 698
1310697275680: Received UDP payload: 470
1310697279546: Received UDP payload: 470
1310697280678: Received UDP payload: 470
1310697283831: Received UDP payload: 698
1310697283898: Received UDP payload: 851
1310697283960: Received UDP payload: 881
1310697284045: Received UDP payload: 698
1310697284555: Received UDP payload: 470
1310697285059: Received UDP payload: 698
1310697285119: Received UDP payload: 851
1310697285156: Received UDP payload: 881
1310697285164: Received UDP payload: 698
1310697285684: Received UDP payload: 470
1310697286250: Received UDP payload: 698
1310697286312: Received UDP payload: 851
1310697286349: Received UDP payload: 881
1310697286357: Received UDP payload: 698
1310697287424: Received UDP payload: 698
1310697287486: Received UDP payload: 851
1310697287552: Received UDP payload: 881
1310697287587: Received UDP payload: 698
1310697289552: Received UDP payload: 470
1310697290676: Received UDP payload: 470
1310697293873: Received UDP payload: 698
1310697293954: Received UDP payload: 851
1310697293988: Received UDP payload: 881
1310697294000: Received UDP payload: 698
1310697294577: Received UDP payload: 470
1310697295054: Received UDP payload: 698
1310697295116: Received UDP payload: 851
1310697295177: Received UDP payload: 881
1310697295210: Received UDP payload: 698
1310697295682: Received UDP payload: 470
1310697296275: Received UDP payload: 698
1310697296335: Received UDP payload: 851
1310697296370: Received UDP payload: 881
1310697296402: Received UDP payload: 698
1310697297425: Received UDP payload: 698
1310697297482: Received UDP payload: 851
1310697297516: Received UDP payload: 881
1310697297528: Received UDP payload: 698
1310697298578: Received UDP payload: 698
1310697298685: Received UDP payload: 851
1310697298717: Received UDP payload: 881
1310697298731: Received UDP payload: 698
1310697299567: Received UDP payload: 470
1310697299810: Received UDP payload: 698
1310697299902: Received UDP payload: 851
1310697299971: Received UDP payload: 881
1310697300031: Received UDP payload: 698
1310697300690: Received UDP payload: 470
1310697301104: Received UDP payload: 698
1310697301170: Received UDP payload: 851
1310697301270: Received UDP payload: 881
1310697301355: Received UDP payload: 698
1310697302465: Received UDP payload: 698
1310697302524: Received UDP payload: 851
1310697302596: Received UDP payload: 881
1310697302633: Received UDP payload: 698
1310697303709: Received UDP payload: 698
1310697303770: Received UDP payload: 851
1310697303806: Received UDP payload: 881
1310697303836: Received UDP payload: 698
1310697304569: Received UDP payload: 470
1310697305691: Received UDP payload: 470
1310697308869: Received UDP payload: 698
1310697308943: Received UDP payload: 881
1310697308974: Received UDP payload: 698
1310697309567: Received UDP payload: 470
1310697310000: Received UDP payload: 698
1310697310058: Received UDP payload: 851
1310697310090: Received UDP payload: 881
1310697310101: Received UDP payload: 698
1310697310689: Received UDP payload: 470
1310697314573: Received UDP payload: 470
1310697315688: Received UDP payload: 470
1310697318894: Received UDP payload: 698
1310697318956: Received UDP payload: 851
1310697318988: Received UDP payload: 881
1310697319000: Received UDP payload: 698
1310697319576: Received UDP payload: 470
1310697320030: Received UDP payload: 698
1310697320115: Received UDP payload: 851
1310697320147: Received UDP payload: 881
1310697320164: Received UDP payload: 698
1310697320695: Received UDP payload: 470
1310697321223: Received UDP payload: 698
1310697324139: Received UDP payload: 851
1310697324255: Received UDP payload: 881
