1310690714759: started, mId = 5108
1310690714759: region (-1, -1) out of bounds, dormant
1310690714760: UserClient started
1310690718624: Received UDP payload: 470
1310690723624: Received UDP payload: 470
1310690728625: Received UDP payload: 470
1310690732856: Received UDP payload: 698
1310690732911: Received UDP payload: 851
1310690732972: Received UDP payload: 881
1310690732976: Received UDP payload: 1158
1310690732985: Received UDP payload: 698
1310690733624: Received UDP payload: 470
1310690738625: Received UDP payload: 470
1310690743627: Received UDP payload: 470
1310690748632: Received UDP payload: 470
1310690753637: Received UDP payload: 470
1310690758638: Received UDP payload: 470
1310690760482: Received UDP payload: 470
1310690761072: Received UDP payload: 470
1310690761703: Received UDP payload: 470
1310690763384: Received UDP payload: 470
1310690763511: Received UDP payload: 4073
1310690763638: Received UDP payload: 470
1310690765245: Received UDP payload: 2508
1310690765270: Received UDP payload: 470
1310690768641: Received UDP payload: 470
1310690770262: Received UDP payload: 470
1310690770464: Received UDP payload: 470
1310690771104: Received UDP payload: 470
1310690771716: Received UDP payload: 470
1310690773647: Received UDP payload: 470
1310690773700: Received UDP payload: 470
1310690774501: Received UDP payload: 470
1310690774620: Received UDP payload: 4073
1310690775205: x,y from GPS: 25, -13
1310690775205: moving from region (-1,-1), to (0,0)
1310690775206: retry sending LEADER_REQUEST
1310690775206: UserClient received REGION_CHANGE message.
1310690775215: Sending UDP payload: 470
1310690775266: Received UDP payload: 470
1310690775341: Received UDP payload: 4073
1310690775368: heard LEADER_REPLY from 5104
1310690775370: now NONLEADER following LEADER 5104
1310690778386: Received UDP payload: 470
1310690778641: Received UDP payload: 470
1310690779027: Received UDP payload: 470
1310690779139: Received UDP payload: 4073
1310690779264: Received UDP payload: 470
1310690779912: Received UDP payload: 470
1310690780017: Received UDP payload: 4073
1310690780053: Received UDP payload: 470
1310690780260: Received UDP payload: 470
1310690780671: Received UDP payload: 470
1310690781291: Received UDP payload: 470
1310690783640: Received UDP payload: 470
1310690785262: Received UDP payload: 470
1310690785664: Received UDP payload: 2659
1310690785691: Received UDP payload: 470
1310690785903: Received UDP payload: 470
1310690786488: Received UDP payload: 470
1310690787118: Received UDP payload: 470
1310690787424: Received UDP payload: 487
1310690788637: Received UDP payload: 470
1310690788661: Received UDP payload: 470
1310690788758: Received UDP payload: 4073
1310690790294: Received UDP payload: 470
1310690790683: Received UDP payload: 470
1310690790807: Received UDP payload: 4073
1310690792426: x,y from GPS: 32, -14
1310690793640: Received UDP payload: 470
1310690795281: Received UDP payload: 470
1310690798639: Received UDP payload: 470
1310690800295: Received UDP payload: 470
1310690803649: Received UDP payload: 470
1310690805294: Received UDP payload: 470
1310690807068: Received UDP payload: 470
1310690807658: Received UDP payload: 470
1310690808266: Received UDP payload: 470
1310690808651: Received UDP payload: 470
1310690810281: Received UDP payload: 470
1310690813633: Received UDP payload: 470
1310690815298: Received UDP payload: 470
1310690817424: Received UDP payload: 487
1310690818648: Received UDP payload: 470
1310690821563: Received UDP payload: 470
1310690822185: Received UDP payload: 470
1310690822417: Received UDP payload: 470
1310690822425: x,y from GPS: 28, -17
1310690822481: Received UDP payload: 4073
1310690823040: Received UDP payload: 470
1310690823153: Received UDP payload: 4073
1310690823265: Received UDP payload: 2508
1310690823311: Received UDP payload: 470
1310690823643: Received UDP payload: 470
1310690823665: Received UDP payload: 470
1310690823770: Received UDP payload: 4073
1310690828256: Received UDP payload: 470
