1310976730070: started, mId = 5101
1310976730078: region (-1, -1) out of bounds, dormant
1310976730088: UserClient started
1310976730192: Received UDP payload: 8245
1310976730335: Received UDP payload: 851
1310976730362: Received UDP payload: 698
1310976730510: Received UDP payload: 851
1310976730566: Received UDP payload: 698
1310976730574: Received UDP payload: 881
1310976730581: Received UDP payload: 698
1310976731155: Received UDP payload: 851
1310976731693: Received UDP payload: 698
1310976731725: Received UDP payload: 881
1310976731738: Received UDP payload: 698
1310976731760: Received UDP payload: 851
1310976731766: Received UDP payload: 698
1310976732648: Received UDP payload: 698
1310976732683: Received UDP payload: 851
1310976732719: Received UDP payload: 851
1310976733605: Received UDP payload: 851
1310976733644: Received UDP payload: 851
1310976733721: Received UDP payload: 698
1310976733774: Received UDP payload: 851
1310976733830: Received UDP payload: 698
1310976733868: Received UDP payload: 881
1310976733906: Received UDP payload: 698
1310976734256: Received UDP payload: 851
1310976734293: Received UDP payload: 851
1310976734393: Received UDP payload: 470
1310976734593: Received UDP payload: 851
1310976734693: Received UDP payload: 698
1310976734890: Received UDP payload: 851
1310976734931: Received UDP payload: 698
1310976734999: Received UDP payload: 470
1310976735209: Received UDP payload: 851
1310976735603: Received UDP payload: 470
1310976735870: Received UDP payload: 851
1310976735927: Received UDP payload: 698
1310976736462: Received UDP payload: 851
1310976736495: Received UDP payload: 698
1310976736946: Received UDP payload: 698
1310976736986: Received UDP payload: 851
1310976736992: Received UDP payload: 881
1310976737128: Received UDP payload: 6672
1310976737254: Received UDP payload: 698
1310976737740: Received UDP payload: 470
1310976738353: Received UDP payload: 470
1310976738563: Received UDP payload: 698
1310976738607: Received UDP payload: 851
1310976738649: Received UDP payload: 881
1310976738653: Received UDP payload: 698
1310976738841: Received UDP payload: 470
1310976738959: Received UDP payload: 470
1310976739123: Received UDP payload: 698
1310976739161: Received UDP payload: 851
1310976739185: Received UDP payload: 851
1310976739417: Received UDP payload: 470
1310976739577: Received UDP payload: 470
1310976739716: Received UDP payload: 698
1310976739855: Received UDP payload: 470
1310976740032: Received UDP payload: 470
1310976740169: Received UDP payload: 470
1310976740351: Received UDP payload: 851
1310976740394: Received UDP payload: 851
1310976740598: Received UDP payload: 470
1310976740748: Received UDP payload: 470
1310976740962: Received UDP payload: 698
1310976741017: Received UDP payload: 851
1310976741026: Received UDP payload: 851
1310976741626: Received UDP payload: 851
1310976741666: Received UDP payload: 698
1310976743017: Received UDP payload: 698
1310976743261: Received UDP payload: 5302
1310976743685: Received UDP payload: 698
1310976743718: Received UDP payload: 851
1310976743729: Received UDP payload: 881
1310976743822: Received UDP payload: 7144
1310976743968: Received UDP payload: 698
1310976744919: Received UDP payload: 470
1310976745817: Received UDP payload: 698
1310976745852: Received UDP payload: 881
1310976745866: Received UDP payload: 698
