1310973362460: started, mId = 5101
1310973362463: region (-1, -1) out of bounds, dormant
1310973362488: UserClient started
1310973366815: Received UDP payload: 470
1310973368857: Received UDP payload: 470
1310973375298: Received UDP payload: 487
1310973375340: Received UDP payload: 470
1310973375357: Received UDP payload: 470
1310973375960: Received UDP payload: 11489
1310973376023: Received UDP payload: 487
1310973378402: Received UDP payload: 470
1310973378610: Received UDP payload: 11185
1310973378859: Received UDP payload: 470
1310973382215: Received UDP payload: 11472
1310973385538: Received UDP payload: 470
1310973386156: Received UDP payload: 470
1310973386355: Received UDP payload: 11185
1310973388875: Received UDP payload: 470
1310973394819: Received UDP payload: 487
1310973394860: Received UDP payload: 470
1310973395490: Received UDP payload: 11489
1310973395543: Received UDP payload: 487
1310973395561: Received UDP payload: 470
1310973397282: Received UDP payload: 698
1310973397341: Received UDP payload: 851
1310973397377: Received UDP payload: 881
1310973397387: Received UDP payload: 698
1310973397807: Received UDP payload: 470
1310973398023: Received UDP payload: 11198
1310973398875: Received UDP payload: 470
1310973403071: Received UDP payload: 698
1310973403138: Received UDP payload: 851
1310973403163: Received UDP payload: 881
1310973403180: Received UDP payload: 698
1310973405240: Received UDP payload: 470
1310973408876: Received UDP payload: 470
1310973415244: Received UDP payload: 470
1310973418441: Received UDP payload: 470
1310973418883: Received UDP payload: 470
1310973419053: Received UDP payload: 470
1310973419454: Received UDP payload: 470
1310973419652: Received UDP payload: 11189
1310973419672: Received UDP payload: 470
1310973422000: Received UDP payload: 698
1310973422334: Received UDP payload: 2685
1310973424611: Received UDP payload: 470
1310973424871: Received UDP payload: 11189
1310973425249: Received UDP payload: 470
1310973425542: Received UDP payload: 470
1310973428890: Received UDP payload: 470
1310973434076: Received UDP payload: 698
1310973434134: Received UDP payload: 851
1310973434160: Received UDP payload: 881
1310973434180: Received UDP payload: 698
1310973434651: Received UDP payload: 698
1310973434708: Received UDP payload: 851
1310973435249: Received UDP payload: 470
1310973435550: Received UDP payload: 470
1310973435741: Received UDP payload: 698
1310973435809: Received UDP payload: 851
1310973435834: Received UDP payload: 881
1310973435856: Received UDP payload: 698
1310973435876: Received UDP payload: 851
1310973436481: Received UDP payload: 851
1310973437126: Received UDP payload: 698
1310973437147: Received UDP payload: 851
1310973437177: Received UDP payload: 698
1310973437185: Received UDP payload: 851
1310973437194: Received UDP payload: 881
1310973437201: Received UDP payload: 698
1310973437245: Reading spot in (0,0)
1310973437293: Sending UDP payload: 698
1310973437421: Received UDP payload: 851
1310973437447: Received UDP payload: 881
1310973437469: Received UDP payload: 698
1310973438317: Received UDP payload: 698
1310973438371: Received UDP payload: 851
1310973438407: Received UDP payload: 881
1310973438431: Received UDP payload: 698
1310973438890: Received UDP payload: 470
1310973442252: UserClient request timed out. (0,0)=?
1310973443005: Received UDP payload: 470
1310973443226: Received UDP payload: 11234
1310973445249: Received UDP payload: 470
1310973445550: Received UDP payload: 470
1310973448892: Received UDP payload: 470
1310973450253: Received UDP payload: 470
1310973450310: Received UDP payload: 698
1310973450330: Received UDP payload: 851
1310973450358: Received UDP payload: 881
1310973450382: Received UDP payload: 698
1310973450505: Received UDP payload: 11247
1310973454403: Received UDP payload: 487
1310973455564: Received UDP payload: 470
1310973456447: Received UDP payload: 698
1310973456507: Received UDP payload: 851
1310973456533: Received UDP payload: 881
1310973456551: Received UDP payload: 698
1310973458895: Received UDP payload: 470
1310973460262: Received UDP payload: 698
1310973460325: Received UDP payload: 851
1310973460368: Received UDP payload: 881
1310973460372: Received UDP payload: 698
1310973461213: Received UDP payload: 470
1310973461296: Received UDP payload: 2689
1310973464688: Received UDP payload: 698
1310973464746: Received UDP payload: 851
1310973465552: Received UDP payload: 470
1310973465651: Received UDP payload: 851
1310973466262: Received UDP payload: 851
1310973466880: Received UDP payload: 851
1310973466904: Received UDP payload: 698
1310973468770: Received UDP payload: 470
1310973468863: Received UDP payload: 2843
1310973468903: Received UDP payload: 470
1310973468922: Received UDP payload: 470
1310973469012: Received UDP payload: 2843
1310973471666: Received UDP payload: 698
1310973471745: Received UDP payload: 851
1310973471771: Received UDP payload: 881
1310973471793: Received UDP payload: 698
1310973475554: Received UDP payload: 470
1310973478924: Received UDP payload: 470
1310973484282: Received UDP payload: 698
1310973484316: Received UDP payload: 851
1310973484342: Received UDP payload: 881
1310973484364: Received UDP payload: 698
1310973485529: Received UDP payload: 470
1310973485643: Received UDP payload: 2725
1310973485662: Received UDP payload: 470
1310973487364: Received UDP payload: 487
1310973487406: Received UDP payload: 470
1310973487423: Received UDP payload: 470
1310973487448: Received UDP payload: 470
1310973487864: Received UDP payload: 2725
1310973487914: Received UDP payload: 487
1310973487969: Received UDP payload: 698
1310973488907: Received UDP payload: 470
1310973489020: Received UDP payload: 698
1310973489391: Received UDP payload: 698
1310973489446: Received UDP payload: 851
1310973489471: Received UDP payload: 881
1310973489488: Received UDP payload: 698
1310973490109: Received UDP payload: 470
1310973490336: Received UDP payload: 11234
1310973491053: Received UDP payload: 470
1310973491660: Received UDP payload: 470
1310973492258: Received UDP payload: 470
1310973492642: Received UDP payload: 698
1310973492711: Received UDP payload: 851
1310973492736: Received UDP payload: 881
1310973492754: Received UDP payload: 698
1310973492798: Received UDP payload: 698
1310973492806: Received UDP payload: 851
1310973492841: Received UDP payload: 881
1310973492867: Received UDP payload: 698
1310973494343: Received UDP payload: 698
1310973494400: Received UDP payload: 851
1310973494440: Received UDP payload: 881
1310973494448: Received UDP payload: 698
1310973495652: Received UDP payload: 470
1310973495864: Received UDP payload: 11234
1310973496559: Received UDP payload: 2708
1310973496615: Received UDP payload: 2725
1310973496658: Received UDP payload: 2725
1310973496676: Received UDP payload: 470
1310973496707: Received UDP payload: 2725
1310973498040: Received UDP payload: 698
1310973498107: Received UDP payload: 851
1310973498134: Received UDP payload: 881
1310973498152: Received UDP payload: 698
1310973498915: Received UDP payload: 470
1310973498990: Received UDP payload: 487
1310973499033: Received UDP payload: 470
1310973499038: Received UDP payload: 470
1310973499574: Received UDP payload: 698
1310973499595: Received UDP payload: 851
1310973499642: Received UDP payload: 487
1310973500778: Received UDP payload: 851
1310973501415: Received UDP payload: 851
1310973501935: Received UDP payload: 698
1310973502043: Received UDP payload: 851
1310973502087: Received UDP payload: 698
1310973502947: Received UDP payload: 470
1310973503559: Received UDP payload: 470
1310973504155: Received UDP payload: 470
1310973505131: Received UDP payload: 698
1310973505200: Received UDP payload: 851
1310973505227: Received UDP payload: 881
1310973505236: Received UDP payload: 698
1310973506590: Received UDP payload: 470
1310973507534: Received UDP payload: 3111
1310973508917: Received UDP payload: 470
1310973509391: Received UDP payload: 470
1310973509751: Received UDP payload: 698
1310973509774: Received UDP payload: 851
1310973509793: Received UDP payload: 881
1310973509795: Received UDP payload: 698
1310973509994: Received UDP payload: 470
1310973510075: Received UDP payload: 2761
1310973510597: Received UDP payload: 698
1310973510649: Received UDP payload: 851
1310973510675: Received UDP payload: 881
1310973510691: Received UDP payload: 698
1310973512823: Received UDP payload: 698
1310973512869: Received UDP payload: 851
1310973512894: Received UDP payload: 881
1310973512910: Received UDP payload: 698
1310973515658: Received UDP payload: 470
1310973515745: Received UDP payload: 2761
1310973516599: Received UDP payload: 470
1310973517193: Received UDP payload: 698
1310973517213: Received UDP payload: 851
1310973518303: Received UDP payload: 851
1310973518922: Received UDP payload: 851
1310973518947: Received UDP payload: 470
1310973519086: Received UDP payload: 487
1310973519111: Received UDP payload: 470
1310973519392: Received UDP payload: 470
1310973519553: Received UDP payload: 851
1310973519577: Received UDP payload: 698
1310973519726: Received UDP payload: 11234
1310973519770: Received UDP payload: 487
1310973520813: Received UDP payload: 470
1310973520912: Received UDP payload: 2761
1310973522588: Received UDP payload: 698
1310973522612: Received UDP payload: 851
1310973522635: Received UDP payload: 881
1310973522638: Received UDP payload: 698
1310973523734: Received UDP payload: 698
1310973523805: Received UDP payload: 851
1310973523829: Received UDP payload: 881
1310973523848: Received UDP payload: 698
1310973523872: Received UDP payload: 698
1310973523885: Received UDP payload: 851
1310973523895: Received UDP payload: 881
1310973523907: Received UDP payload: 698
1310973523946: Received UDP payload: 487
1310973523962: Received UDP payload: 470
1310973524428: Received UDP payload: 2761
1310973524484: Received UDP payload: 487
1310973525677: Received UDP payload: 470
1310973526268: Received UDP payload: 470
1310973526602: Received UDP payload: 470
1310973527851: Received UDP payload: 470
1310973527961: Received UDP payload: 2870
1310973528940: Received UDP payload: 2744
1310973529070: Received UDP payload: 2870
1310973531647: Received UDP payload: 698
1310973531675: Received UDP payload: 851
1310973531758: Received UDP payload: 881
1310973531816: Received UDP payload: 698
1310973532758: Received UDP payload: 698
1310973532781: Received UDP payload: 851
1310973532811: Received UDP payload: 881
1310973532835: Received UDP payload: 698
1310973535714: Received UDP payload: 470
1310973535964: Received UDP payload: 470
1310973536568: Received UDP payload: 470
1310973536605: Received UDP payload: 470
1310973537174: Received UDP payload: 470
1310973538189: Received UDP payload: 470
1310973538786: Received UDP payload: 470
