1310976782776: started, mId = 5101
1310976782777: region (-1, -1) out of bounds, dormant
1310976782778: UserClient started
1310976787694: Received UDP payload: 698
1310976792728: Received UDP payload: 698
1310976793512: Received UDP payload: 470
1310976794123: Received UDP payload: 470
1310976794556: Received UDP payload: 470
1310976794707: Received UDP payload: 470
1310976795147: Received UDP payload: 470
1310976795759: Received UDP payload: 470
1310976797719: Received UDP payload: 698
1310976798088: Received UDP payload: 470
1310976798259: Received UDP payload: 470
1310976798455: Received UDP payload: 470
1310976798688: Received UDP payload: 470
1310976798770: Received UDP payload: 851
1310976798818: Received UDP payload: 881
1310976798851: Received UDP payload: 470
1310976799041: Received UDP payload: 470
1310976799099: Received UDP payload: 12357
1310976799309: Received UDP payload: 12353
1310976799314: Received UDP payload: 11659
1310976799417: Received UDP payload: 11659
1310976799481: Received UDP payload: 470
1310976799533: Received UDP payload: 470
1310976799551: Received UDP payload: 470
1310976799624: Received UDP payload: 470
1310976799833: Received UDP payload: 11659
1310976799855: Received UDP payload: 698
1310976800087: Received UDP payload: 470
1310976800109: Received UDP payload: 470
1310976800384: Received UDP payload: 698
1310976800690: Received UDP payload: 470
1310976800710: Received UDP payload: 470
1310976800749: Received UDP payload: 698
1310976800812: Received UDP payload: 851
1310976800843: Received UDP payload: 698
1310976801094: Received UDP payload: 470
1310976801123: Received UDP payload: 470
1310976801325: Received UDP payload: 11686
1310976801446: Received UDP payload: 851
1310976801475: Received UDP payload: 881
1310976801815: Received UDP payload: 11489
1310976802080: Received UDP payload: 11642
1310976802084: Received UDP payload: 851
1310976802266: Received UDP payload: 470
1310976802766: Received UDP payload: 698
1310976802801: Received UDP payload: 698
1310976802810: Received UDP payload: 851
1310976802814: Received UDP payload: 698
1310976802856: Received UDP payload: 698
1310976802870: Received UDP payload: 851
1310976802915: Received UDP payload: 881
1310976802970: Received UDP payload: 698
1310976803136: Received UDP payload: 12161
1310976803387: Received UDP payload: 851
1310976803488: Received UDP payload: 851
1310976803537: Received UDP payload: 881
1310976803833: Received UDP payload: 11489
1310976804006: moving from region (-1,-1), to (0,0)
1310976804009: sending LEADER_REQUEST
1310976804010: UserClient received REGION_CHANGE message.
1310976804102: Received UDP payload: 11736
1310976804106: Received UDP payload: 698
1310976804109: Received UDP payload: 851
1310976804112: Received UDP payload: 881
1310976804115: Received UDP payload: 12079
1310976804291: Received UDP payload: 698
1310976804296: Received UDP payload: 851
1310976804301: Received UDP payload: 851
1310976804326: Received UDP payload: 851
1310976804356: Received UDP payload: 851
1310976804363: Received UDP payload: 698
1310976804376: Received UDP payload: 851
1310976804398: Received UDP payload: 881
1310976804413: Received UDP payload: 698
1310976804591: Sending UDP payload: 470
1310976804609: Received UDP payload: 12786
1310976804852: Received UDP payload: 851
1310976804868: Received UDP payload: 698
1310976804885: Received UDP payload: 851
1310976804905: Received UDP payload: 881
1310976805021: Received UDP payload: 11836
1310976805040: heard LEADER_REPLY from 5108
1310976805056: now NONLEADER following LEADER 5108
1310976805063: Received UDP payload: 698
1310976805100: Received UDP payload: 851
1310976805108: Received UDP payload: 881
1310976805125: Received UDP payload: 698
1310976805190: Received UDP payload: 698
1310976805222: Received UDP payload: 12638
1310976805417: Received UDP payload: 698
1310976805441: Received UDP payload: 851
1310976805452: Received UDP payload: 851
1310976805475: Received UDP payload: 698
1310976805491: Received UDP payload: 851
1310976805498: Requesting spot in (1,0)
1310976805522: Received UDP payload: 698
1310976805528: Sending UDP payload: 698
1310976805537: Received UDP payload: 881
1310976805556: Received UDP payload: 851
1310976805570: Received UDP payload: 881
1310976805578: Received UDP payload: 698
1310976805803: Received UDP payload: 12478
1310976805961: Received UDP payload: 698
1310976805964: Received UDP payload: 851
1310976805967: Received UDP payload: 698
1310976806065: Received UDP payload: 698
1310976806085: Received UDP payload: 881
1310976806092: Received UDP payload: 698
1310976806127: Received UDP payload: 851
1310976806153: Received UDP payload: 881
1310976806157: Received UDP payload: 698
1310976806159: UserClient decrement on (1,0) from (0,0) succeeded, value=17,latency=661
1310976806337: Received UDP payload: 13399
1310976806564: Received UDP payload: 851
1310976806573: Received UDP payload: 851
1310976806646: Received UDP payload: 698
1310976806660: Received UDP payload: 881
1310976806663: Received UDP payload: 698
1310976807010: Received UDP payload: 698
1310976807067: Received UDP payload: 851
1310976807110: Received UDP payload: 881
1310976807170: Received UDP payload: 698
1310976807321: Received UDP payload: 13949
1310976807568: Received UDP payload: 698
1310976807575: Received UDP payload: 851
1310976807579: Received UDP payload: 851
1310976807581: Received UDP payload: 698
1310976807591: Received UDP payload: 851
1310976807600: Received UDP payload: 851
1310976807613: Received UDP payload: 851
1310976807638: Received UDP payload: 881
1310976807778: Received UDP payload: 698
1310976808063: Received UDP payload: 26047
1310976808162: Releasing ticket in (1,0)
1310976808425: Received UDP payload: 851
1310976808428: Sending UDP payload: 698
1310976808431: Received UDP payload: 698
1310976808434: Received UDP payload: 851
1310976808437: Received UDP payload: 881
1310976808441: Received UDP payload: 698
1310976808443: Received UDP payload: 28011
1310976808812: Received UDP payload: 698
1310976808818: Received UDP payload: 698
1310976808821: Received UDP payload: 851
1310976808826: Received UDP payload: 881
1310976808829: Received UDP payload: 851
1310976808832: Received UDP payload: 881
1310976808836: Received UDP payload: 27227
1310976809161: Received UDP payload: 698
1310976809163: Received UDP payload: 698
1310976809166: Received UDP payload: 881
1310976809169: Received UDP payload: 698
1310976809171: Received UDP payload: 698
1310976809173: Received UDP payload: 851
1310976809176: Received UDP payload: 851
1310976809179: Received UDP payload: 851
1310976809182: Received UDP payload: 881
1310976809218: Received UDP payload: 470
1310976809492: Received UDP payload: 851
1310976809544: Received UDP payload: 470
1310976809568: Received UDP payload: 698
1310976809587: Received UDP payload: 851
1310976809590: Received UDP payload: 851
1310976809597: Received UDP payload: 851
1310976809627: Received UDP payload: 851
1310976809650: Received UDP payload: 27664
1310976810074: Received UDP payload: 881
1310976810077: Received UDP payload: 470
1310976810079: Received UDP payload: 881
1310976810148: Received UDP payload: 27642
1310976810534: Received UDP payload: 26838
1310976810891: Received UDP payload: 27790
1310976810894: Received UDP payload: 698
1310976810896: Received UDP payload: 698
1310976810899: UserClient increment on (1,0) from (0,0) succeeded, value=19,latency=2737
1310976810907: Received UDP payload: 698
1310976810914: Received UDP payload: 881
1310976810918: Received UDP payload: 698
1310976810922: Received UDP payload: 470
1310976810925: Received UDP payload: 851
1310976810931: Received UDP payload: 698
1310976810934: Received UDP payload: 851
1310976810937: Received UDP payload: 851
1310976810939: Received UDP payload: 881
1310976810942: Received UDP payload: 881
1310976810945: Received UDP payload: 698
1310976811926: Received UDP payload: 698
1310976811954: Received UDP payload: 851
1310976811984: Received UDP payload: 851
1310976812008: Received UDP payload: 698
1310976812015: Received UDP payload: 881
1310976812207: Received UDP payload: 851
1310976812627: Received UDP payload: 698
1310976812661: Received UDP payload: 698
1310976812681: Received UDP payload: 881
1310976812788: sending LEADER_REQUEST
1310976812882: Sending UDP payload: 470
1310976812902: Reading spot in (0,1)
1310976812911: Sending UDP payload: 698
