1310974406885: started, mId = 5101
1310974406885: region (-1, -1) out of bounds, dormant
1310974406904: UserClient started
1310974437517: Received UDP payload: 698
1310974439017: Received UDP payload: 698
1310974440548: Reading spot in (1,0)
1310974440606: Sending UDP payload: 698
1310974442475: Received UDP payload: 698
1310974443997: Received UDP payload: 698
1310974445556: UserClient request timed out. (1,0)=?
1310974445565: Reading spot in (0,1)
1310974445582: Sending UDP payload: 698
1310974449018: Received UDP payload: 698
1310974450573: UserClient request timed out. (0,1)=?
1310974450587: Reading spot in (0,0)
1310974450597: Sending UDP payload: 698
1310974455594: UserClient request timed out. (0,0)=?
1310974455604: Reading spot in (0,0)
1310974455622: Sending UDP payload: 698
1310974460612: UserClient request timed out. (0,0)=?
1310974460623: Reading spot in (0,0)
1310974460641: Sending UDP payload: 698
1310974465631: UserClient request timed out. (0,0)=?
1310974465639: Reading spot in (1,1)
1310974465657: Sending UDP payload: 698
1310974467903: Received UDP payload: 698
1310974470654: UserClient request timed out. (1,1)=?
1310974470657: Reading spot in (1,1)
1310974470677: Sending UDP payload: 698
1310974472900: Received UDP payload: 698
1310974475665: UserClient request timed out. (1,1)=?
1310974475667: Reading spot in (1,1)
1310974475697: Sending UDP payload: 698
1310974477932: Received UDP payload: 698
1310974480682: UserClient request timed out. (1,1)=?
1310974480690: Reading spot in (1,0)
1310974480708: Sending UDP payload: 698
1310974482965: Received UDP payload: 698
1310974485705: UserClient request timed out. (1,0)=?
1310974485717: Requesting spot in (0,0)
1310974485728: Sending UDP payload: 698
1310974487994: Received UDP payload: 698
1310974490725: UserClient request timed out. (0,0)=?
1310974490728: Reading spot in (0,0)
1310974490747: Sending UDP payload: 698
1310974493017: Received UDP payload: 698
1310974495735: UserClient request timed out. (0,0)=?
1310974498051: Received UDP payload: 698
1310974503080: Received UDP payload: 698
1310974508101: Received UDP payload: 698
1310974513110: Received UDP payload: 698
1310974518136: Received UDP payload: 698
1310974523162: Received UDP payload: 698
1310974528176: Received UDP payload: 698
1310974529623: Received UDP payload: 470
1310974530225: Received UDP payload: 470
1310974530284: Received UDP payload: 470
1310974530598: Received UDP payload: 470
1310974530811: Received UDP payload: 470
1310974530860: Received UDP payload: 470
1310974531184: Received UDP payload: 470
1310974531458: Received UDP payload: 470
1310974531786: Received UDP payload: 470
1310974532284: Received UDP payload: 470
1310974532535: Received UDP payload: 698
1310974532877: Received UDP payload: 470
1310974533215: Received UDP payload: 698
1310974533468: Received UDP payload: 470
1310974533938: Received UDP payload: 3180
1310974533968: Received UDP payload: 3197
1310974533997: Received UDP payload: 3197
1310974534015: Received UDP payload: 470
1310974534321: Received UDP payload: 3315
1310974534977: Received UDP payload: 698
1310974535040: Received UDP payload: 470
1310974535060: Received UDP payload: 851
1310974535092: Received UDP payload: 881
1310974535114: Received UDP payload: 698
1310974535132: Received UDP payload: 3332
1310974536736: Received UDP payload: 470
1310974536799: Received UDP payload: 3424
1310974536817: Received UDP payload: 470
1310974536846: Received UDP payload: 3184
1310974537549: Received UDP payload: 698
1310974537592: Received UDP payload: 851
1310974537654: Received UDP payload: 881
1310974537680: Received UDP payload: 698
1310974537696: Received UDP payload: 470
1310974538453: Reading spot in (1,0)
1310974538470: Sending UDP payload: 698
1310974538549: Received UDP payload: 851
1310974538605: Received UDP payload: 881
1310974538617: Received UDP payload: 698
1310974539397: Received UDP payload: 698
1310974539472: Received UDP payload: 851
1310974539532: Received UDP payload: 881
1310974539557: Received UDP payload: 698
1310974539597: Received UDP payload: 698
1310974539611: Received UDP payload: 851
1310974539635: Received UDP payload: 881
1310974539647: Received UDP payload: 698
1310974539736: Received UDP payload: 698
1310974539810: Received UDP payload: 851
1310974539866: Received UDP payload: 881
1310974539891: Received UDP payload: 698
1310974540217: Received UDP payload: 470
1310974540328: Received UDP payload: 3310
1310974541974: Received UDP payload: 698
1310974542016: Received UDP payload: 851
1310974542078: Received UDP payload: 881
1310974542102: Received UDP payload: 698
1310974542849: Received UDP payload: 470
1310974543459: UserClient request timed out. (1,0)=?
1310974543467: Reading spot in (1,1)
1310974543473: Received UDP payload: 470
1310974543483: Sending UDP payload: 698
1310974543509: Received UDP payload: 470
1310974543561: Received UDP payload: 851
1310974543612: Received UDP payload: 3297
1310974543630: Received UDP payload: 881
1310974543654: Received UDP payload: 698
1310974543975: Received UDP payload: 470
1310974544065: Received UDP payload: 470
1310974544155: Received UDP payload: 698
1310974544199: Received UDP payload: 851
1310974544254: Received UDP payload: 881
1310974544279: Received UDP payload: 698
1310974544417: Received UDP payload: 698
1310974544475: Received UDP payload: 851
1310974544529: Received UDP payload: 698
1310974544791: Received UDP payload: 470
1310974544913: Received UDP payload: 3293
1310974544996: Received UDP payload: 698
1310974545059: Received UDP payload: 851
1310974545124: Received UDP payload: 881
1310974545165: Received UDP payload: 698
1310974545377: Received UDP payload: 851
1310974545996: Received UDP payload: 698
1310974546016: Received UDP payload: 851
1310974546039: Received UDP payload: 851
1310974546277: Received UDP payload: 698
1310974546339: Received UDP payload: 698
1310974546365: Received UDP payload: 851
1310974546368: Received UDP payload: 851
1310974546371: Received UDP payload: 698
1310974546376: Received UDP payload: 881
1310974546383: Received UDP payload: 851
1310974546385: Received UDP payload: 698
1310974546390: Received UDP payload: 881
1310974546394: Received UDP payload: 881
1310974546412: Received UDP payload: 698
1310974546414: Received UDP payload: 851
1310974546416: Received UDP payload: 698
1310974546419: Received UDP payload: 698
1310974546420: Received UDP payload: 881
1310974546425: Received UDP payload: 698
1310974546606: Received UDP payload: 851
1310974546653: Received UDP payload: 698
1310974546800: Received UDP payload: 470
1310974547009: Received UDP payload: 851
1310974547035: Received UDP payload: 698
1310974547048: Received UDP payload: 851
1310974547225: Received UDP payload: 698
1310974547265: Received UDP payload: 3189
1310974547287: Received UDP payload: 851
1310974547313: Received UDP payload: 881
1310974547335: Received UDP payload: 698
1310974547639: Received UDP payload: 851
1310974547693: Received UDP payload: 470
1310974547708: Received UDP payload: 881
1310974547778: Received UDP payload: 698
1310974548221: Received UDP payload: 851
1310974548294: Received UDP payload: 881
1310974548326: Received UDP payload: 698
1310974548430: Received UDP payload: 698
1310974548452: Received UDP payload: 698
1310974548475: Received UDP payload: 698
1310974548478: UserClient request timed out. (1,1)=?
1310974548501: Received UDP payload: 851
1310974548512: Received UDP payload: 851
1310974548514: Received UDP payload: 881
1310974548516: Received UDP payload: 698
1310974548518: Received UDP payload: 881
1310974548523: Received UDP payload: 698
1310974548540: Received UDP payload: 851
1310974548554: Received UDP payload: 881
1310974548565: Received UDP payload: 698
1310974549354: Received UDP payload: 698
1310974549423: Received UDP payload: 851
1310974549449: Received UDP payload: 881
1310974549466: Received UDP payload: 470
1310974549467: Received UDP payload: 698
1310974549485: Received UDP payload: 470
1310974549535: Received UDP payload: 3324
1310974549848: Received UDP payload: 698
1310974549868: Received UDP payload: 851
1310974549913: Received UDP payload: 881
1310974549983: Received UDP payload: 698
1310974550388: Received UDP payload: 698
1310974550457: Received UDP payload: 851
1310974550490: Received UDP payload: 881
1310974550502: Received UDP payload: 698
1310974550508: Received UDP payload: 698
1310974550515: Received UDP payload: 698
1310974550522: Received UDP payload: 851
1310974550530: Received UDP payload: 851
1310974550541: Received UDP payload: 881
1310974550556: Received UDP payload: 698
1310974550581: Received UDP payload: 698
1310974550610: Received UDP payload: 881
1310974550673: Received UDP payload: 851
1310974550727: Received UDP payload: 881
1310974550750: Received UDP payload: 698
1310974550760: Received UDP payload: 851
1310974550769: Received UDP payload: 698
1310974550771: Received UDP payload: 698
1310974550773: Received UDP payload: 881
1310974550793: Received UDP payload: 698
1310974550913: Received UDP payload: 698
1310974550943: Received UDP payload: 851
1310974551012: Received UDP payload: 881
1310974551041: Received UDP payload: 698
