1310974038620: started, mId = 5101
1310974038644: region (-1, -1) out of bounds, dormant
1310974038655: UserClient started
1310974105237: Received UDP payload: 470
1310974105814: Received UDP payload: 470
1310974106411: Received UDP payload: 470
1310974108426: Received UDP payload: 698
1310974109183: Received UDP payload: 470
1310974109314: Received UDP payload: 470
1310974109759: Received UDP payload: 470
1310974109895: Received UDP payload: 470
1310974110366: Received UDP payload: 470
1310974110493: Received UDP payload: 470
1310974110841: Received UDP payload: 470
1310974111397: Received UDP payload: 470
1310974111909: Received UDP payload: 470
1310974111939: Received UDP payload: 470
1310974112005: Received UDP payload: 470
1310974112473: Received UDP payload: 470
1310974112502: Received UDP payload: 470
1310974113074: Received UDP payload: 470
1310974113122: Received UDP payload: 470
1310974113298: Received UDP payload: 470
1310974113591: Received UDP payload: 698
1310974113880: Received UDP payload: 470
1310974113943: Received UDP payload: 470
1310974113993: moving from region (-1,-1), to (1,1)
1310974113995: sending LEADER_REQUEST
1310974114034: Sending UDP payload: 470
1310974114035: UserClient received REGION_CHANGE message.
1310974114146: Received UDP payload: 3198
1310974114175: Received UDP payload: 3215
1310974114205: Received UDP payload: 3215
1310974114247: Received UDP payload: 470
1310974114463: Received UDP payload: 3333
1310974114468: Received UDP payload: 470
1310974114498: Received UDP payload: 3350
1310974114532: Received UDP payload: 3350
1310974114564: Received UDP payload: 3350
1310974115845: Received UDP payload: 698
1310974116029: Received UDP payload: 698
1310974116811: Received UDP payload: 698
1310974116878: Received UDP payload: 851
1310974116909: Requesting spot in (1,1)
1310974116919: Received UDP payload: 881
1310974116921: Received UDP payload: 698
1310974116931: Sending UDP payload: 698
1310974117053: Received UDP payload: 3180
1310974117072: heard LEADER_REPLY from 5103
1310974117073: now NONLEADER following LEADER 5103
1310974117087: Received UDP payload: 3197
1310974117135: Received UDP payload: 470
1310974117137: Received UDP payload: 3197
1310974117172: Received UDP payload: 3197
1310974117203: Received UDP payload: 3197
1310974117305: Received UDP payload: 3202
1310974117980: Received UDP payload: 470
1310974118074: Received UDP payload: 3202
1310974118454: Received UDP payload: 470
1310974118534: Received UDP payload: 470
1310974118987: Received UDP payload: 698
1310974119009: Received UDP payload: 851
1310974119032: Received UDP payload: 881
1310974119034: Received UDP payload: 698
1310974119315: Received UDP payload: 698
1310974119376: Received UDP payload: 851
1310974119402: Received UDP payload: 881
1310974119419: Received UDP payload: 698
1310974120801: Received UDP payload: 698
1310974120861: Received UDP payload: 851
1310974120887: Received UDP payload: 881
1310974120907: Received UDP payload: 698
1310974121761: Received UDP payload: 698
1310974121804: Received UDP payload: 851
1310974121907: Received UDP payload: 881
1310974121915: UserClient request timed out. (1,1)=?
1310974121961: Received UDP payload: 698
1310974122083: Received UDP payload: 698
1310974122125: Received UDP payload: 851
1310974122149: Received UDP payload: 881
1310974122161: Received UDP payload: 698
1310974122499: Received UDP payload: 698
1310974122552: Received UDP payload: 851
1310974122577: Received UDP payload: 881
1310974122598: Received UDP payload: 698
1310974122734: Received UDP payload: 698
1310974122803: Received UDP payload: 851
1310974122827: Received UDP payload: 881
1310974122848: Received UDP payload: 698
1310974122866: Received UDP payload: 698
1310974123612: Requesting spot in (1,1)
1310974123630: Sending UDP payload: 698
1310974123702: Received UDP payload: 851
1310974123711: Received UDP payload: 881
1310974123718: Received UDP payload: 698
1310974123723: UserClient decrement on (1,1) from (1,1) succeeded, value=11,latency=108
1310974123906: Received UDP payload: 470
1310974124461: Received UDP payload: 470
1310974124509: Received UDP payload: 470
1310974125109: Received UDP payload: 470
1310974125466: Received UDP payload: 698
1310974125490: Received UDP payload: 851
1310974125508: Received UDP payload: 881
1310974125510: Received UDP payload: 698
1310974126237: Received UDP payload: 698
1310974126294: Received UDP payload: 851
1310974126352: Received UDP payload: 881
1310974126388: Received UDP payload: 698
1310974128464: Received UDP payload: 470
1310974128483: Received UDP payload: 470
1310974128808: Received UDP payload: 3163
1310974129333: Received UDP payload: 698
1310974129393: Received UDP payload: 851
1310974129423: Received UDP payload: 881
1310974129447: Received UDP payload: 698
1310974129465: Received UDP payload: 851
1310974129474: Received UDP payload: 698
1310974129476: Received UDP payload: 470
1310974130379: Received UDP payload: 698
1310974130401: Received UDP payload: 851
1310974130449: Received UDP payload: 881
1310974130474: Received UDP payload: 698
1310974130764: Received UDP payload: 487
1310974130779: heard LEADER_ELECT from node 5103, responding LEADER_NOMINATE
1310974130794: Sending UDP payload: 470
1310974130826: Received UDP payload: 470
1310974131262: Received UDP payload: 3184
1310974131307: Received UDP payload: 487
1310974132296: Received UDP payload: 698
1310974132353: Received UDP payload: 470
1310974132400: Received UDP payload: 851
1310974132425: Received UDP payload: 881
1310974132442: Received UDP payload: 698
1310974132999: Releasing ticket in (1,1)
1310974133011: Sending UDP payload: 698
1310974133083: Received UDP payload: 698
1310974133100: Received UDP payload: 3337
1310974133115: Received UDP payload: 851
1310974133136: Received UDP payload: 881
1310974133150: Received UDP payload: 698
1310974133989: Received UDP payload: 698
1310974134049: Received UDP payload: 698
1310974134108: Received UDP payload: 851
1310974134166: Received UDP payload: 881
1310974134190: Received UDP payload: 698
1310974134460: Received UDP payload: 470
1310974134791: Received UDP payload: 470
1310974134926: Received UDP payload: 3189
1310974136147: Received UDP payload: 698
1310974136178: Received UDP payload: 851
1310974136202: Received UDP payload: 881
1310974136224: Received UDP payload: 698
1310974136989: Received UDP payload: 698
1310974137058: Received UDP payload: 851
1310974137083: Received UDP payload: 881
1310974137102: Received UDP payload: 698
1310974137264: Received UDP payload: 698
1310974137649: Received UDP payload: 3167
1310974137663: heard LEADER_REPLY from new leader 5107
1310974137664: now NONLEADER following LEADER 5107
1310974137948: Received UDP payload: 470
1310974138008: UserClient request timed out. (1,1)=?
1310974138063: Received UDP payload: 3337
1310974138464: Received UDP payload: 470
1310974138515: Received UDP payload: 470
1310974138604: Received UDP payload: 3202
1310974139417: Received UDP payload: 470
1310974140104: Received UDP payload: 698
1310974140112: Received UDP payload: 698
1310974140134: Received UDP payload: 851
1310974140154: Received UDP payload: 881
1310974140160: Received UDP payload: 698
1310974140191: Received UDP payload: 851
1310974140201: Received UDP payload: 881
1310974140208: Received UDP payload: 698
1310974141254: Received UDP payload: 470
1310974141805: Received UDP payload: 698
1310974141866: Received UDP payload: 851
1310974141891: Received UDP payload: 881
1310974141911: Received UDP payload: 698
1310974143146: Received UDP payload: 698
1310974143204: Received UDP payload: 851
1310974143229: Received UDP payload: 881
1310974143247: Received UDP payload: 698
1310974143959: Received UDP payload: 470
1310974144086: Received UDP payload: 3193
1310974144270: Received UDP payload: 698
1310974144331: Received UDP payload: 851
1310974144357: Received UDP payload: 881
1310974144379: Received UDP payload: 698
