1310976395919: started, mId = 5101
1310976395919: region (-1, -1) out of bounds, dormant
1310976395921: UserClient started
1310976395965: Received UDP payload: 698
1310976396022: Received UDP payload: 881
1310976396031: Received UDP payload: 698
1310976396996: Received UDP payload: 698
1310976397042: Received UDP payload: 851
1310976397047: Received UDP payload: 881
1310976397052: Received UDP payload: 698
1310976397075: Received UDP payload: 698
1310976397088: Received UDP payload: 851
1310976397103: Received UDP payload: 881
1310976397110: Received UDP payload: 698
1310976398029: Received UDP payload: 698
1310976398100: Received UDP payload: 698
1310976398156: Received UDP payload: 881
1310976398199: Received UDP payload: 698
1310976399074: Received UDP payload: 698
1310976399108: Received UDP payload: 851
1310976399120: Received UDP payload: 881
1310976399125: Received UDP payload: 698
1310976399140: Received UDP payload: 698
1310976399155: Received UDP payload: 881
1310976399161: Received UDP payload: 698
1310976400211: Received UDP payload: 698
1310976400270: Received UDP payload: 851
1310976400313: Received UDP payload: 881
1310976400316: Received UDP payload: 698
1310976400735: Received UDP payload: 470
1310976400962: Received UDP payload: 470
1310976401117: Received UDP payload: 698
1310976401161: Received UDP payload: 851
1310976401218: Received UDP payload: 698
1310976401250: Received UDP payload: 881
1310976401272: Received UDP payload: 698
1310976401565: Received UDP payload: 470
1310976402131: Received UDP payload: 470
1310976402323: Received UDP payload: 698
1310976402388: Received UDP payload: 851
1310976402430: Received UDP payload: 851
1310976402433: Received UDP payload: 881
1310976402436: Received UDP payload: 698
1310976403017: Received UDP payload: 851
1310976403058: Received UDP payload: 698
1310976403636: Received UDP payload: 851
1310976403678: Received UDP payload: 698
