1310976501521: started, mId = 5101
1310976501521: region (-1, -1) out of bounds, dormant
1310976501524: UserClient started
1310976511247: Received UDP payload: 698
1310976512834: Received UDP payload: 470
1310976512983: Received UDP payload: 470
1310976513456: Received UDP payload: 470
1310976513584: Received UDP payload: 470
1310976514072: Received UDP payload: 470
1310976514178: Received UDP payload: 470
1310976515066: Received UDP payload: 470
1310976515651: Received UDP payload: 470
1310976516244: Received UDP payload: 698
1310976516280: Received UDP payload: 470
1310976516291: Received UDP payload: 470
1310976516654: Received UDP payload: 470
1310976516899: Received UDP payload: 470
1310976517236: Received UDP payload: 470
1310976517274: Received UDP payload: 851
1310976517322: Received UDP payload: 881
1310976517341: Received UDP payload: 698
1310976517478: Received UDP payload: 470
1310976517690: Received UDP payload: 11642
1310976517720: Received UDP payload: 851
1310976517755: Received UDP payload: 698
1310976517807: Received UDP payload: 11659
1310976517911: Received UDP payload: 11686
1310976517938: Received UDP payload: 470
1310976518022: Received UDP payload: 11686
1310976518127: Received UDP payload: 11686
1310976518185: Received UDP payload: 470
1310976518235: Received UDP payload: 11686
1310976518390: Received UDP payload: 11686
1310976518701: Received UDP payload: 470
1310976518935: Received UDP payload: 698
1310976518983: Received UDP payload: 851
1310976519017: Received UDP payload: 881
1310976519181: Received UDP payload: 12106
1310976519466: Received UDP payload: 698
1310976519469: Received UDP payload: 470
1310976519476: Received UDP payload: 470
1310976519695: moving from region (-1,-1), to (1,0)
1310976519700: sending LEADER_REQUEST
1310976519740: Sending UDP payload: 470
1310976519747: UserClient received REGION_CHANGE message.
1310976519916: Received UDP payload: 470
1310976519992: Received UDP payload: 698
1310976520090: Received UDP payload: 470
1310976520119: Received UDP payload: 851
1310976520196: Received UDP payload: 698
1310976520302: sending LEADER_REQUEST
1310976520304: Sending UDP payload: 470
1310976520530: Received UDP payload: 12303
1310976520557: heard LEADER_REPLY from 5109
1310976520559: now NONLEADER following LEADER 5109
1310976520577: Received UDP payload: 698
1310976520906: Received UDP payload: 470
1310976521096: Received UDP payload: 698
1310976521126: Received UDP payload: 851
1310976521149: Received UDP payload: 881
1310976521219: Received UDP payload: 851
1310976521244: Received UDP payload: 881
1310976521264: Received UDP payload: 698
1310976521379: Received UDP payload: 12723
1310976521534: sending LEADER_REQUEST
1310976521649: Received UDP payload: 698
1310976521652: Received UDP payload: 851
1310976521655: Received UDP payload: 881
1310976521659: Received UDP payload: 698
1310976521662: Received UDP payload: 11489
1310976521683: Requesting spot in (1,1)
1310976521843: Received UDP payload: 11642
1310976521848: Received UDP payload: 11659
1310976521849: Received UDP payload: 470
1310976521851: Received UDP payload: 851
1310976521997: Received UDP payload: 470
1310976522048: Received UDP payload: 470
1310976522133: Sending UDP payload: 470
1310976522135: sending LEADER_REQUEST
1310976522147: Sending UDP payload: 698
1310976522159: Sending UDP payload: 470
1310976522179: Received UDP payload: 698
1310976522203: Received UDP payload: 851
1310976522218: Received UDP payload: 851
1310976522225: Received UDP payload: 698
1310976522512: Received UDP payload: 13095
1310976522534: heard LEADER_REPLY from 5109
1310976522535: now NONLEADER following LEADER 5109
1310976523080: Received UDP payload: 851
1310976523114: Received UDP payload: 881
1310976523324: Received UDP payload: 11489
1310976523563: Received UDP payload: 11642
1310976523566: Received UDP payload: 698
1310976523569: Received UDP payload: 851
1310976523572: Received UDP payload: 851
1310976523575: Received UDP payload: 851
1310976523599: Received UDP payload: 881
1310976523606: Received UDP payload: 851
1310976523613: Received UDP payload: 698
1310976523682: Received UDP payload: 698
1310976523712: Received UDP payload: 881
1310976523729: Received UDP payload: 698
1310976523731: Received UDP payload: 470
1310976524052: Received UDP payload: 851
1310976524286: Received UDP payload: 698
1310976524322: Received UDP payload: 470
1310976524361: Received UDP payload: 851
1310976524449: Received UDP payload: 698
1310976524477: Received UDP payload: 851
1310976524504: Received UDP payload: 881
1310976524537: Received UDP payload: 470
1310976524782: Received UDP payload: 851
1310976524818: Received UDP payload: 698
1310976524830: UserClient decrement on (1,1) failed, value=?,latency=3147
1310976524850: Received UDP payload: 12357
1310976525009: Received UDP payload: 12353
1310976525052: Received UDP payload: 470
1310976525077: Received UDP payload: 11659
1310976525187: Received UDP payload: 11659
1310976525298: Received UDP payload: 851
1310976525378: Received UDP payload: 881
1310976525451: Received UDP payload: 698
1310976525535: Received UDP payload: 12192
1310976525759: Received UDP payload: 698
1310976525779: Received UDP payload: 851
1310976525798: Received UDP payload: 851
1310976525805: Received UDP payload: 698
1310976525811: Received UDP payload: 698
1310976525819: Received UDP payload: 881
1310976525832: Received UDP payload: 698
1310976525840: Received UDP payload: 698
1310976525846: Received UDP payload: 851
1310976525861: Received UDP payload: 851
1310976525897: Received UDP payload: 881
1310976525909: Received UDP payload: 698
1310976526084: Received UDP payload: 12205
1310976526281: Received UDP payload: 851
1310976526334: Received UDP payload: 851
1310976526834: Reading spot in (0,0)
1310976526896: Sending UDP payload: 698
1310976526968: Received UDP payload: 881
1310976526977: Received UDP payload: 698
1310976526987: UserClient read on (0,0) from (1,0)succeeded, value=20,latency=142
1310976527239: Received UDP payload: 698
1310976527256: Received UDP payload: 881
1310976527284: Received UDP payload: 698
1310976527541: Received UDP payload: 698
1310976527609: Received UDP payload: 881
1310976527631: Received UDP payload: 698
1310976527869: Received UDP payload: 698
1310976527900: Received UDP payload: 851
1310976527930: Received UDP payload: 698
1310976527981: Received UDP payload: 698
1310976528006: Received UDP payload: 881
1310976528043: Received UDP payload: 851
1310976528064: Received UDP payload: 881
1310976528072: Received UDP payload: 698
1310976528086: Received UDP payload: 698
1310976528178: Received UDP payload: 12320
1310976528394: Received UDP payload: 851
1310976528401: Received UDP payload: 881
1310976528405: Received UDP payload: 12901
1310976528578: Received UDP payload: 851
1310976528584: Received UDP payload: 851
1310976528587: Received UDP payload: 851
1310976528629: Received UDP payload: 851
1310976528991: Reading spot in (1,1)
1310976529043: Sending UDP payload: 698
1310976529124: Received UDP payload: 881
1310976529134: Received UDP payload: 698
1310976529148: UserClient read on (1,1) from (1,0)succeeded, value=19,latency=143
1310976529273: Received UDP payload: 698
1310976529325: Received UDP payload: 881
1310976529357: Received UDP payload: 698
1310976529495: Received UDP payload: 698
1310976529525: Received UDP payload: 851
1310976529541: Received UDP payload: 881
1310976529707: Received UDP payload: 698
1310976529730: Received UDP payload: 698
1310976529795: Received UDP payload: 881
1310976529824: Received UDP payload: 698
1310976529866: Received UDP payload: 470
1310976529932: Received UDP payload: 851
1310976529983: Received UDP payload: 470
1310976530103: Received UDP payload: 698
1310976530130: Received UDP payload: 881
1310976530161: Received UDP payload: 698
1310976530184: Received UDP payload: 698
1310976530186: Received UDP payload: 881
1310976530189: Received UDP payload: 698
1310976530509: Received UDP payload: 470
1310976530682: Received UDP payload: 698
1310976530740: Received UDP payload: 12419
1310976530765: Received UDP payload: 881
1310976530783: Received UDP payload: 698
1310976530885: Received UDP payload: 470
1310976531086: Received UDP payload: 470
1310976531153: Reading spot in (1,1)
1310976531196: Sending UDP payload: 698
1310976531308: Received UDP payload: 12419
1310976531332: Received UDP payload: 881
1310976531415: Received UDP payload: 698
1310976531424: UserClient read on (1,1) from (1,0)succeeded, value=19,latency=260
1310976531436: Received UDP payload: 698
1310976531448: Received UDP payload: 851
1310976531453: Received UDP payload: 881
1310976531477: Received UDP payload: 698
1310976531632: Received UDP payload: 13534
1310976531852: Received UDP payload: 470
1310976531854: Received UDP payload: 698
1310976531857: Received UDP payload: 851
1310976531859: Received UDP payload: 698
1310976531863: Received UDP payload: 851
1310976531880: Received UDP payload: 851
1310976531888: Received UDP payload: 851
1310976531903: Received UDP payload: 851
1310976531937: Received UDP payload: 698
1310976531958: Received UDP payload: 881
1310976531972: Received UDP payload: 698
1310976532108: Received UDP payload: 13490
1310976532364: Received UDP payload: 698
1310976532372: Received UDP payload: 881
1310976532379: Received UDP payload: 698
1310976532386: Received UDP payload: 698
1310976532396: Received UDP payload: 851
1310976532413: Received UDP payload: 881
1310976532420: Received UDP payload: 698
1310976532853: Received UDP payload: 698
1310976532921: Received UDP payload: 851
1310976532959: Received UDP payload: 470
1310976532975: Received UDP payload: 881
1310976533197: Received UDP payload: 13019
1310976533418: Received UDP payload: 698
1310976533427: Reading spot in (0,0)
1310976533444: Received UDP payload: 851
1310976533448: Sending UDP payload: 698
1310976533490: Received UDP payload: 698
1310976533498: Received UDP payload: 881
1310976533506: Received UDP payload: 851
1310976533514: Received UDP payload: 881
1310976533522: Received UDP payload: 698
1310976533527: UserClient read on (0,0) from (1,0)succeeded, value=17,latency=100
1310976533535: Received UDP payload: 698
1310976533859: Received UDP payload: 698
1310976533911: Received UDP payload: 851
1310976533939: Received UDP payload: 881
1310976533981: Received UDP payload: 698
1310976534006: Received UDP payload: 851
1310976534114: Received UDP payload: 698
1310976534139: Received UDP payload: 881
1310976534241: Received UDP payload: 13452
1310976534450: Received UDP payload: 851
1310976534456: Received UDP payload: 851
1310976534459: Received UDP payload: 698
1310976534463: Received UDP payload: 851
1310976534466: Received UDP payload: 698
1310976534468: Received UDP payload: 851
1310976534470: Received UDP payload: 881
1310976534474: Received UDP payload: 698
1310976534514: Received UDP payload: 698
1310976534591: Received UDP payload: 851
1310976534620: Received UDP payload: 851
1310976534672: Received UDP payload: 881
1310976534686: Received UDP payload: 698
1310976535052: Received UDP payload: 851
1310976535092: Received UDP payload: 851
1310976535119: Received UDP payload: 851
1310976535532: Reading spot in (1,0)
1310976535554: Received UDP payload: 698
1310976535596: Sending UDP payload: 698
1310976535598: Received UDP payload: 881
1310976535600: Received UDP payload: 698
1310976535619: Received UDP payload: 851
1310976535627: Received UDP payload: 881
1310976535634: Received UDP payload: 698
1310976535637: UserClient read on (1,0) from (1,0)succeeded, value=20,latency=87
1310976536033: Received UDP payload: 698
1310976536064: Received UDP payload: 851
1310976536136: Received UDP payload: 881
1310976536169: Received UDP payload: 698
1310976536476: Received UDP payload: 24570
1310976536838: Received UDP payload: 698
1310976536844: Received UDP payload: 851
1310976536847: Received UDP payload: 851
1310976536850: Received UDP payload: 881
1310976536869: Received UDP payload: 851
1310976536876: Received UDP payload: 698
1310976536886: Received UDP payload: 698
1310976536893: Received UDP payload: 698
1310976536904: Received UDP payload: 851
1310976536966: Received UDP payload: 881
1310976536988: Received UDP payload: 698
1310976537023: Received UDP payload: 881
1310976537054: Received UDP payload: 13653
1310976537301: Received UDP payload: 15099
1310976537523: Received UDP payload: 698
1310976537529: Received UDP payload: 851
1310976537531: Received UDP payload: 851
1310976537535: Received UDP payload: 851
1310976537539: Received UDP payload: 851
1310976537543: Received UDP payload: 851
1310976537604: Received UDP payload: 698
1310976537627: Received UDP payload: 881
1310976537644: Requesting spot in (0,1)
1310976537715: Received UDP payload: 698
1310976537722: Sending UDP payload: 698
1310976537726: Received UDP payload: 13640
1310976537900: Received UDP payload: 851
1310976537905: Received UDP payload: 14086
1310976538093: Received UDP payload: 698
1310976538099: Received UDP payload: 851
1310976538103: Received UDP payload: 851
1310976538105: Received UDP payload: 881
1310976538108: Received UDP payload: 698
1310976538110: UserClient decrement on (0,1) from (1,0) succeeded, value=19,latency=448
1310976538331: Received UDP payload: 12880
1310976538569: Received UDP payload: 851
1310976538572: Received UDP payload: 851
1310976538575: Received UDP payload: 881
1310976538583: Received UDP payload: 698
1310976538585: Received UDP payload: 881
1310976538588: Received UDP payload: 698
1310976538590: Received UDP payload: 851
1310976538593: Received UDP payload: 851
1310976538595: Received UDP payload: 851
1310976538648: Received UDP payload: 851
1310976538658: Received UDP payload: 851
1310976538749: Received UDP payload: 851
1310976538899: Received UDP payload: 13505
1310976539106: Received UDP payload: 698
1310976539109: Received UDP payload: 851
1310976539135: Received UDP payload: 851
1310976539165: Received UDP payload: 698
1310976539175: Received UDP payload: 881
1310976539205: Received UDP payload: 881
1310976539219: Received UDP payload: 698
1310976539239: Received UDP payload: 698
1310976539377: Received UDP payload: 14221
1310976539609: Received UDP payload: 698
1310976539614: Received UDP payload: 851
1310976539618: Received UDP payload: 851
1310976539622: Received UDP payload: 881
1310976539630: Received UDP payload: 698
1310976539638: Received UDP payload: 851
1310976539645: Received UDP payload: 851
1310976539652: Received UDP payload: 698
1310976539682: Received UDP payload: 851
1310976539691: Received UDP payload: 851
1310976539698: Received UDP payload: 698
1310976539845: Received UDP payload: 14199
1310976540113: Reading spot in (0,0)
1310976540142: Received UDP payload: 470
1310976540143: Sending UDP payload: 698
1310976540145: Received UDP payload: 14177
1310976540317: Received UDP payload: 470
1310976540320: Received UDP payload: 851
1310976540324: Received UDP payload: 13653
1310976540499: Received UDP payload: 881
1310976540501: Received UDP payload: 851
1310976540504: Received UDP payload: 698
1310976540507: UserClient read on (0,0) from (1,0)succeeded, value=18,latency=394
1310976540514: Received UDP payload: 698
1310976540520: Received UDP payload: 881
1310976540523: Received UDP payload: 698
1310976540528: Received UDP payload: 470
1310976540726: Received UDP payload: 13165
1310976540889: Received UDP payload: 470
1310976541283: Received UDP payload: 698
1310976541338: Received UDP payload: 698
1310976541372: Received UDP payload: 881
1310976541375: Received UDP payload: 698
1310976541377: Received UDP payload: 851
1310976541402: Received UDP payload: 881
1310976541415: Received UDP payload: 698
1310976541532: Received UDP payload: 470
1310976541599: Received UDP payload: 13585
1310976541801: Received UDP payload: 851
1310976541814: Received UDP payload: 698
1310976541826: Received UDP payload: 851
1310976541836: Received UDP payload: 851
1310976541844: Received UDP payload: 851
1310976541851: Received UDP payload: 851
1310976541869: Received UDP payload: 881
1310976541878: Received UDP payload: 698
1310976541884: Received UDP payload: 698
1310976541892: Received UDP payload: 851
1310976542354: Received UDP payload: 14199
1310976542508: Reading spot in (1,0)
1310976542610: Sending UDP payload: 698
1310976542611: Received UDP payload: 881
1310976542617: Received UDP payload: 13576
1310976542793: Received UDP payload: 698
1310976542796: Received UDP payload: 851
1310976542799: Received UDP payload: 851
1310976542801: Received UDP payload: 851
1310976542803: Received UDP payload: 698
1310976542806: Received UDP payload: 851
1310976542808: Received UDP payload: 881
1310976542830: Received UDP payload: 698
1310976542862: Received UDP payload: 698
1310976542911: Received UDP payload: 851
1310976542986: Received UDP payload: 881
1310976543042: Received UDP payload: 14206
1310976543254: Received UDP payload: 851
1310976543259: Received UDP payload: 881
1310976543262: Received UDP payload: 698
1310976543266: UserClient read on (1,0) from (1,0)succeeded, value=20,latency=758
1310976543274: Received UDP payload: 14758
1310976543473: Received UDP payload: 851
1310976543478: Received UDP payload: 851
1310976543481: Received UDP payload: 851
1310976543484: Received UDP payload: 698
1310976543487: Received UDP payload: 851
1310976543491: Received UDP payload: 881
1310976543505: Received UDP payload: 698
1310976543513: Received UDP payload: 851
1310976543523: Received UDP payload: 698
1310976543536: Received UDP payload: 851
1310976543548: Received UDP payload: 470
1310976543570: Received UDP payload: 881
1310976543611: Received UDP payload: 698
1310976543714: Received UDP payload: 14736
1310976543983: Received UDP payload: 698
1310976544004: Received UDP payload: 851
1310976544012: Received UDP payload: 851
1310976544032: Received UDP payload: 851
1310976544052: Received UDP payload: 698
1310976544359: Received UDP payload: 14692
1310976544617: Received UDP payload: 851
1310976544620: Received UDP payload: 470
1310976544696: Received UDP payload: 698
1310976544741: Received UDP payload: 470
1310976544767: Received UDP payload: 13755
1310976544789: Received UDP payload: 851
1310976544851: Received UDP payload: 698
1310976544870: Received UDP payload: 851
1310976544896: Received UDP payload: 881
1310976544900: Received UDP payload: 881
1310976544924: Received UDP payload: 698
1310976545201: Received UDP payload: 698
1310976545270: Releasing ticket in (0,1)
1310976545323: Sending UDP payload: 698
1310976545389: Received UDP payload: 851
1310976545425: Received UDP payload: 851
1310976545455: Received UDP payload: 851
1310976545481: Received UDP payload: 851
1310976545504: Received UDP payload: 881
1310976545549: Received UDP payload: 698
1310976545575: Received UDP payload: 881
1310976545589: Received UDP payload: 698
1310976545726: Received UDP payload: 14719
1310976546223: Received UDP payload: 698
1310976546248: Received UDP payload: 881
1310976546705: Received UDP payload: 698
1310976546730: Received UDP payload: 851
1310976546752: Received UDP payload: 851
1310976546757: Received UDP payload: 851
1310976546920: Received UDP payload: 851
1310976546976: Received UDP payload: 851
1310976547010: Received UDP payload: 851
1310976547079: Received UDP payload: 881
1310976547086: Received UDP payload: 851
1310976547095: Received UDP payload: 698
1310976547098: Received UDP payload: 698
1310976547100: UserClient increment on (0,1) from (1,0) succeeded, value=19,latency=1816
1310976547109: Received UDP payload: 698
1310976547115: Received UDP payload: 881
1310976547129: Received UDP payload: 698
1310976547131: Received UDP payload: 851
1310976547145: Received UDP payload: 851
1310976547147: Received UDP payload: 881
1310976547150: Received UDP payload: 881
1310976547304: Received UDP payload: 14384
1310976547532: Received UDP payload: 698
1310976547548: Received UDP payload: 851
1310976547570: Received UDP payload: 851
1310976547593: Received UDP payload: 698
1310976547614: Received UDP payload: 881
1310976547633: Received UDP payload: 698
1310976547660: Received UDP payload: 851
1310976547980: Received UDP payload: 14706
1310976548251: Received UDP payload: 851
1310976548257: Received UDP payload: 698
1310976548260: Received UDP payload: 851
1310976548262: Received UDP payload: 851
1310976548264: Received UDP payload: 851
1310976548268: Received UDP payload: 851
1310976548271: Received UDP payload: 881
1310976548303: Received UDP payload: 14231
1310976548522: Received UDP payload: 698
1310976548526: Received UDP payload: 13707
1310976548710: Received UDP payload: 851
1310976548716: Received UDP payload: 851
1310976548718: Received UDP payload: 851
1310976548720: Received UDP payload: 851
1310976548723: Received UDP payload: 698
1310976548725: Received UDP payload: 851
1310976548737: Received UDP payload: 881
1310976548846: Received UDP payload: 881
1310976548885: Received UDP payload: 698
1310976548887: moving from region (1,0), to (0,0)
1310976548890: sending LEADER_REQUEST
1310976548890: UserClient received REGION_CHANGE message.
1310976548902: Sending UDP payload: 470
1310976549102: Reading spot in (0,1)
1310976549156: Sending UDP payload: 698
1310976549298: Received UDP payload: 698
1310976549324: Received UDP payload: 851
1310976549436: Received UDP payload: 470
1310976549490: sending LEADER_REQUEST
1310976549525: Sending UDP payload: 470
1310976549645: Received UDP payload: 698
1310976549708: Received UDP payload: 881
1310976549735: Received UDP payload: 698
1310976549881: Received UDP payload: 698
1310976549921: Received UDP payload: 39579
1310976549986: heard LEADER_REPLY from 5104
1310976549990: now NONLEADER following LEADER 5104
1310976549998: Received UDP payload: 881
1310976550028: Received UDP payload: 698
1310976550030: UserClient read on (0,1) from (0,0)succeeded, value=19,latency=925
1310976550030: Received UDP payload: 881
1310976550039: Received UDP payload: 698
1310976550051: Received UDP payload: 470
1310976550229: Received UDP payload: 698
1310976550278: Received UDP payload: 881
1310976550871: Received UDP payload: 39579
1310976550997: Received UDP payload: 470
1310976551055: Received UDP payload: 470
