1310692415457: *** Opened log file for writing ***
1310692415458: *** Application started ***
1310692416403: *** benchmark starting ***
1310692416421: Reading spot in (1,0)
1310692418852: Parking read succeeded, spots=15,latency=2423
1310692419866: Requesting spot in (0,0)
1310692420226: Parking request succeeded, spots=18,latency=311
1310692421236: Reading spot in (0,0)
1310692421711: Parking read succeeded, spots=18,latency=424
1310692422749: Reading spot in (0,0)
1310692423087: Parking read succeeded, spots=19,latency=331
1310692424097: Releasing spot in (0,0)
1310692424490: Parking release succeeded, spots=20,latency=382
1310692425498: Reading spot in (1,1)
1310692425933: Parking read succeeded, spots=20,latency=427
1310692426943: Reading spot in (0,1)
1310692427749: Parking read succeeded, spots=20,latency=758
1310692428764: Reading spot in (1,1)
1310692429112: Parking read succeeded, spots=19,latency=300
1310692430122: Reading spot in (0,1)
1310692430528: Parking read succeeded, spots=20,latency=398
1310692431534: Reading spot in (1,0)
1310692432267: Parking read succeeded, spots=14,latency=726
1310692433275: Reading spot in (1,1)
1310692433640: Parking read succeeded, spots=19,latency=355
1310692434653: Reading spot in (1,1)
1310692435032: Parking read succeeded, spots=19,latency=368
1310692436042: Reading spot in (1,1)
1310692436400: Parking read succeeded, spots=19,latency=334
1310692437411: Reading spot in (0,1)
1310692437840: Parking read succeeded, spots=20,latency=423
1310692438853: Reading spot in (0,1)
1310692439277: Parking read succeeded, spots=20,latency=418
1310692440288: Reading spot in (1,1)
1310692440696: Parking read succeeded, spots=20,latency=395
1310692441705: Reading spot in (1,0)
1310692442080: Parking read succeeded, spots=15,latency=321
1310692443090: Reading spot in (0,0)
1310692443508: Parking read succeeded, spots=19,latency=385
1310692444518: Reading spot in (1,1)
1310692444893: Parking read succeeded, spots=20,latency=368
1310692445903: Reading spot in (0,1)
1310692446266: Parking read succeeded, spots=20,latency=356
1310692447277: Reading spot in (1,0)
1310692447676: Parking read succeeded, spots=15,latency=357
1310692448686: Reading spot in (0,1)
1310692449305: Parking read succeeded, spots=20,latency=572
1310692450315: Reading spot in (0,0)
1310692451172: Parking read succeeded, spots=19,latency=845
1310692452176: Reading spot in (0,0)
1310692453176: Parking read succeeded, spots=19,latency=987
1310692454179: Reading spot in (0,1)
