1310975646996: started, mId = 5110
1310975646996: region (-1, -1) out of bounds, dormant
1310975646997: UserClient started
1310975671981: Received UDP payload: 698
1310975676988: Received UDP payload: 698
1310975680601: Received UDP payload: 470
1310975681197: Received UDP payload: 470
1310975681802: Received UDP payload: 470
1310975682015: Received UDP payload: 698
1310975682070: Received UDP payload: 470
1310975682649: Received UDP payload: 470
1310975683261: Received UDP payload: 470
1310975686402: Received UDP payload: 851
1310975686448: Received UDP payload: 881
1310975686649: Received UDP payload: 11757
1310975687029: Received UDP payload: 698
1310975687101: Received UDP payload: 851
1310975688255: Received UDP payload: 851
1310975688640: Received UDP payload: 470
1310975688776: Received UDP payload: 470
1310975688848: Received UDP payload: 11199
1310975688955: Reading spot in (0,1)
1310975688964: Received UDP payload: 11199
1310975689022: Sending UDP payload: 698
1310975689046: Received UDP payload: 851
1310975689088: Received UDP payload: 851
1310975689422: Received UDP payload: 470
1310975689521: Received UDP payload: 851
1310975689553: Received UDP payload: 698
1310975689943: Received UDP payload: 470
1310975690001: Received UDP payload: 470
1310975690147: Received UDP payload: 11222
1310975690175: Received UDP payload: 851
1310975690202: Received UDP payload: 470
1310975690234: Received UDP payload: 470
1310975690514: Received UDP payload: 11222
1310975690602: Received UDP payload: 470
1310975690762: Received UDP payload: 851
1310975691392: Received UDP payload: 851
1310975691431: Received UDP payload: 698
1310975691587: Received UDP payload: 698
1310975691611: Received UDP payload: 851
1310975692611: Received UDP payload: 698
1310975692645: Received UDP payload: 851
1310975692657: Received UDP payload: 851
1310975692764: Received UDP payload: 698
1310975692808: Received UDP payload: 470
1310975692828: Received UDP payload: 851
1310975692856: Received UDP payload: 881
1310975692886: Received UDP payload: 698
1310975692916: moving from region (-1,-1), to (0,0)
1310975692919: sending LEADER_REQUEST
1310975692919: UserClient received REGION_CHANGE message.
1310975692920: Sending UDP payload: 470
1310975693143: Received UDP payload: 11344
1310975693172: heard LEADER_REPLY from 5107
1310975693174: now NONLEADER following LEADER 5107
1310975693211: Received UDP payload: 851
1310975693231: Received UDP payload: 881
1310975693267: Received UDP payload: 851
1310975693406: Received UDP payload: 470
1310975693427: Received UDP payload: 11046
1310975693907: Received UDP payload: 851
1310975693939: Received UDP payload: 851
1310975693953: Received UDP payload: 698
1310975693958: UserClient request timed out. (0,1)=?
1310975693959: Requesting spot in (0,0)
1310975693960: Sending UDP payload: 698
1310975693981: Received UDP payload: 851
1310975693990: Received UDP payload: 881
1310975693997: Received UDP payload: 698
1310975694000: UserClient decrement on (0,0) from (0,0) succeeded, value=18,latency=41
1310975694017: Received UDP payload: 698
1310975694074: Received UDP payload: 851
1310975694084: Received UDP payload: 881
1310975694092: Received UDP payload: 698
1310975694199: Received UDP payload: 470
1310975694243: Received UDP payload: 470
1310975694563: Received UDP payload: 851
1310975694591: Received UDP payload: 470
1310975694857: Received UDP payload: 470
1310975694896: Received UDP payload: 698
