1310976778947: started, mId = 5110
1310976778948: region (-1, -1) out of bounds, dormant
1310976778951: UserClient started
1310976787173: Received UDP payload: 698
1310976792207: Received UDP payload: 698
1310976792991: Received UDP payload: 470
1310976793603: Received UDP payload: 470
1310976794035: Received UDP payload: 470
1310976794183: Received UDP payload: 470
1310976794626: Received UDP payload: 470
1310976795238: Received UDP payload: 470
1310976797198: Received UDP payload: 698
1310976797567: Received UDP payload: 470
1310976797738: Received UDP payload: 470
1310976797867: moving from region (-1,-1), to (1,0)
1310976797868: sending LEADER_REQUEST
1310976797925: Sending UDP payload: 470
1310976797926: UserClient received REGION_CHANGE message.
1310976798168: Received UDP payload: 470
1310976798249: Received UDP payload: 851
1310976798290: Received UDP payload: 881
1310976798330: Received UDP payload: 470
1310976798470: sending LEADER_REQUEST
1310976798500: Sending UDP payload: 470
1310976798577: Received UDP payload: 12357
1310976798818: Received UDP payload: 12353
1310976798822: Received UDP payload: 11659
1310976798894: Received UDP payload: 11659
1310976798960: Received UDP payload: 470
1310976799012: Received UDP payload: 470
1310976799031: Received UDP payload: 470
1310976799103: Received UDP payload: 470
1310976799312: Received UDP payload: 11659
1310976799337: Received UDP payload: 698
1310976799568: Received UDP payload: 470
1310976799600: Received UDP payload: 470
1310976799814: Requesting spot in (0,0)
1310976799853: Sending UDP payload: 698
1310976800169: Received UDP payload: 470
1310976800192: Received UDP payload: 470
1310976800228: Received UDP payload: 698
1310976800291: Received UDP payload: 851
1310976800324: Received UDP payload: 698
1310976800573: Received UDP payload: 470
1310976800593: Received UDP payload: 470
1310976800804: Received UDP payload: 11686
1310976800927: Received UDP payload: 851
1310976800960: Received UDP payload: 881
1310976801394: Received UDP payload: 11642
1310976801507: Received UDP payload: 851
1310976801746: Received UDP payload: 470
1310976802245: Received UDP payload: 698
1310976802274: Received UDP payload: 698
1310976802291: Received UDP payload: 851
1310976802295: Received UDP payload: 698
1310976802334: Received UDP payload: 698
1310976802348: Received UDP payload: 851
1310976802394: Received UDP payload: 881
1310976802449: Received UDP payload: 698
1310976802868: Received UDP payload: 851
1310976802970: Received UDP payload: 851
1310976803016: Received UDP payload: 881
1310976803312: Received UDP payload: 11489
1310976803555: Received UDP payload: 11736
1310976803560: heard LEADER_REPLY from 5106
1310976803561: now NONLEADER following LEADER 5106
1310976803567: Received UDP payload: 698
1310976803575: Received UDP payload: 851
1310976803584: Received UDP payload: 881
1310976803587: Received UDP payload: 12079
1310976803760: Received UDP payload: 698
1310976803765: Received UDP payload: 851
1310976803769: Received UDP payload: 851
1310976803805: Received UDP payload: 851
1310976803835: Received UDP payload: 851
1310976803842: Received UDP payload: 698
1310976803856: Received UDP payload: 851
1310976803876: Received UDP payload: 881
1310976803892: Received UDP payload: 698
1310976804081: Received UDP payload: 470
1310976804101: Received UDP payload: 12786
1310976804332: Received UDP payload: 851
1310976804347: Received UDP payload: 698
1310976804363: Received UDP payload: 851
1310976804384: Received UDP payload: 881
