1310975528975: started, mId = 5110
1310975528975: region (-1, -1) out of bounds, dormant
1310975528976: UserClient started
1310975529847: Received UDP payload: 698
1310975529899: Received UDP payload: 851
1310975529954: Received UDP payload: 881
1310975529972: Received UDP payload: 698
1310975529994: Received UDP payload: 698
1310975530011: Received UDP payload: 851
1310975530025: Received UDP payload: 881
1310975530042: Received UDP payload: 698
1310975530099: Received UDP payload: 698
1310975530144: Received UDP payload: 851
1310975530205: Received UDP payload: 698
1310975530452: Received UDP payload: 470
1310975530556: Received UDP payload: 3298
1310975530813: Received UDP payload: 698
1310975530938: Received UDP payload: 698
1310975530973: Received UDP payload: 851
1310975531302: Received UDP payload: 851
1310975531897: Received UDP payload: 851
1310975531947: Received UDP payload: 851
1310975532039: Received UDP payload: 698
1310975532105: Received UDP payload: 698
1310975532132: Received UDP payload: 698
1310975532135: Received UDP payload: 851
1310975532140: Received UDP payload: 851
1310975532169: Received UDP payload: 881
1310975532179: Received UDP payload: 881
1310975532185: Received UDP payload: 698
1310975532192: Received UDP payload: 698
1310975532453: Received UDP payload: 470
1310975532521: Received UDP payload: 851
1310975532560: Received UDP payload: 851
1310975532568: Received UDP payload: 698
1310975533151: Received UDP payload: 851
1310975533164: Received UDP payload: 698
1310975533211: Requesting spot in (0,0)
1310975533269: Sending UDP payload: 698
1310975533389: Received UDP payload: 851
1310975533439: Received UDP payload: 881
1310975533454: Received UDP payload: 698
1310975533471: Received UDP payload: 470
1310975533683: Received UDP payload: 698
1310975533763: Received UDP payload: 851
1310975533843: Received UDP payload: 881
1310975533852: Received UDP payload: 698
1310975533890: Received UDP payload: 698
1310975534209: Received UDP payload: 698
1310975534240: Received UDP payload: 851
1310975534278: Received UDP payload: 698
1310975534297: Received UDP payload: 851
1310975534309: Received UDP payload: 851
1310975534317: Received UDP payload: 881
1310975534336: Received UDP payload: 698
1310975534552: Received UDP payload: 698
1310975534587: Received UDP payload: 851
1310975535203: Received UDP payload: 698
1310975535236: Received UDP payload: 851
1310975535255: Received UDP payload: 851
1310975535259: Received UDP payload: 851
1310975535262: Received UDP payload: 470
1310975535267: Received UDP payload: 881
1310975535273: Received UDP payload: 698
1310975535279: Received UDP payload: 698
1310975535559: Received UDP payload: 851
1310975535803: Received UDP payload: 470
1310975535837: Received UDP payload: 851
1310975535879: Received UDP payload: 698
1310975535891: Received UDP payload: 851
1310975535907: Received UDP payload: 698
1310975535924: Received UDP payload: 851
1310975536182: Received UDP payload: 851
1310975536364: Received UDP payload: 698
1310975536398: Received UDP payload: 851
1310975536414: Received UDP payload: 470
1310975536426: Received UDP payload: 851
1310975536434: Received UDP payload: 881
1310975536441: Received UDP payload: 698
1310975536448: Received UDP payload: 698
1310975536790: Received UDP payload: 851
1310975536822: Received UDP payload: 851
1310975536837: Received UDP payload: 698
1310975537072: Received UDP payload: 698
1310975537312: Received UDP payload: 698
1310975537385: Received UDP payload: 851
1310975537404: Received UDP payload: 881
1310975538019: Received UDP payload: 851
1310975538217: UserClient request timed out. (0,0)=?
1310975538218: Requesting spot in (1,0)
1310975538270: Sending UDP payload: 698
1310975538339: Received UDP payload: 851
1310975538378: Received UDP payload: 470
1310975538418: Received UDP payload: 881
1310975538477: Received UDP payload: 698
1310975538513: Received UDP payload: 698
1310975538520: Received UDP payload: 851
1310975538523: Received UDP payload: 851
1310975538527: Received UDP payload: 698
1310975538539: Received UDP payload: 851
1310975538610: Received UDP payload: 851
1310975538619: Received UDP payload: 851
1310975538628: Received UDP payload: 698
1310975538682: Received UDP payload: 881
1310975538700: Received UDP payload: 698
1310975538818: Received UDP payload: 698
1310975538864: Received UDP payload: 851
1310975538903: Received UDP payload: 881
1310975538912: Received UDP payload: 698
1310975538915: Received UDP payload: 698
1310975539491: Received UDP payload: 851
1310975539536: Received UDP payload: 851
1310975539541: Received UDP payload: 851
1310975540127: Received UDP payload: 851
1310975540164: Received UDP payload: 851
1310975540173: Received UDP payload: 851
1310975540214: Received UDP payload: 698
1310975540711: Received UDP payload: 698
1310975540745: Received UDP payload: 698
1310975540759: Received UDP payload: 851
1310975540767: Received UDP payload: 851
1310975540775: Received UDP payload: 881
1310975540785: Received UDP payload: 851
1310975540793: Received UDP payload: 851
1310975540801: Received UDP payload: 698
1310975540808: Received UDP payload: 698
1310975540814: Received UDP payload: 698
1310975540825: Received UDP payload: 881
1310975540836: Received UDP payload: 698
1310975540852: Received UDP payload: 698
1310975540885: Received UDP payload: 698
1310975540898: Received UDP payload: 851
1310975540946: Received UDP payload: 881
1310975540964: Received UDP payload: 698
1310975541173: Received UDP payload: 487
1310975541213: Received UDP payload: 470
1310975541662: Received UDP payload: 3158
1310975541715: Received UDP payload: 487
1310975541906: moving from region (-1,-1), to (1,1)
1310975541908: sending LEADER_REQUEST
1310975541933: Sending UDP payload: 470
1310975541937: UserClient received REGION_CHANGE message.
1310975542081: Received UDP payload: 698
1310975542317: Received UDP payload: 470
1310975542471: Received UDP payload: 470
1310975542510: sending LEADER_REQUEST
1310975542512: Sending UDP payload: 470
1310975542805: Received UDP payload: 698
1310975542839: Received UDP payload: 851
1310975542884: Received UDP payload: 698
1310975542899: Received UDP payload: 698
1310975542901: Received UDP payload: 851
1310975542904: Received UDP payload: 851
1310975542907: Received UDP payload: 851
1310975542911: Received UDP payload: 698
1310975542913: Received UDP payload: 470
1310975542978: Received UDP payload: 698
1310975542988: Received UDP payload: 851
1310975543079: Received UDP payload: 881
1310975543110: Received UDP payload: 698
1310975543114: sending LEADER_REQUEST
1310975543126: Sending UDP payload: 470
1310975543219: UserClient request timed out. (1,0)=?
1310975543220: Requesting spot in (0,0)
1310975543227: Sending UDP payload: 698
1310975543423: LEADER_REQUEST timed out
1310975543521: Received UDP payload: 470
1310975543826: Received UDP payload: 851
1310975543862: Received UDP payload: 851
1310975543876: Received UDP payload: 851
1310975543884: Received UDP payload: 698
1310975543967: Received UDP payload: 470
1310975544048: Received UDP payload: 3543
1310975544070: Received UDP payload: 851
1310975544409: Received UDP payload: 851
1310975544443: Received UDP payload: 851
1310975544477: Received UDP payload: 851
1310975544554: Received UDP payload: 470
1310975544641: Received UDP payload: 3543
1310975544663: Received UDP payload: 851
1310975545057: Received UDP payload: 851
1310975545094: Received UDP payload: 851
1310975545125: Received UDP payload: 698
1310975545134: Received UDP payload: 698
1310975545136: Received UDP payload: 698
1310975545155: Received UDP payload: 851
1310975545269: Received UDP payload: 851
1310975545282: Received UDP payload: 698
1310975545352: Received UDP payload: 698
1310975545869: Received UDP payload: 698
1310975545919: Received UDP payload: 851
1310975546122: Received UDP payload: 3141
1310975546220: cloud rejected leadership request or request failed, wait to retry
1310975546228: heard LEADER_REPLY from 5107
1310975546229: now NONLEADER following LEADER 5107
1310975546530: Received UDP payload: 851
1310975546594: Received UDP payload: 881
1310975546630: Received UDP payload: 698
1310975547106: Received UDP payload: 698
1310975547132: Received UDP payload: 698
1310975547152: Received UDP payload: 851
1310975547391: Received UDP payload: 698
1310975547461: Received UDP payload: 851
1310975547521: Received UDP payload: 881
1310975547555: Received UDP payload: 698
1310975547883: Received UDP payload: 698
1310975547914: Received UDP payload: 851
1310975547952: Received UDP payload: 881
1310975547986: Received UDP payload: 698
1310975548092: Received UDP payload: 851
1310975548226: UserClient request timed out. (0,0)=?
1310975548228: Requesting spot in (0,1)
