1310974416660: started, mId = 5110
1310974416661: region (-1, -1) out of bounds, dormant
1310974416661: UserClient started
1310974437631: Received UDP payload: 698
1310974439131: Received UDP payload: 698
1310974440730: Received UDP payload: 698
1310974442590: Received UDP payload: 698
1310974444111: Received UDP payload: 698
1310974445709: Received UDP payload: 698
1310974449133: Received UDP payload: 698
1310974450730: Received UDP payload: 698
1310974455748: Received UDP payload: 698
1310974460765: Received UDP payload: 698
1310974465782: Received UDP payload: 698
1310974468017: Received UDP payload: 698
1310974470803: Received UDP payload: 698
1310974473014: Received UDP payload: 698
1310974475823: Received UDP payload: 698
1310974478047: Received UDP payload: 698
1310974480834: Received UDP payload: 698
1310974483079: Received UDP payload: 698
1310974485854: Received UDP payload: 698
1310974488107: Received UDP payload: 698
1310974490873: Received UDP payload: 698
1310974493131: Received UDP payload: 698
1310974498165: Received UDP payload: 698
1310974503194: Received UDP payload: 698
1310974508215: Received UDP payload: 698
1310974513224: Received UDP payload: 698
1310974518250: Received UDP payload: 698
1310974523276: Received UDP payload: 698
1310974528290: Received UDP payload: 698
1310974529737: Received UDP payload: 470
1310974530339: Received UDP payload: 470
1310974530398: Received UDP payload: 470
1310974530712: Received UDP payload: 470
1310974530925: Received UDP payload: 470
1310974530975: Received UDP payload: 470
1310974531298: Received UDP payload: 470
1310974531573: Received UDP payload: 470
1310974531900: Received UDP payload: 470
1310974532399: Received UDP payload: 470
1310974532649: Received UDP payload: 698
1310974532992: Received UDP payload: 470
1310974533330: Received UDP payload: 698
1310974533583: Received UDP payload: 470
1310974534052: Received UDP payload: 3180
1310974534082: Received UDP payload: 3197
1310974534433: Received UDP payload: 3315
1310974535091: Received UDP payload: 698
1310974535155: Received UDP payload: 470
1310974535175: Received UDP payload: 851
1310974535209: Received UDP payload: 881
1310974535232: Received UDP payload: 698
1310974535246: Received UDP payload: 3332
1310974536852: Received UDP payload: 470
1310974536913: Received UDP payload: 3424
1310974536931: Received UDP payload: 470
1310974536960: Received UDP payload: 3184
1310974537663: Received UDP payload: 698
1310974537706: Received UDP payload: 851
1310974537768: Received UDP payload: 881
1310974537794: Received UDP payload: 698
1310974537809: Received UDP payload: 470
1310974538596: Received UDP payload: 698
1310974538665: Received UDP payload: 851
1310974538720: Received UDP payload: 881
1310974538744: Received UDP payload: 698
1310974539510: Received UDP payload: 698
1310974539587: Received UDP payload: 851
1310974539644: Received UDP payload: 881
1310974539657: Received UDP payload: 698
1310974539712: Received UDP payload: 698
1310974539726: Received UDP payload: 851
1310974539750: Received UDP payload: 881
1310974539762: Received UDP payload: 698
1310974539850: Received UDP payload: 698
1310974539924: Received UDP payload: 851
1310974539981: Received UDP payload: 881
1310974540005: Received UDP payload: 698
1310974540331: Received UDP payload: 470
1310974540442: Received UDP payload: 3310
1310974542070: Received UDP payload: 698
1310974542130: Received UDP payload: 851
1310974542192: Received UDP payload: 881
1310974542220: Received UDP payload: 698
1310974542963: Received UDP payload: 470
1310974543573: Received UDP payload: 470
1310974543603: Received UDP payload: 470
1310974543618: Received UDP payload: 698
1310974543676: Received UDP payload: 851
1310974543727: Received UDP payload: 3297
1310974543744: Received UDP payload: 881
1310974543813: Received UDP payload: 698
1310974544088: Received UDP payload: 470
1310974544180: Received UDP payload: 470
1310974544269: Received UDP payload: 698
1310974544313: Received UDP payload: 851
1310974544368: Received UDP payload: 881
1310974544399: Received UDP payload: 698
1310974544531: Received UDP payload: 698
1310974544591: Received UDP payload: 851
1310974544644: Received UDP payload: 698
1310974544905: Received UDP payload: 470
1310974545027: Received UDP payload: 3293
1310974545110: Received UDP payload: 698
1310974545173: Received UDP payload: 851
1310974545238: Received UDP payload: 881
1310974545279: Received UDP payload: 698
1310974545491: Received UDP payload: 851
1310974546111: Received UDP payload: 698
1310974546132: Received UDP payload: 851
1310974546160: Received UDP payload: 851
1310974546344: Reading spot in (0,0)
1310974546382: Sending UDP payload: 698
1310974546396: Received UDP payload: 698
1310974546421: Received UDP payload: 851
1310974546445: Received UDP payload: 851
1310974546451: Received UDP payload: 698
1310974546459: Received UDP payload: 881
1310974546482: Received UDP payload: 698
1310974546498: Received UDP payload: 881
1310974546509: Received UDP payload: 698
1310974546520: Received UDP payload: 851
1310974546531: Received UDP payload: 698
1310974546542: Received UDP payload: 698
1310974546551: Received UDP payload: 881
1310974546553: Received UDP payload: 698
1310974546719: Received UDP payload: 851
1310974546767: Received UDP payload: 698
1310974546914: Received UDP payload: 470
1310974547119: Received UDP payload: 851
1310974547151: Received UDP payload: 698
1310974547172: Received UDP payload: 851
