1310975220408: started, mId = 5110
1310975220409: region (-1, -1) out of bounds, dormant
1310975220410: UserClient started
1310975229411: Received UDP payload: 698
1310975229589: Received UDP payload: 470
1310975230034: Received UDP payload: 470
1310975230179: Received UDP payload: 470
1310975230639: Received UDP payload: 470
1310975230779: Received UDP payload: 470
1310975231244: Received UDP payload: 470
1310975231545: Received UDP payload: 470
1310975232143: Received UDP payload: 470
1310975232770: Received UDP payload: 470
1310975233477: Received UDP payload: 851
1310975233510: Received UDP payload: 881
1310975233656: Received UDP payload: 11046
1310975234415: Received UDP payload: 698
1310975234438: Received UDP payload: 851
1310975234539: Received UDP payload: 698
1310975234604: Received UDP payload: 470
1310975234623: Received UDP payload: 851
1310975235181: Received UDP payload: 470
1310975235320: Received UDP payload: 851
1310975235533: Received UDP payload: 470
1310975235794: Received UDP payload: 470
1310975235961: Received UDP payload: 470
1310975235979: Received UDP payload: 851
1310975236000: Received UDP payload: 851
1310975236089: Received UDP payload: 470
1310975236439: Received UDP payload: 470
1310975236548: Received UDP payload: 470
1310975236610: Received UDP payload: 851
1310975236634: Received UDP payload: 851
1310975236655: Received UDP payload: 698
1310975236670: Received UDP payload: 470
1310975236688: Received UDP payload: 470
1310975237136: Received UDP payload: 470
1310975237246: Received UDP payload: 851
1310975237270: Received UDP payload: 698
1310975237290: Received UDP payload: 470
1310975237879: Received UDP payload: 470
1310975238651: Received UDP payload: 698
1310975238673: Received UDP payload: 851
1310975238696: Received UDP payload: 881
1310975238698: Received UDP payload: 698
1310975239190: Received UDP payload: 851
1310975239214: Received UDP payload: 881
1310975239331: Received UDP payload: 698
1310975239390: Received UDP payload: 11046
1310975239409: Received UDP payload: 851
1310975239432: Received UDP payload: 698
1310975239507: Received UDP payload: 11063
1310975239554: Received UDP payload: 851
1310975239608: Received UDP payload: 698
1310975239643: Received UDP payload: 11063
1310975240431: Received UDP payload: 851
1310975240534: Received UDP payload: 698
1310975240573: Received UDP payload: 470
1310975240636: Received UDP payload: 851
1310975240715: Received UDP payload: 698
1310975240746: Received UDP payload: 851
1310975240820: Received UDP payload: 698
1310975240904: Received UDP payload: 851
1310975240973: Received UDP payload: 881
1310975240998: Received UDP payload: 698
1310975241022: Received UDP payload: 851
1310975241149: Received UDP payload: 470
1310975241358: Received UDP payload: 698
1310975241503: Received UDP payload: 851
1310975241603: Received UDP payload: 698
1310975241661: Received UDP payload: 851
1310975241687: Received UDP payload: 851
1310975241703: Received UDP payload: 698
1310975241705: Received UDP payload: 851
1310975241727: Received UDP payload: 470
1310975242133: Received UDP payload: 851
1310975242305: Received UDP payload: 851
1310975242782: Received UDP payload: 851
1310975242806: Received UDP payload: 851
1310975242941: Received UDP payload: 851
