1310975038584: started, mId = 5106
1310975038585: region (-1, -1) out of bounds, dormant
1310975038586: UserClient started
1310975049624: Received UDP payload: 470
1310975050237: Received UDP payload: 470
1310975050830: Received UDP payload: 470
1310975053572: Received UDP payload: 3586
1310975058858: Received UDP payload: 698
1310975059616: Received UDP payload: 470
1310975061885: Received UDP payload: 470
1310975062472: Received UDP payload: 470
1310975063069: Received UDP payload: 470
1310975063920: Received UDP payload: 698
1310975067107: Received UDP payload: 470
1310975067738: Received UDP payload: 470
1310975068345: Received UDP payload: 470
1310975068506: Received UDP payload: 470
1310975068928: Received UDP payload: 698
1310975069084: Received UDP payload: 470
1310975069613: Received UDP payload: 470
1310975069690: Received UDP payload: 470
1310975071020: Received UDP payload: 3586
1310975071128: Received UDP payload: 470
1310975071703: Received UDP payload: 470
1310975071866: Received UDP payload: 470
1310975072307: Received UDP payload: 470
1310975073139: Received UDP payload: 3804
1310975073715: Received UDP payload: 851
1310975073771: Received UDP payload: 698
1310975073958: Received UDP payload: 698
1310975076215: Received UDP payload: 470
1310975078988: Received UDP payload: 698
1310975079329: Received UDP payload: 470
1310975079473: Received UDP payload: 3603
1310975079621: Received UDP payload: 470
1310975080026: Received UDP payload: 470
1310975080124: Received UDP payload: 3603
1310975080773: Received UDP payload: 698
1310975080835: Received UDP payload: 851
1310975081233: Received UDP payload: 698
1310975081265: Received UDP payload: 851
1310975081280: Received UDP payload: 881
1310975081283: Received UDP payload: 698
1310975081839: Received UDP payload: 851
1310975081882: Received UDP payload: 470
1310975082463: Received UDP payload: 851
1310975082805: Received UDP payload: 698
1310975082835: Received UDP payload: 851
1310975082862: Received UDP payload: 881
1310975082873: Received UDP payload: 698
1310975083092: Received UDP payload: 851
1310975083133: Received UDP payload: 698
1310975083297: Received UDP payload: 698
1310975083338: Received UDP payload: 851
1310975083392: Received UDP payload: 881
1310975083412: Received UDP payload: 698
1310975084007: Received UDP payload: 698
1310975084070: Received UDP payload: 851
1310975084138: Received UDP payload: 881
1310975084187: Received UDP payload: 698
1310975084607: moving from region (-1,-1), to (0,0)
1310975084611: sending LEADER_REQUEST
1310975084658: Sending UDP payload: 470
1310975084663: UserClient received REGION_CHANGE message.
1310975084767: Received UDP payload: 3468
1310975084778: heard LEADER_REPLY from 5105
1310975084779: now NONLEADER following LEADER 5105
1310975084906: Received UDP payload: 698
1310975084965: Received UDP payload: 851
1310975085175: Received UDP payload: 698
1310975085236: Received UDP payload: 851
1310975085441: Received UDP payload: 698
1310975085475: Received UDP payload: 851
1310975085537: Received UDP payload: 881
1310975085555: Received UDP payload: 698
1310975086038: Received UDP payload: 851
1310975086100: Received UDP payload: 698
1310975086151: Received UDP payload: 851
1310975086223: Received UDP payload: 470
1310975086278: Received UDP payload: 698
1310975086335: Received UDP payload: 851
1310975086377: Received UDP payload: 881
1310975086380: Received UDP payload: 698
1310975086386: Received UDP payload: 470
1310975086652: Received UDP payload: 851
1310975086773: Received UDP payload: 851
1310975086820: Requesting spot in (0,1)
1310975086866: Sending UDP payload: 698
1310975086886: Received UDP payload: 470
1310975086935: Received UDP payload: 851
1310975086987: Received UDP payload: 881
1310975087018: Received UDP payload: 470
1310975087034: Received UDP payload: 698
1310975087036: UserClient decrement on (0,1) from (0,0) succeeded, value=18,latency=209
1310975087235: Received UDP payload: 487
1310975087286: Received UDP payload: 470
1310975087310: Received UDP payload: 851
1310975087331: Received UDP payload: 698
1310975087360: Received UDP payload: 851
1310975087366: Received UDP payload: 698
1310975087426: Received UDP payload: 470
1310975087581: Received UDP payload: 470
1310975087604: Received UDP payload: 698
1310975087624: Received UDP payload: 851
1310975087674: Received UDP payload: 3826
1310975087721: Received UDP payload: 487
1310975087756: Received UDP payload: 881
1310975088081: Received UDP payload: 470
1310975088422: Received UDP payload: 698
1310975088506: Received UDP payload: 851
1310975088598: sending LEADER_REQUEST
1310975088605: Sending UDP payload: 470
1310975088714: Received UDP payload: 3560
1310975088719: heard LEADER_REPLY from 5105
1310975088719: now NONLEADER following LEADER 5105
1310975089041: Releasing ticket in (0,1)
1310975089085: Sending UDP payload: 698
1310975089148: Received UDP payload: 851
1310975089335: Received UDP payload: 698
1310975089385: Received UDP payload: 851
1310975089420: Received UDP payload: 698
1310975089464: Received UDP payload: 881
1310975089522: Received UDP payload: 698
1310975089729: Received UDP payload: 851
1310975090062: Received UDP payload: 698
1310975090128: Received UDP payload: 851
1310975090324: Received UDP payload: 470
1310975090374: Received UDP payload: 851
1310975090410: Received UDP payload: 851
1310975090418: Received UDP payload: 487
1310975090420: heard LEADER_ELECT from node 5105, responding LEADER_NOMINATE
1310975090422: Sending UDP payload: 470
1310975090452: Received UDP payload: 470
1310975090886: Received UDP payload: 3796
1310975090909: received LEADER_CONFIRM from 5105, replying LEADER_CONFIRM_ACK
1310975090910: waiting to give old leader time to release
1310975090935: Received UDP payload: 470
1310975090950: Sending UDP payload: 487
1310975091093: Received UDP payload: 698
1310975091545: Received UDP payload: 470
1310975091584: Received UDP payload: 698
1310975092656: Received UDP payload: 698
1310975093291: Received UDP payload: 470
1310975093463: Received UDP payload: 698
1310975093909: Received UDP payload: 470
1310975094051: UserClient request timed out. (0,1)=?
1310975094065: Reading spot in (1,0)
1310975094094: Sending UDP payload: 698
1310975094437: Received UDP payload: 698
1310975094511: Received UDP payload: 470
1310975095050: Received UDP payload: 698
1310975095874: Received UDP payload: 470
1310975096122: Received UDP payload: 698
1310975096219: Received UDP payload: 470
1310975096492: Received UDP payload: 470
1310975096591: Received UDP payload: 698
1310975097079: Received UDP payload: 470
1310975097613: Received UDP payload: 698
1310975098455: Received UDP payload: 698
1310975099067: Received UDP payload: 3809
1310975099077: UserClient request timed out. (1,0)=?
1310975099088: Releasing ticket in (0,1)
1310975099139: Received UDP payload: 470
1310975099142: Sending UDP payload: 698
1310975099445: Received UDP payload: 698
1310975099652: Received UDP payload: 851
1310975099688: Received UDP payload: 698
1310975100082: Received UDP payload: 698
1310975100267: Received UDP payload: 851
1310975100342: Received UDP payload: 881
1310975100360: Received UDP payload: 698
1310975100574: cloud accepted leadership request, returned csm bytes size 2598
1310975100635: CSMLayer starting
1310975100643: UserServer started.
1310975100644: loaded csm data from old leader
1310975100697: Sending UDP payload: 3779
1310975100699: now fully up as LEADER
1310975100699: heard LEADER_REQUEST from node 5107, responding LEADER_REPLY
1310975100737: Sending UDP payload: 3796
1310975100739: heard LEADER_REQUEST from node 5107, responding LEADER_REPLY
1310975100769: Sending UDP payload: 3796
1310975100771: heard LEADER_REQUEST from node 5107, responding LEADER_REPLY
1310975100803: Sending UDP payload: 3796
1310975100805: Sending UDP payload: 470
1310975101144: Received UDP payload: 698
1310975101248: Request timed out, send failure PROC_REPLY 3:52 (0,1)->(0,0)
1310975101270: Dispatching CSMOp PROC_REPLY 3:52 (0,1)->(0,0)
1310975101293: Sending UDP payload: 851
1310975101295: Request timed out, send failure PROC_REPLY 1:53 (0,1)->(0,0)
1310975101295: Dispatching CSMOp PROC_REPLY 1:53 (0,1)->(0,0)
1310975101295: Request timed out, send failure PROC_REPLY 3:45 (1,0)->(0,0)
1310975101296: Dispatching CSMOp PROC_REPLY 3:45 (1,0)->(0,0)
1310975101298: Received PROC_REPLY 3:52 (0,1)->(0,0), handing to UserServer
1310975101301: Procedure 3:52 on (0,1) timed out, sending failure reply to client
1310975101303: Sending UDP payload: 851
1310975101306: Received PROC_REPLY 1:53 (0,1)->(0,0), handing to UserServer
1310975101306: Procedure 1:53 on (0,1) timed out, sending failure reply to client
1310975101308: Sending UDP payload: 851
1310975101314: Received PROC_REPLY 3:45 (1,0)->(0,0), handing to UserServer
1310975101315: Procedure 3:45 on (1,0) timed out, sending failure reply to client
1310975101323: Sending UDP payload: 698
1310975101325: Sending UDP payload: 698
1310975101327: Sending UDP payload: 698
1310975101577: Received UDP payload: 698
1310975102058: Received UDP payload: 470
1310975102418: Received UDP payload: 698
1310975102470: Received UDP payload: 851
1310975102542: Received UDP payload: 881
1310975102614: Received UDP payload: 698
1310975102646: Received UDP payload: 698
1310975102680: Received UDP payload: 470
1310975103161: Received UDP payload: 470
1310975103276: Received UDP payload: 470
1310975103490: Received UDP payload: 470
1310975103561: Received UDP payload: 698
1310975103586: UserServer handling request in (0,0)
1310975103598: Sending PROC_REQUEST 1:55 (0,0)->(1,1)
1310975103605: Dispatching CSMOp PROC_REQUEST 1:55 (0,0)->(1,1)
1310975103622: Sending UDP payload: 851
1310975103728: Received UDP payload: 881
1310975103768: Received PROC_REPLY 1:55 (1,1)->(0,0), handing to UserServer
1310975103776: Received UDP payload: 470
1310975103778: Procedure 1:55 on (1,1) successful
1310975103806: Sending UDP payload: 698
1310975104079: Received UDP payload: 470
1310975104097: UserClient request timed out. (0,1)=?
1310975104105: Reading spot in (0,1)
1310975104134: Sending UDP payload: 698
1310975104145: UserServer handling request in (0,0)
