1310974034002: started, mId = 5106
1310974034002: region (-1, -1) out of bounds, dormant
1310974034010: UserClient started
1310974105513: Received UDP payload: 470
1310974106090: Received UDP payload: 470
1310974106688: Received UDP payload: 470
1310974108703: Received UDP payload: 698
1310974109460: Received UDP payload: 470
1310974109590: Received UDP payload: 470
1310974110035: Received UDP payload: 470
1310974110171: Received UDP payload: 470
1310974110642: Received UDP payload: 470
1310974110769: Received UDP payload: 470
1310974111118: Received UDP payload: 470
1310974111674: Received UDP payload: 470
1310974112116: moving from region (-1,-1), to (0,0)
1310974112118: sending LEADER_REQUEST
1310974112179: Sending UDP payload: 470
1310974112180: UserClient received REGION_CHANGE message.
1310974112215: Received UDP payload: 470
1310974112282: Received UDP payload: 470
1310974112719: sending LEADER_REQUEST
1310974112734: Sending UDP payload: 470
1310974112776: Received UDP payload: 470
1310974113322: sending LEADER_REQUEST
1310974113339: Sending UDP payload: 470
1310974113396: Received UDP payload: 470
1310974113575: Received UDP payload: 470
1310974113627: LEADER_REQUEST timed out
1310974113867: Received UDP payload: 698
1310974114157: Received UDP payload: 470
1310974114219: Received UDP payload: 470
1310974114319: Received UDP payload: 470
1310974114423: Received UDP payload: 3198
1310974114452: Received UDP payload: 3215
1310974114482: Received UDP payload: 3215
1310974114523: Received UDP payload: 470
1310974114742: Received UDP payload: 3333
1310974114762: Received UDP payload: 470
1310974114785: Received UDP payload: 3350
1310974114810: Received UDP payload: 3350
1310974116124: Received UDP payload: 698
1310974116303: Received UDP payload: 698
1310974116428: cloud rejected leadership request or request failed, wait to retry
1310974116440: heard LEADER_REPLY from 5110
1310974116442: now NONLEADER following LEADER 5110
1310974117087: Received UDP payload: 698
1310974117153: Received UDP payload: 851
1310974117194: Received UDP payload: 881
1310974117199: Received UDP payload: 698
1310974117214: Received UDP payload: 698
1310974117329: Received UDP payload: 3180
1310974117358: Received UDP payload: 3197
1310974117415: Received UDP payload: 470
1310974117430: Received UDP payload: 3197
1310974117481: Received UDP payload: 3197
1310974117581: Received UDP payload: 3202
1310974118257: Received UDP payload: 470
1310974118350: Received UDP payload: 3202
1310974118730: Received UDP payload: 470
1310974118812: Received UDP payload: 470
1310974119263: Received UDP payload: 698
1310974119290: Received UDP payload: 851
1310974119307: Received UDP payload: 881
1310974119309: Received UDP payload: 698
1310974119543: Reading spot in (0,0)
1310974119578: Sending UDP payload: 698
1310974119651: Received UDP payload: 851
1310974119660: Received UDP payload: 881
1310974120592: Wait for previous action to complete.
1310974121078: Received UDP payload: 698
1310974121092: Wait for previous action to complete.
1310974121136: Received UDP payload: 851
1310974121144: Received UDP payload: 881
1310974121152: Received UDP payload: 698
1310974121600: Wait for previous action to complete.
1310974122038: Received UDP payload: 698
1310974122080: Received UDP payload: 851
1310974122182: Received UDP payload: 881
1310974122210: Received UDP payload: 698
1310974122356: Received UDP payload: 698
1310974122379: Received UDP payload: 851
1310974122425: Received UDP payload: 881
1310974122437: Received UDP payload: 698
1310974122775: Received UDP payload: 698
1310974122831: Received UDP payload: 851
1310974122863: Received UDP payload: 881
1310974122874: Received UDP payload: 698
1310974123010: Received UDP payload: 698
1310974123079: Received UDP payload: 851
1310974123107: Received UDP payload: 881
