1310973413894: started, mId = 5107
1310973413894: region (-1, -1) out of bounds, dormant
1310973413895: UserClient started
1310973414541: Received UDP payload: 470
1310973417738: Received UDP payload: 470
1310973418180: Received UDP payload: 470
1310973418352: Received UDP payload: 470
1310973418700: moving from region (-1,-1), to (0,0)
1310973418702: sending LEADER_REQUEST
1310973418741: Sending UDP payload: 470
1310973418742: UserClient received REGION_CHANGE message.
1310973418946: Received UDP payload: 11189
1310973418963: heard LEADER_REPLY from 5103
1310973418964: now NONLEADER following LEADER 5103
1310973418979: Received UDP payload: 470
1310973421296: Received UDP payload: 698
1310973421631: Received UDP payload: 2685
1310973423897: sending LEADER_REQUEST
1310973423898: Sending UDP payload: 470
1310973424167: Received UDP payload: 11189
1310973424184: heard LEADER_REPLY from 5103
1310973424185: now NONLEADER following LEADER 5103
1310973424546: Received UDP payload: 470
1310973424839: Received UDP payload: 470
1310973428187: Received UDP payload: 470
1310973433373: Received UDP payload: 698
1310973433430: Received UDP payload: 851
1310973433476: Received UDP payload: 881
1310973433478: Received UDP payload: 698
1310973433948: Received UDP payload: 698
1310973434004: Received UDP payload: 851
1310973434545: Received UDP payload: 470
1310973434847: Received UDP payload: 470
1310973435037: Received UDP payload: 698
1310973435106: Received UDP payload: 851
1310973435133: Received UDP payload: 881
1310973435151: Received UDP payload: 698
1310973435165: Received UDP payload: 851
1310973435777: Received UDP payload: 851
1310973436375: Requesting spot in (0,0)
1310973436413: Sending UDP payload: 698
1310973436436: Received UDP payload: 851
1310973436473: Received UDP payload: 698
1310973436481: Received UDP payload: 851
1310973436505: Received UDP payload: 881
1310973436521: Received UDP payload: 698
1310973436526: UserClient decrement on (0,0) from (0,0) succeeded, value=19,latency=148
1310973436597: Received UDP payload: 698
1310973436717: Received UDP payload: 851
1310973436744: Received UDP payload: 881
1310973436760: Received UDP payload: 698
1310973437613: Received UDP payload: 698
1310973437667: Received UDP payload: 851
1310973437703: Received UDP payload: 881
1310973437728: Received UDP payload: 698
1310973438186: Received UDP payload: 470
1310973442303: Received UDP payload: 470
1310973442523: Received UDP payload: 11234
1310973444546: Received UDP payload: 470
1310973444847: Received UDP payload: 470
1310973448188: Received UDP payload: 470
1310973449550: Received UDP payload: 470
1310973449574: Releasing ticket in (0,0)
1310973449594: Sending UDP payload: 698
1310973449624: Received UDP payload: 851
