1310975084521: started, mId = 5107
1310975084522: region (-1, -1) out of bounds, dormant
1310975084523: UserClient started
1310975084579: Received UDP payload: 698
1310975084637: Received UDP payload: 851
1310975084850: Received UDP payload: 698
1310975084920: Received UDP payload: 851
1310975085116: Received UDP payload: 698
1310975085157: Received UDP payload: 851
1310975085212: Received UDP payload: 881
1310975085230: Received UDP payload: 698
1310975085712: Received UDP payload: 851
1310975085773: Received UDP payload: 698
1310975085824: Received UDP payload: 851
1310975085896: Received UDP payload: 470
1310975085952: Received UDP payload: 698
1310975086005: Received UDP payload: 851
1310975086017: Received UDP payload: 881
1310975086025: Received UDP payload: 698
1310975086061: Received UDP payload: 470
1310975086329: Received UDP payload: 851
1310975086448: Received UDP payload: 851
1310975086549: Received UDP payload: 698
1310975086560: Received UDP payload: 470
1310975086610: Received UDP payload: 851
1310975086660: Received UDP payload: 881
1310975086665: Received UDP payload: 470
1310975086673: Received UDP payload: 698
1310975086910: Received UDP payload: 487
1310975086995: Received UDP payload: 470
1310975087022: Received UDP payload: 851
1310975087041: Received UDP payload: 698
1310975087045: Received UDP payload: 851
1310975087049: Received UDP payload: 698
1310975087032: Received UDP payload: 470
1310975087188: Received UDP payload: 470
1310975087213: Received UDP payload: 698
1310975087235: Received UDP payload: 851
1310975087280: Received UDP payload: 3826
1310975087328: Received UDP payload: 487
1310975087362: Received UDP payload: 881
1310975087685: Received UDP payload: 470
1310975088030: Received UDP payload: 698
1310975088099: Received UDP payload: 851
1310975088219: Received UDP payload: 470
1310975088322: Received UDP payload: 3560
1310975088701: Received UDP payload: 698
1310975088756: Received UDP payload: 851
1310975088940: Received UDP payload: 698
1310975088992: Received UDP payload: 851
1310975089032: Received UDP payload: 698
1310975089071: Received UDP payload: 881
1310975089129: Received UDP payload: 698
1310975089336: Received UDP payload: 851
1310975089584: Reading spot in (1,0)
1310975089659: Sending UDP payload: 698
1310975089733: Received UDP payload: 851
1310975089932: Received UDP payload: 470
1310975089981: Received UDP payload: 851
1310975090020: Received UDP payload: 851
1310975090025: Received UDP payload: 487
1310975090039: Received UDP payload: 470
1310975090059: Received UDP payload: 470
1310975090493: Received UDP payload: 3796
1310975090540: Received UDP payload: 470
1310975090573: Received UDP payload: 487
1310975090699: Received UDP payload: 698
1310975091135: Received UDP payload: 470
1310975091183: Received UDP payload: 698
1310975092264: Received UDP payload: 698
1310975092897: Received UDP payload: 470
1310975093070: Received UDP payload: 698
1310975093513: Received UDP payload: 470
1310975093719: Received UDP payload: 698
1310975094045: Received UDP payload: 698
1310975094118: Received UDP payload: 470
1310975094595: UserClient request timed out. (1,0)=?
1310975094619: Requesting spot in (1,0)
1310975094648: Sending UDP payload: 698
1310975095446: moving from region (-1,-1), to (0,0)
1310975095447: sending LEADER_REQUEST
1310975095470: Sending UDP payload: 470
1310975095475: UserClient received REGION_CHANGE message.
1310975095730: Received UDP payload: 698
1310975095826: Received UDP payload: 470
1310975096049: sending LEADER_REQUEST
1310975096089: Sending UDP payload: 470
1310975096197: Received UDP payload: 698
1310975096652: sending LEADER_REQUEST
1310975096676: Sending UDP payload: 470
1310975096960: LEADER_REQUEST timed out
1310975097220: Received UDP payload: 698
1310975098062: Received UDP payload: 698
1310975098680: Received UDP payload: 470
1310975098759: Received UDP payload: 698
1310975099054: Received UDP payload: 698
1310975099260: Received UDP payload: 851
1310975099351: Received UDP payload: 698
1310975099627: UserClient request timed out. (1,0)=?
1310975099641: Requesting spot in (0,1)
1310975099681: Sending UDP payload: 698
1310975099873: Received UDP payload: 851
1310975099951: Received UDP payload: 881
1310975099997: Received UDP payload: 698
1310975100341: Received UDP payload: 3779
1310975100361: cloud rejected leadership request or request failed, wait to retry
1310975100371: heard LEADER_REPLY from 5106
1310975100371: now NONLEADER following LEADER 5106
1310975100379: Received UDP payload: 3796
1310975100412: Received UDP payload: 3796
1310975100446: Received UDP payload: 3796
1310975100452: Received UDP payload: 470
1310975100751: Received UDP payload: 698
1310975100911: Received UDP payload: 851
1310975100951: Received UDP payload: 851
1310975100957: Received UDP payload: 851
1310975100961: Received UDP payload: 698
1310975100963: Received UDP payload: 698
1310975100966: Received UDP payload: 698
