1310975215278: started, mId = 5107
1310975215278: region (-1, -1) out of bounds, dormant
1310975215282: UserClient started
1310975229290: Received UDP payload: 698
1310975229465: Received UDP payload: 470
1310975229913: Received UDP payload: 470
1310975230058: Received UDP payload: 470
1310975230515: Received UDP payload: 470
1310975230658: Received UDP payload: 470
1310975231123: Received UDP payload: 470
1310975231424: Received UDP payload: 470
1310975232022: Received UDP payload: 470
1310975232649: Received UDP payload: 470
1310975233356: Received UDP payload: 851
1310975233398: Received UDP payload: 881
1310975233535: Received UDP payload: 11046
1310975234295: Received UDP payload: 698
1310975234349: Received UDP payload: 851
1310975234417: Received UDP payload: 698
1310975234437: moving from region (-1,-1), to (0,0)
1310975234438: sending LEADER_REQUEST
1310975234438: UserClient received REGION_CHANGE message.
1310975234473: Sending UDP payload: 470
1310975234500: Received UDP payload: 851
1310975235039: sending LEADER_REQUEST
1310975235049: Sending UDP payload: 470
1310975235199: Received UDP payload: 851
1310975235412: Received UDP payload: 470
1310975235642: sending LEADER_REQUEST
1310975235658: Sending UDP payload: 470
1310975235841: Received UDP payload: 470
1310975235863: Received UDP payload: 851
1310975235890: Received UDP payload: 851
1310975235938: LEADER_REQUEST timed out
1310975235971: Received UDP payload: 470
1310975236319: Received UDP payload: 470
1310975236427: Received UDP payload: 470
1310975236489: Received UDP payload: 851
1310975236523: Received UDP payload: 851
1310975236554: Received UDP payload: 698
1310975236567: Received UDP payload: 470
1310975236570: Received UDP payload: 470
1310975237018: Received UDP payload: 470
1310975237126: Received UDP payload: 851
1310975237155: Received UDP payload: 698
1310975237169: Received UDP payload: 470
1310975237761: Received UDP payload: 470
1310975238531: Received UDP payload: 698
1310975238561: Received UDP payload: 851
1310975238575: Received UDP payload: 881
1310975238578: Received UDP payload: 698
1310975239067: Received UDP payload: 851
1310975239089: Received UDP payload: 881
1310975239145: cloud rejected leadership request or request failed, wait to retry
1310975239209: Received UDP payload: 698
1310975239268: Received UDP payload: 11046
1310975239278: heard LEADER_REPLY from 5106
1310975239278: now NONLEADER following LEADER 5106
1310975239289: Received UDP payload: 851
1310975239316: Received UDP payload: 698
