1310975704800: started, mId = 5107
1310975704800: region (-1, -1) out of bounds, dormant
1310975704802: UserClient started
1310975705066: Received UDP payload: 698
1310975705488: Received UDP payload: 851
1310975705760: Received UDP payload: 470
1310975705964: Received UDP payload: 698
1310975706006: Received UDP payload: 851
1310975706094: Received UDP payload: 851
1310975706240: Received UDP payload: 698
1310975706332: Received UDP payload: 698
1310975706734: Received UDP payload: 851
1310975706774: Received UDP payload: 851
1310975706792: Received UDP payload: 698
1310975706796: Received UDP payload: 698
1310975706814: Received UDP payload: 851
1310975706830: Received UDP payload: 881
1310975706991: Received UDP payload: 11046
1310975707335: Received UDP payload: 851
1310975707815: Received UDP payload: 698
1310975707854: Received UDP payload: 470
1310975707968: Received UDP payload: 851
1310975708594: Received UDP payload: 851
1310975708631: Received UDP payload: 698
1310975708818: Received UDP payload: 698
1310975708933: Received UDP payload: 851
1310975709844: Received UDP payload: 851
1310975710087: Received UDP payload: 698
1310975710446: Received UDP payload: 851
1310975710643: Received UDP payload: 698
1310975710699: Received UDP payload: 851
1310975711053: Received UDP payload: 851
1310975711096: Received UDP payload: 698
1310975711264: Received UDP payload: 698
1310975711356: Received UDP payload: 698
1310975711696: Received UDP payload: 851
1310975711818: Received UDP payload: 698
1310975711855: Received UDP payload: 851
1310975711863: Received UDP payload: 470
1310975711898: Received UDP payload: 881
1310975711911: Received UDP payload: 698
1310975711974: Received UDP payload: 470
1310975712314: Received UDP payload: 851
1310975712469: Received UDP payload: 470
1310975712591: Received UDP payload: 470
1310975712861: Received UDP payload: 698
1310975712944: Received UDP payload: 851
1310975712990: Received UDP payload: 698
1310975713070: Received UDP payload: 470
1310975713141: Received UDP payload: 698
1310975713196: Received UDP payload: 470
1310975713225: Received UDP payload: 851
1310975713256: Received UDP payload: 881
1310975713261: Received UDP payload: 698
1310975713393: moving from region (-1,-1), to (1,1)
1310975713399: sending LEADER_REQUEST
1310975713449: Sending UDP payload: 470
1310975713450: UserClient received REGION_CHANGE message.
1310975713653: Received UDP payload: 11189
1310975713674: heard LEADER_REPLY from 5109
1310975713676: now NONLEADER following LEADER 5109
1310975713954: Received UDP payload: 698
1310975713982: Received UDP payload: 851
1310975714008: Received UDP payload: 881
1310975714020: Received UDP payload: 698
1310975714368: Received UDP payload: 470
1310975714998: Received UDP payload: 698
1310975715033: Received UDP payload: 851
1310975715094: Received UDP payload: 881
1310975715127: Received UDP payload: 698
1310975715156: Received UDP payload: 698
1310975715289: Received UDP payload: 698
1310975715359: Received UDP payload: 851
1310975715414: Received UDP payload: 881
1310975715454: Received UDP payload: 698
1310975715760: Received UDP payload: 470
1310975716054: Received UDP payload: 698
1310975716082: Received UDP payload: 851
1310975716158: Received UDP payload: 881
1310975716214: Received UDP payload: 698
1310975716276: Received UDP payload: 698
1310975716365: Received UDP payload: 698
1310975716550: Requesting spot in (1,0)
1310975716582: Sending UDP payload: 698
1310975716665: Received UDP payload: 851
1310975716684: Received UDP payload: 881
1310975717139: Received UDP payload: 698
1310975717208: Received UDP payload: 851
1310975717265: Received UDP payload: 881
1310975717301: Received UDP payload: 698
1310975717500: Received UDP payload: 698
1310975717602: Received UDP payload: 851
1310975717636: Received UDP payload: 851
1310975717823: Received UDP payload: 698
1310975717859: Received UDP payload: 470
1310975718250: Received UDP payload: 698
1310975718292: Received UDP payload: 851
1310975718356: Received UDP payload: 881
1310975718395: Received UDP payload: 851
1310975718400: Received UDP payload: 851
1310975718407: Received UDP payload: 698
1310975718978: Received UDP payload: 851
1310975719017: Received UDP payload: 851
1310975719299: Received UDP payload: 698
1310975719338: Received UDP payload: 851
1310975719410: Received UDP payload: 881
1310975719445: Received UDP payload: 698
1310975719601: Received UDP payload: 851
1310975719632: Received UDP payload: 851
1310975720128: Received UDP payload: 698
1310975720233: Received UDP payload: 851
1310975720273: Received UDP payload: 698
1310975720446: Received UDP payload: 698
1310975720471: Received UDP payload: 851
1310975721299: Received UDP payload: 851
1310975721358: Received UDP payload: 698
1310975721383: Received UDP payload: 698
1310975721486: Received UDP payload: 851
1310975721547: Received UDP payload: 881
1310975721555: UserClient request timed out. (1,0)=?
1310975721572: Reading spot in (1,1)
1310975721592: Received UDP payload: 698
1310975721596: Sending UDP payload: 698
1310975721616: Received UDP payload: 851
1310975721624: Received UDP payload: 881
1310975721631: Received UDP payload: 698
1310975721634: UserClient read on (1,1) from (1,1)succeeded, value=19,latency=57
1310975721922: Received UDP payload: 851
1310975722316: Received UDP payload: 698
1310975722383: Received UDP payload: 851
1310975722437: Received UDP payload: 881
1310975722471: Received UDP payload: 698
1310975722516: Received UDP payload: 851
1310975722891: Received UDP payload: 698
1310975723150: Received UDP payload: 851
1310975723184: Received UDP payload: 698
1310975723586: Received UDP payload: 698
1310975723617: Received UDP payload: 851
1310975723637: Reading spot in (0,1)
1310975723677: Sending UDP payload: 698
1310975723679: Received UDP payload: 881
1310975723690: Received UDP payload: 698
1310975723747: Received UDP payload: 851
1310975723808: Received UDP payload: 881
1310975723829: Received UDP payload: 698
1310975723833: UserClient read on (0,1) from (1,1)succeeded, value=19,latency=194
1310975724365: Received UDP payload: 470
1310975724410: Received UDP payload: 698
1310975724441: Received UDP payload: 851
1310975724474: Received UDP payload: 881
1310975724486: Received UDP payload: 698
1310975724504: Received UDP payload: 698
1310975724552: Received UDP payload: 851
1310975724597: Received UDP payload: 881
1310975724600: Received UDP payload: 698
1310975725171: Received UDP payload: 698
1310975725241: Received UDP payload: 698
1310975725267: Received UDP payload: 851
1310975725302: Received UDP payload: 881
1310975725320: Received UDP payload: 698
1310975725344: Received UDP payload: 470
1310975725518: Received UDP payload: 470
1310975725699: Received UDP payload: 698
1310975725731: Received UDP payload: 851
1310975725763: Received UDP payload: 470
1310975725784: Received UDP payload: 470
1310975725800: Received UDP payload: 881
1310975725812: Received UDP payload: 698
1310975725835: Requesting spot in (0,0)
1310975725845: Sending UDP payload: 698
1310975725875: Received UDP payload: 851
1310975725925: Received UDP payload: 470
1310975726157: Received UDP payload: 470
1310975726307: Received UDP payload: 470
1310975726337: Received UDP payload: 698
1310975726400: Received UDP payload: 698
1310975726514: Received UDP payload: 698
1310975726546: Received UDP payload: 851
1310975726612: Received UDP payload: 698
1310975726669: Received UDP payload: 851
1310975726702: Received UDP payload: 881
1310975726713: Received UDP payload: 698
1310975726897: Received UDP payload: 470
1310975727078: Received UDP payload: 851
1310975727372: Received UDP payload: 698
1310975727401: Received UDP payload: 851
1310975727442: Received UDP payload: 881
1310975727479: Received UDP payload: 698
1310975727683: Received UDP payload: 470
1310975727723: Received UDP payload: 851
1310975727754: Received UDP payload: 851
1310975727782: Received UDP payload: 881
1310975727795: Received UDP payload: 698
1310975727817: Received UDP payload: 698
1310975727825: Received UDP payload: 851
1310975727848: Received UDP payload: 881
1310975727857: Received UDP payload: 470
1310975727863: Received UDP payload: 698
1310975727870: Received UDP payload: 698
1310975728276: Received UDP payload: 470
1310975728360: Received UDP payload: 851
1310975728398: Received UDP payload: 698
1310975728406: UserClient decrement on (0,0) failed, value=?,latency=2564
1310975728698: Received UDP payload: 698
1310975728749: Received UDP payload: 851
