1310974051072: started, mId = 5107
1310974051072: region (-1, -1) out of bounds, dormant
1310974051072: UserClient started
1310974105132: Received UDP payload: 470
1310974105709: Received UDP payload: 470
1310974106306: Received UDP payload: 470
1310974108322: Received UDP payload: 698
1310974109078: Received UDP payload: 470
1310974109208: Received UDP payload: 470
1310974109655: Received UDP payload: 470
1310974109790: Received UDP payload: 470
1310974110261: Received UDP payload: 470
1310974110385: Received UDP payload: 470
1310974110734: Received UDP payload: 470
1310974111292: Received UDP payload: 470
1310974111807: Received UDP payload: 470
1310974111836: Received UDP payload: 470
1310974111902: Received UDP payload: 470
1310974112368: Received UDP payload: 470
1310974112397: Received UDP payload: 470
1310974112969: Received UDP payload: 470
1310974113019: Received UDP payload: 470
1310974113194: Received UDP payload: 470
1310974113486: Received UDP payload: 698
1310974113776: Received UDP payload: 470
1310974113838: Received UDP payload: 470
1310974113938: Received UDP payload: 470
1310974114042: Received UDP payload: 3198
1310974114047: moving from region (-1,-1), to (1,1)
1310974114053: sending LEADER_REQUEST
1310974114090: Received UDP payload: 3215
1310974114104: Received UDP payload: 3215
1310974114133: Sending UDP payload: 470
1310974114137: UserClient received REGION_CHANGE message.
1310974114361: Received UDP payload: 3333
1310974114381: Received UDP payload: 470
1310974114399: Received UDP payload: 3350
1310974114428: Received UDP payload: 3350
1310974115740: Received UDP payload: 698
1310974115924: Received UDP payload: 698
1310974116724: Received UDP payload: 698
1310974116770: Received UDP payload: 851
1310974116780: Received UDP payload: 881
1310974116787: Received UDP payload: 698
1310974116835: Received UDP payload: 698
1310974116948: Received UDP payload: 3180
1310974116997: heard LEADER_REPLY from 5103
1310974116999: now NONLEADER following LEADER 5103
1310974117013: Received UDP payload: 3197
1310974117029: Received UDP payload: 470
1310974117032: Received UDP payload: 3197
1310974117067: Received UDP payload: 3197
1310974117098: Received UDP payload: 3197
1310974117200: Received UDP payload: 3202
1310974117875: Received UDP payload: 470
1310974117969: Received UDP payload: 3202
1310974118348: Received UDP payload: 470
1310974118429: Received UDP payload: 470
1310974118882: Received UDP payload: 698
1310974118904: Received UDP payload: 851
1310974118924: Received UDP payload: 881
1310974118926: Received UDP payload: 698
1310974119210: Received UDP payload: 698
1310974119271: Received UDP payload: 851
1310974119318: Received UDP payload: 881
1310974119323: Received UDP payload: 698
1310974120696: Received UDP payload: 698
1310974120757: Received UDP payload: 851
1310974120783: Received UDP payload: 881
1310974120799: Received UDP payload: 698
1310974121656: Received UDP payload: 698
1310974121698: Received UDP payload: 851
1310974121800: Received UDP payload: 881
1310974121827: Received UDP payload: 698
1310974121975: Received UDP payload: 698
1310974121991: Received UDP payload: 851
1310974122091: Received UDP payload: 881
1310974122093: Received UDP payload: 698
1310974122393: Received UDP payload: 698
1310974122448: Received UDP payload: 851
1310974122472: Received UDP payload: 881
1310974122490: Received UDP payload: 698
1310974122629: Received UDP payload: 698
1310974122698: Received UDP payload: 851
1310974122722: Received UDP payload: 881
1310974122740: Received UDP payload: 698
1310974122761: Received UDP payload: 698
1310974123539: Received UDP payload: 698
1310974123597: Received UDP payload: 851
1310974123607: Received UDP payload: 881
1310974123631: Received UDP payload: 698
1310974123807: Received UDP payload: 470
1310974124355: Received UDP payload: 470
1310974124404: Received UDP payload: 470
1310974125004: Received UDP payload: 470
1310974125361: Received UDP payload: 698
1310974125386: Received UDP payload: 851
1310974125407: Received UDP payload: 881
1310974125417: Received UDP payload: 698
1310974126132: Received UDP payload: 698
1310974126189: Received UDP payload: 851
1310974126214: Received UDP payload: 881
1310974126236: Received UDP payload: 698
1310974128359: Received UDP payload: 470
1310974128378: Received UDP payload: 470
1310974128702: Received UDP payload: 3163
1310974129228: Received UDP payload: 698
1310974129289: Received UDP payload: 851
1310974129321: Received UDP payload: 881
1310974129327: Received UDP payload: 698
1310974129337: Received UDP payload: 851
1310974129340: Received UDP payload: 698
1310974129342: Received UDP payload: 470
1310974130274: Received UDP payload: 698
1310974130296: Received UDP payload: 851
1310974130344: Received UDP payload: 881
1310974130370: Received UDP payload: 698
1310974130659: Received UDP payload: 487
1310974130674: heard LEADER_ELECT from node 5103, responding LEADER_NOMINATE
1310974130690: Sending UDP payload: 470
1310974130716: Received UDP payload: 470
1310974130721: Received UDP payload: 470
1310974131157: Received UDP payload: 3184
1310974131174: received LEADER_CONFIRM from 5103, replying LEADER_CONFIRM_ACK
1310974131175: waiting to give old leader time to release
1310974131192: Sending UDP payload: 487
1310974132191: Received UDP payload: 698
1310974132248: Received UDP payload: 470
1310974132295: Received UDP payload: 851
1310974132320: Received UDP payload: 881
1310974132338: Received UDP payload: 698
1310974132860: Received UDP payload: 470
1310974132924: Received UDP payload: 698
1310974132980: Received UDP payload: 698
1310974133001: Received UDP payload: 3337
1310974133019: Received UDP payload: 851
1310974133030: Received UDP payload: 881
1310974133044: Received UDP payload: 698
1310974133885: Received UDP payload: 698
1310974133945: Received UDP payload: 698
1310974134003: Received UDP payload: 851
1310974134061: Received UDP payload: 881
1310974134085: Received UDP payload: 698
1310974134404: Received UDP payload: 470
1310974134684: Received UDP payload: 470
1310974134821: Received UDP payload: 3189
1310974136042: Received UDP payload: 698
1310974136072: Received UDP payload: 851
1310974136098: Received UDP payload: 881
1310974136120: Received UDP payload: 698
1310974136888: Received UDP payload: 698
1310974136955: Received UDP payload: 851
1310974136986: Received UDP payload: 881
1310974137017: Received UDP payload: 698
1310974137117: Requesting spot in (1,1)
1310974137149: Sending UDP payload: 698
1310974137431: cloud accepted leadership request, returned csm bytes size 1800
1310974137483: CSMLayer starting
1310974137489: UserServer started.
1310974137490: loaded csm data from old leader
1310974137512: Sending UDP payload: 3167
1310974137513: now fully up as LEADER
1310974137843: Received UDP payload: 470
1310974137960: Received UDP payload: 3337
1310974138358: Received UDP payload: 470
1310974138409: Received UDP payload: 470
1310974138499: Received UDP payload: 3202
1310974139312: Received UDP payload: 470
1310974140001: Received UDP payload: 698
1310974140055: Received UDP payload: 698
1310974140063: Received UDP payload: 851
1310974140065: Received UDP payload: 881
1310974140067: Received UDP payload: 698
1310974140085: Received UDP payload: 851
1310974140096: Received UDP payload: 881
1310974140103: Received UDP payload: 698
1310974141135: Sending UDP payload: 470
1310974141701: Received UDP payload: 698
1310974141721: UserServer handling request in (1,1)
1310974141724: Sending PROC_REQUEST 1:44 (1,1)->(1,1)
1310974141727: Dispatching CSMOp PROC_REQUEST 1:44 (1,1)->(1,1)
1310974141750: Sending UDP payload: 851
1310974141752: removed replies before id 44 from sentReplies of size 0
1310974141753: Received PROC_REQUEST 1:44 (1,1)->(1,1), replying PROC_REPLY 1:44 (1,1)->(1,1)
1310974141753: Dispatching CSMOp PROC_REPLY 1:44 (1,1)->(1,1)
1310974141758: Sending UDP payload: 881
1310974141759: Received PROC_REPLY 1:44 (1,1)->(1,1), handing to UserServer
1310974141759: Procedure 1:44 on (1,1) successful
1310974141760: Sending UDP payload: 698
1310974142125: UserClient request timed out. (1,1)=?
1310974143039: Received UDP payload: 698
1310974143098: Received UDP payload: 851
1310974143123: Received UDP payload: 881
1310974143142: Received UDP payload: 698
1310974143860: Received UDP payload: 470
1310974143982: Received UDP payload: 3193
1310974144165: Received UDP payload: 698
1310974144224: Received UDP payload: 851
1310974144233: Received UDP payload: 881
1310974144239: Received UDP payload: 698
1310974144316: Received UDP payload: 698
1310974144416: Received UDP payload: 470
1310974144432: Received UDP payload: 851
1310974144453: removed replies before id 3 from sentReplies of size 0
1310974144455: Received PROC_REQUEST 3:3 (0,0)->(1,1), replying PROC_REPLY 3:3 (1,1)->(0,0)
1310974144455: Dispatching CSMOp PROC_REPLY 3:3 (1,1)->(0,0)
1310974144461: Sending UDP payload: 881
1310974144482: Received UDP payload: 698
1310974144946: Received UDP payload: 698
1310974145003: Received UDP payload: 851
1310974145051: Received UDP payload: 881
1310974145054: Received UDP payload: 698
1310974145281: Received UDP payload: 470
1310974145628: Received UDP payload: 698
1310974145649: Received UDP payload: 698
1310974145667: UserServer handling request in (1,1)
1310974145671: Sending PROC_REQUEST 1:45 (1,1)->(1,1)
1310974145673: Dispatching CSMOp PROC_REQUEST 1:45 (1,1)->(1,1)
1310974145681: Sending UDP payload: 851
1310974145688: removed replies before id 45 from sentReplies of size 0
1310974145689: Received PROC_REQUEST 1:45 (1,1)->(1,1), replying PROC_REPLY 1:45 (1,1)->(1,1)
1310974145689: Dispatching CSMOp PROC_REPLY 1:45 (1,1)->(1,1)
1310974145691: Sending UDP payload: 881
1310974145692: Received PROC_REPLY 1:45 (1,1)->(1,1), handing to UserServer
1310974145692: Procedure 1:45 on (1,1) successful
1310974145693: Sending UDP payload: 698
1310974145699: Received UDP payload: 851
1310974145769: Received UDP payload: 881
1310974145781: Received UDP payload: 698
1310974146699: Received UDP payload: 698
1310974146758: Received UDP payload: 698
1310974146783: Received UDP payload: 851
1310974146803: Received UDP payload: 881
1310974146805: Received UDP payload: 698
1310974146807: Received UDP payload: 851
1310974146809: Received UDP payload: 881
1310974146812: Received UDP payload: 487
1310974146818: Received UDP payload: 698
1310974146827: Received UDP payload: 470
1310974147163: Received UDP payload: 698
1310974147218: Received UDP payload: 851
1310974147244: Received UDP payload: 881
1310974147264: Received UDP payload: 698
1310974147306: Received UDP payload: 3180
1310974147325: Received UDP payload: 487
1310974148032: Received UDP payload: 470
1310974148112: Received UDP payload: 3202
1310974148130: Received UDP payload: 698
1310974148357: Received UDP payload: 470
1310974148405: Received UDP payload: 470
1310974148485: Received UDP payload: 3193
1310974148727: Received UDP payload: 487
1310974148781: Received UDP payload: 470
1310974148803: Received UDP payload: 470
1310974149213: Received UDP payload: 3202
1310974149835: Received UDP payload: 470
1310974150445: Received UDP payload: 470
1310974150827: Received UDP payload: 470
1310974150842: heard LEADER_REQUEST from node 5102, responding LEADER_REPLY
1310974150885: Sending UDP payload: 3193
1310974151058: Received UDP payload: 470
1310974151134: Sending UDP payload: 470
1310974152652: Received UDP payload: 470
1310974153163: Received UDP payload: 698
1310974153251: Received UDP payload: 470
1310974153269: Received UDP payload: 698
1310974153287: UserServer handling request in (1,1)
1310974153291: Sending PROC_REQUEST 2:46 (1,1)->(1,1)
1310974153294: Dispatching CSMOp PROC_REQUEST 2:46 (1,1)->(1,1)
1310974153324: Sending UDP payload: 851
1310974153332: removed replies before id 46 from sentReplies of size 0
1310974153341: Received PROC_REQUEST 2:46 (1,1)->(1,1), replying PROC_REPLY 2:46 (1,1)->(1,1)
1310974153341: Dispatching CSMOp PROC_REPLY 2:46 (1,1)->(1,1)
1310974153343: Sending UDP payload: 881
1310974153349: Received PROC_REPLY 2:46 (1,1)->(1,1), handing to UserServer
