1310976781166: started, mId = 5107
1310976781166: region (-1, -1) out of bounds, dormant
1310976781167: UserClient started
1310976786851: Received UDP payload: 698
1310976791886: Received UDP payload: 698
1310976792670: Received UDP payload: 470
1310976793280: Received UDP payload: 470
1310976793713: Received UDP payload: 470
1310976793864: Received UDP payload: 470
1310976794304: Received UDP payload: 470
1310976794917: Received UDP payload: 470
1310976796877: Received UDP payload: 698
1310976797245: Received UDP payload: 470
1310976797416: Received UDP payload: 470
1310976797612: Received UDP payload: 470
1310976797846: Received UDP payload: 470
1310976797927: Received UDP payload: 851
1310976797957: Received UDP payload: 881
1310976798009: Received UDP payload: 470
1310976798199: Received UDP payload: 470
1310976798369: Received UDP payload: 12353
1310976798470: Received UDP payload: 11659
1310976798574: Received UDP payload: 11659
1310976798628: moving from region (-1,-1), to (1,0)
1310976798630: sending LEADER_REQUEST
1310976798638: Received UDP payload: 470
1310976798681: Sending UDP payload: 470
1310976798686: UserClient received REGION_CHANGE message.
1310976798712: Received UDP payload: 470
1310976798779: Received UDP payload: 470
1310976798990: Received UDP payload: 11659
1310976799009: Received UDP payload: 698
1310976799231: sending LEADER_REQUEST
1310976799250: Received UDP payload: 470
1310976799239: Sending UDP payload: 470
1310976799541: Received UDP payload: 698
1310976799834: sending LEADER_REQUEST
1310976799851: Received UDP payload: 470
1310976799842: Sending UDP payload: 470
1310976799905: Received UDP payload: 698
1310976799969: Received UDP payload: 851
1310976799990: Received UDP payload: 698
1310976800144: LEADER_REQUEST timed out
1310976800252: Received UDP payload: 470
1310976800270: Received UDP payload: 470
1310976800482: Received UDP payload: 11686
1310976800627: Received UDP payload: 851
1310976800665: Received UDP payload: 881
1310976800969: Received UDP payload: 11489
1310976801181: Received UDP payload: 11642
1310976801191: Received UDP payload: 851
1310976801422: Received UDP payload: 470
1310976801883: Requesting spot in (1,0)
1310976801911: Sending UDP payload: 698
1310976801923: Received UDP payload: 698
1310976801935: Received UDP payload: 851
1310976801944: Received UDP payload: 698
1310976802013: Received UDP payload: 698
1310976802027: Received UDP payload: 851
1310976802073: Received UDP payload: 881
1310976802128: Received UDP payload: 698
1310976802294: Received UDP payload: 12161
1310976802544: Received UDP payload: 851
1310976802646: Received UDP payload: 851
1310976802693: Received UDP payload: 881
1310976802991: Received UDP payload: 11489
1310976803149: Received UDP payload: 11736
1310976803151: Received UDP payload: 698
1310976803153: Received UDP payload: 851
1310976803155: Received UDP payload: 881
1310976803231: Received UDP payload: 12079
1310976803461: Received UDP payload: 698
1310976803463: Received UDP payload: 851
1310976803465: Received UDP payload: 851
1310976803483: Received UDP payload: 851
1310976803514: Received UDP payload: 851
1310976803521: Received UDP payload: 698
1310976803534: Received UDP payload: 851
1310976803554: Received UDP payload: 881
1310976803570: Received UDP payload: 698
1310976803760: Received UDP payload: 470
1310976803777: Received UDP payload: 12786
1310976804009: Received UDP payload: 851
1310976804025: Received UDP payload: 698
1310976804041: Received UDP payload: 851
1310976804062: Received UDP payload: 881
1310976804178: Received UDP payload: 11836
1310976804220: Received UDP payload: 698
1310976804240: Received UDP payload: 851
1310976804265: Received UDP payload: 881
1310976804291: Received UDP payload: 698
1310976804348: Received UDP payload: 698
1310976804372: Received UDP payload: 12638
1310976804583: Received UDP payload: 698
1310976804598: Received UDP payload: 851
1310976804609: Received UDP payload: 851
1310976804637: Received UDP payload: 698
1310976804648: Received UDP payload: 851
1310976804662: Received UDP payload: 698
1310976804671: Received UDP payload: 851
1310976804679: Received UDP payload: 881
1310976804689: Received UDP payload: 851
1310976804696: Received UDP payload: 881
1310976804703: Received UDP payload: 698
1310976804709: Received UDP payload: 698
1310976804960: Received UDP payload: 12478
1310976805194: Received UDP payload: 698
1310976805197: Received UDP payload: 851
1310976805199: Received UDP payload: 698
1310976805222: Received UDP payload: 698
1310976805242: Received UDP payload: 881
1310976805249: Received UDP payload: 698
1310976805257: Received UDP payload: 851
1310976805275: Received UDP payload: 881
1310976805297: Received UDP payload: 698
1310976805492: Received UDP payload: 13399
1310976805722: Received UDP payload: 851
1310976805729: Received UDP payload: 851
1310976805754: Received UDP payload: 698
1310976805772: Received UDP payload: 881
1310976805778: Received UDP payload: 698
1310976806167: Received UDP payload: 698
1310976806195: Received UDP payload: 851
1310976806269: Received UDP payload: 881
1310976806330: Received UDP payload: 698
1310976806478: Received UDP payload: 13949
1310976806736: Received UDP payload: 698
1310976806739: Received UDP payload: 851
1310976806741: Received UDP payload: 851
1310976806743: Received UDP payload: 698
1310976806748: Received UDP payload: 851
1310976806758: Received UDP payload: 851
1310976806771: Received UDP payload: 851
1310976806795: Received UDP payload: 881
1310976806896: UserClient request timed out. (1,0)=?
1310976806906: Requesting spot in (1,0)
1310976806923: Sending UDP payload: 698
1310976807134: Received UDP payload: 698
1310976807220: Received UDP payload: 26047
1310976807645: Received UDP payload: 851
1310976807647: Received UDP payload: 698
1310976807649: Received UDP payload: 851
1310976807651: Received UDP payload: 881
1310976807654: Received UDP payload: 698
1310976807656: Received UDP payload: 698
1310976807658: UserClient decrement on (1,0) from (1,0) succeeded, value=17,latency=745
1310976807665: Received UDP payload: 698
1310976807671: Received UDP payload: 851
1310976807673: Received UDP payload: 881
1310976807678: Received UDP payload: 851
1310976807684: Received UDP payload: 698
1310976807687: Received UDP payload: 881
1310976807880: Received UDP payload: 698
1310976808055: Received UDP payload: 881
1310976808080: Received UDP payload: 698
1310976808211: Received UDP payload: 698
1310976808232: Received UDP payload: 851
1310976808253: Received UDP payload: 851
1310976808260: Received UDP payload: 851
1310976808287: Received UDP payload: 881
1310976808375: Received UDP payload: 470
1310976808648: Received UDP payload: 851
1310976808673: Received UDP payload: 851
1310976808701: Received UDP payload: 470
1310976808718: Received UDP payload: 698
1310976808729: Received UDP payload: 851
1310976808731: Received UDP payload: 851
1310976808733: Received UDP payload: 470
1310976808755: Received UDP payload: 851
1310976808764: Received UDP payload: 851
1310976808785: Received UDP payload: 851
1310976808818: Received UDP payload: 881
1310976808843: Received UDP payload: 470
1310976808872: Received UDP payload: 881
1310976809660: Releasing ticket in (1,0)
1310976809686: Sending UDP payload: 698
1310976809874: Received UDP payload: 698
1310976809899: Received UDP payload: 698
1310976809917: Received UDP payload: 698
1310976809919: Received UDP payload: 881
1310976809927: Received UDP payload: 698
1310976809962: Received UDP payload: 851
1310976809997: Received UDP payload: 470
1310976810013: Received UDP payload: 851
1310976810035: Received UDP payload: 698
1310976810047: Received UDP payload: 851
1310976810052: Received UDP payload: 851
1310976810061: Received UDP payload: 881
1310976810338: Received UDP payload: 27413
1310976811083: Received UDP payload: 698
1310976811106: Received UDP payload: 851
1310976811132: Received UDP payload: 851
1310976811135: Received UDP payload: 698
1310976811136: Received UDP payload: 881
1310976811364: Received UDP payload: 851
1310976811785: Received UDP payload: 698
1310976811807: Received UDP payload: 698
1310976811830: Received UDP payload: 881
1310976812353: Received UDP payload: 881
1310976812436: Received UDP payload: 698
1310976812457: UserClient increment on (1,0) from (1,0) succeeded, value=19,latency=2788
1310976812807: Received UDP payload: 698
1310976812930: Received UDP payload: 470
1310976812993: Received UDP payload: 881
1310976813017: Received UDP payload: 851
1310976813035: Received UDP payload: 698
1310976813038: Received UDP payload: 851
1310976813040: Received UDP payload: 851
1310976813045: Received UDP payload: 851
1310976813118: Received UDP payload: 881
1310976813139: Received UDP payload: 698
1310976813200: Received UDP payload: 881
1310976813231: Received UDP payload: 851
1310976813259: Received UDP payload: 698
1310976813281: Received UDP payload: 698
1310976813298: Received UDP payload: 851
1310976813300: Received UDP payload: 698
1310976813302: Received UDP payload: 851
1310976813304: Received UDP payload: 881
1310976813307: Received UDP payload: 470
1310976813308: Received UDP payload: 698
1310976813310: Received UDP payload: 470
1310976813350: Received UDP payload: 470
1310976813887: Received UDP payload: 698
1310976813946: Received UDP payload: 698
1310976813971: Received UDP payload: 881
1310976813975: Received UDP payload: 851
1310976813979: Received UDP payload: 698
1310976813984: Received UDP payload: 698
1310976813987: Received UDP payload: 881
1310976813995: Received UDP payload: 698
1310976814425: Received UDP payload: 27547
1310976814463: Reading spot in (1,1)
1310976814493: Sending UDP payload: 698
1310976814981: Received UDP payload: 881
1310976815010: Received UDP payload: 698
1310976815144: Received UDP payload: 28685
1310976815176: Received UDP payload: 698
1310976815199: Received UDP payload: 698
1310976815218: Received UDP payload: 851
1310976815224: Received UDP payload: 698
1310976815233: Received UDP payload: 881
1310976815241: Received UDP payload: 698
1310976815243: UserClient read on (1,1) from (1,0)succeeded, value=18,latency=773
1310976815340: Received UDP payload: 698
1310976815414: Received UDP payload: 881
1310976815442: Received UDP payload: 698
1310976815466: Received UDP payload: 27556
1310976815484: Received UDP payload: 851
1310976815486: Received UDP payload: 851
1310976815495: Received UDP payload: 881
1310976815507: Received UDP payload: 698
1310976815526: Received UDP payload: 698
1310976815561: Received UDP payload: 851
1310976815567: Received UDP payload: 698
1310976816038: Received UDP payload: 698
1310976816101: Received UDP payload: 698
1310976816121: Received UDP payload: 851
1310976816148: Received UDP payload: 698
1310976816169: Received UDP payload: 881
1310976816184: Received UDP payload: 881
1310976816186: Received UDP payload: 698
1310976816188: Received UDP payload: 881
1310976816194: Received UDP payload: 698
1310976816794: Received UDP payload: 42341
